text,sentiment
Forum pendiri demokrat bermanuver ke Ganjar - Mahfud . Batal memberikan dukungan ke Prabowo - Gibran . ðŸ˜ Salah satu alasannya karena prabowo bergantung dengan jokowi hehehe https://t.co/Xh3UBEjztd,-1
"Ketimbang Gibran, yg lebih pas dampingi Prabowo itu Bobby Nasution.  Sama2 menantu seorang presiden.   Masalahnya, Bobby ini di Sumut. Meski ibukotanya Medan,  medan perang pilpres sebetulnya bukan di Sumatra.  Tapi di.....  #JawaAdalahKunci",-1
@PutraErlangga95 Mending wawancara gedebong pisang. Awokawokawok... ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ @gibran_tweet,0
"@PartaiSocmed Gak usah dibahas ... Biarin aja selama prabowo ikutan pemilu dia juga gak pernah menang. Rakyat tau klo dia gak ada kualitasnya. Akabri aja gak naek kelas, jadi jendral krn mertua yg mau dikudetanya. Gak bisa bintang 4 krn diberhentikan dg tdk hormat.",-1
"Ingat Pesan @adearmando61 Tentang Prabowo Ya! Sekedar Mengingatkan,Barangkali Dia Udah Lupa Sama Celoteh Nya SendiriðŸ˜Ž https://t.co/1daErLUOSY",0
"@BosPurwa Mas Gibran ini pengusaha muda yg sukses, ya wajar di balik kesuksesannya ada bisnis yg gagal, toh buktinya mas gibran punya banyak uang miliaran dari usahanya",-1
"@Khairy52893631 @prabowo Vidio itu belum ada apanya om.. Lo tau gak kalau Abah Raos bilang, sianies itu imam Mahdi versi Indonesia, plus dikasih jimat rambut dari surga..ðŸ˜""",-1
@Opiniku95098012 Kok tanya aku. Tanya tu Aki Gemoy. Piye Mas @jokowi dan @gibran_tweet?,-1
@tanyarlfes @prabowo pak....usir aja pak,0
@BosPurwa Salut nih melihat kesuksesan mas gibran,0
@DedynurPalakka Ada pujangga besar namanya Khalil Gibran Ateis,-1
"@AndreasSolusi @KhoirilAnwar_ @Dony_YNWA @mpoklela7 @bengkeldodo @adri_7i @alextham878 @99propaganda @are_inismyname @Bank_Joee_ @VaniaKiara3002 Santai cuy Indonesia mau bubar 2030 kata prabowo, ingat kan?",0
"@are_inismyname @gibran_tweet @prabowo @bengkeldodo @99propaganda @Ndons_Back @AndreasSolusi @DarekaRendy @Kimberley_2024 @florieliciouss @AlmaghribiS @BANGSAygSUJUD TDK ADA MENCIBIR (Cuci bibir)G ada Mmbenci,bu!Ada juga byk yg mengkoreksi mengkritisi,itu biasa dlm hal  biasa.Kurang bgaimana p anis p Ganjar tiap saat dpt sprti itu?Bhkn sklas PFOF DR KH MAHFUD pun,byk juga yg mengkritisi. https://t.co/ZukrBybgCH",0
"@BosPurwa Mas Gibran pengusaha muda Ter sukses,sehat selalu mas",1
Anak Muda Karawang Siap Bantu Menangkan Prabowo-Gibran - detikcom https://t.co/ETuwNwwJnH #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy,-1
"@Srikandi_sunda @bengkeldodo mau angkat kualitas gibran spt apapun, ingatlah pepatah Arab bagaikan memasukan unta ke lubang jarum""""",0
Anak Muda Karawang Siap Bantu Menangkan Prabowo-Gibran - detikcom https://t.co/bzJ7ODESmX #BersamaIndonesiaMaju #PrabowoGemoy #KodeKita08Gemoy,-1
@ZulkifliLubis69 @gibran_tweet @prabowo Simple :  Tak usah dipilih masih ada pilihan lain WNI ASLI (PRIBUMI) yg siap PIMPIN NGR sendiri. https://t.co/RbmYDTcybc,-1
@AlmaghribiS @prabowo Bukannya prabowo jongosnya Gibran??,-1
@susipudjiastuti Bu jempol buat anis mana. Kok prabowo terus sih,-1
"@Kemhan_RI @prabowo suara ini akan saya gunakan untuk calon presiden yang peduli juga terhadap palestina, yaitu bapak prabowo",-1
@mukidioon3 @AgungAnggoroPut @AgusYudhoyono @SBYudhoyono Harusnya CC in ke @prabowo  bro ðŸ¤£,-1
"MANDIII APAA MANDII, LOYO AMAAT LO KAYA SIMIC @gibran_tweet",0
"@Dennysiregar7 @DPR_RI Siapa yang gawaras sekarang?kok kalian pakai segala cara juga,ga sengaja JILAT MUNTAHAN Sendiri.apa bedanya drngan pak jokowi yg meloloskan gibran jadi Cawapres?apa yg dilakukan jokowi kalian junga ingin lakukan Presiden disuruh Cuti aoa ini bener?",-1
PECAT @KemenkesRI Budi Gunadi Sadikin Bapak Presiden Republik Indonesia Ir. @jokowi @basuki_btp @AhokBasuki_btp @gibran_tweet @bobbynasution_ @kaesangp   JANGAN korbankan rakyat seperti pada P L A N D E M I COPED_19 kemarin...  #STOPDanaUntukPenyebaranNyamukWolbachia https://t.co/84KuiMqyZ5,-1
"@OssyDermawan Prabowo doang nih, gibran engga?",-1
@AgusYudhoyono @PDemokrat Dari video ini kayak si agus wakilnya bukan si gibran,0
@hasmibakhtiar Kalau berhasil pasti diakui sebagai keberhasilan prabowo jokowi.,-1
"@ZanuAriel @GibranRakabumi Absen sekali sampe huru hara gini Mas Gibran ini punya sejuta gagasan dan  jenius gak mungkin absen gara2 takut debat doang, beliau absen karena banyak kegiatan aja",-1
"@OssyDermawan 2 kali saya dukung Prabowo, kalah Mulu... Pindah aja ah, takut hattrick.",-1
"@yudiharahap46 mas kenapa pejabat sekelas Mentri yg korupsi gk di miskinkan jg yah, , ðŸ¤”â“  model kaya juliandri, terus adiknya Prabowo, ,",0
"Strategi kok hindari dialog ? Gibran mempermalukan dirinya sebagai  wakil pemuda milenial. tempo pernah dengar jawabannya ketika di tanya mahasiswa ? "" Baca aja bukunya "" ðŸ˜ŠðŸ˜€""",-1
YA TUHAN GIBRAN TOLOLNYA KEBANGETANðŸ˜­CAWAPRES MACAM APA YANG NGASIH SOLUSI SEPERTI ITUðŸ˜­,-1
"@ivanazhar1 @gibran_tweet emg sih bang dimana2 kalo beli paket bundling lbh murah (hrgnya jatoh) dibanding beli satuan, kayanya si @AgusYudhoyono dgn @PDemokrat tetep beli satuan drpd dipaksa beli bundling dgn brg yg ga ada kualitasnya ðŸ¤£ðŸ¤£",-1
Alam vs Gibran vs Mutiara,-1
Hai pak gemoy @prabowo  Ayo kita ungkit lagi TLan kader2 atau simpatisan @PDemokrat yg begitu kejam kpd pak gemoy @prabowo  Kita mulai yuk.....  @ajengcute16__ https://t.co/eTYVt3K2dJ,-1
Gibran adalah nabi. Takbir!!,-1
@Kemhan_RI @prabowo yang kayak gini yang harus dipilih jadi presiden Indonesia. peduli terhadap sodara sendiri,-1
@AlmaghribiS @prabowo Jijik kali nyanjung2 si pengkhianat rakyat.. timbul tenggelam brsama rkyat. Kata2nya bikin ðŸ¤®ðŸ¤®,-1
"@Tan_Mar3M @aniesbaswedan Beda pilihan itu biasa, kalau ada yang muda, ya pilih mas @gibran_tweet aja. ðŸ‘ŒðŸ‘",0
"@sukaborju @ajengcute16__ Hai Ajeng Keledai.. masak kedele hari ini keledai?  Aku sih manggil keledai berdasarkan cuitannya itu.. hanya keledai yg mau pilih Prabowo, by Ajeng keledai",-1
"@ZanuAriel @GibranRakabumi Mas Gibran super sibuk kali,jadi gausa disangkut pautkan deh",0
@AlmaghribiS @prabowo Yang jongos siapa yg jadi siapa ?  Om.bewok bukan calon peraident woy ...   Probowo jongos nya jokowi !! Kalo bukan jongos kok mau di perintah jokowi ngajak bocil !!! Yang cebok nya aja belom bener,0
"@DedynurPalakka Cocoklogi ðŸ˜„ðŸ˜„ðŸ˜„ Khalil gibran dunia tau, siapa dia, dan Khalil gibran besar karena karya karya nya, lha lha ini, coba  gw tanya, apa yang membuat si gibran raka ini besar? Coba kalau bukan anak jokowi?",-1
@PartaiSocmed Pns tempatku gak tau kenapa tiba2 gigih banget mau prabowo,-1
Dukungan ulama utk pemimpin 2024 Dengarkanlah mereka  @psi_id @jokowi @Gerindra @prabowo @gibran_tweet @RamliRizal @msaid_didu @alfiah67 @abu_waras @MazdjoPray @ekokuntadhi1 @GunRomli @SewordTv @rudikamri @Dennysiregar7 @cokro_tv @Paltiwest @febriyustian_  https://t.co/yujv06o24G,-1
@imanlagi Kalo Desak Gibran gmn? ðŸ¤­ðŸ™ˆðŸ˜œ,-1
@GeiszChalifah @gibran_tweet nih ditantang....,0
"@Mayapada0812 Ngapain harus debat sma anak nya anies, emng dia siapa. Suruh anak nya anies debat sma anak gibran jan estes aja gmna ðŸ¤”",-1
"@NenkMonica Sebagian teman kampus anakku memilih 02,lalu anakku mencoba mempertanyakannya dan mengajak utk berdebattp mereka mencoba menghindar utk debat.Akhirnya dlm hati anakku berkata,pantesan mereka  milih si Gibran",-1
@AndreasSolusi Jadi ingat Indonesia mau bubar 2030 kata pak prabowo,0
"@icikiwir_08 @adri_7i @ch_chotimah2 @BANGSAygSUJUD @gtobing2903 @iam_zelt @liskenhsitorus @mpoklela7 @neneng_kafir @OppungTp @tjitrosoenarjo1 @xquitavee @zy_zy_its_me Faktanya makin moncer. . Jk makin gembos, kubu Wowo mestinya senang, bukannya nyinyir gemoy-gemoyan dan gibran-gibranan tidak karuan. SmackDown aja ðŸ¤£ ðŸ¤£ðŸ¤£ https://t.co/awGuA4Pbou",-1
