text,sentiment
"GELANDANGAN POLITIK.  Yg ngelempar wacana ongkat angket pertama kali Si Janggar, BUKAN partai2 atau ketua umum partai pengusungnya.   Jangan2 nasibnya nanti akan sm spt Ngamin Rais, sesuai dgn singkatan namanya, GP (Gelandangan Politik).   Pak @prabowo pasti mesem2 dipojokan ðŸ¤£âœŒ https://t.co/SCPojzyF7I",-1
@rappunzle gemoy,-1
@genx36545403 @AgusSal12171098 @prabowo @gibran_tweet ini orang kalo adu argumen khas netizen tiktok bangetðŸ˜‚ngapain nyasar mari,0
"@prabowo kerjaan anda begitu berat jika terpilih , warisan Joko hutangnya ( gabungan ): 20.000 Trilyun , You bayar bunga nya saja pertahun bisa 1000 trilyun , itu mengerikan !!!",-1
@iam_zelt @icikiwir_08 @proclaro_lover @KEBUMENinLOVE @tjitrosoenarjo1 Owalah...pantes si wine lantang bener melawan... Klo pak Prabowo jdi presiden ..ðŸ¤¦ðŸ»â€â™€ï¸ðŸ˜‚,-1
@pickmenava_win @indrakusuma @chroniclea3 Wkwkw gak malu? Diketawain gibran tuh sambil nyeruput starbuks ðŸ¤£,-1
@RJLetsGo Apa karena tidak ada izin ya ? Tapi jika melakukan aksi solidaritas seperti itu apakah perlu ijin ??,-1
"@genx36545403 @prabowo @gibran_tweet Mana ada di kamus mrk Kya gtu malahan setiap bantuan pemerintah mereka paling depan seperti bantuan covit jg sama,mrk itu manafik bicara sama kelakuan beda 180Â°",-1
@poncoiskandar30 @prabowo Jatah 10hari jadi 1burger ðŸ™ˆ,0
@Bambangmulyonoo @prabowo Dari singkong panen jangung https://t.co/TgcKYr4po6,-1
@genx36545403 @Kbaaar1 @prabowo @gibran_tweet beban beban gamau ngakuðŸ˜… https://t.co/yjJmgYFW22,-1
@Aku84480283 @eman_narasura @SayurLodehBTW2 @5t3v3n_P3g3L Lha.. Jokowi sendiri aja bilang kok kalau 14 malam ketemuan sama Gibran dan Prabowo sepulang dari Istora ðŸ˜‚ðŸ˜‚.,0
"Masih sulit dicerna akal banyak oknum rakyat memilih 3 pilpres terakhir, Jokowi, Jokowi, Gibran  Banyak orang udik gak bodoh-bodoh amat lah, klo emang gak merasa pintar jadi manusia setidaknya jangan jadi mendukung sosok munafik jadi presiden  Betapa bodoh &amp  tidak bermanfaatnya",-1
"@genx36545403 @prabowo @gibran_tweet Hadeh, mkan siangnya aja blum ada udah berisik anjay. Anakku biar ga dkash mkan gratis jg tetep mkan ðŸ˜…ðŸ˜…ðŸ˜… blum tentu jg bs mkan yg gratis itu bocilku. Orng die cerewet mkanny. Berisik bner kek bocah ga bkal mkan klo ga gratis.",-1
"@PartaiSocmed lebih jahat sekali melanggar undang undang demi memuluskan gibran, awalnya tidak didukung, setelah tau lolos umur 35 tahun bisa dicalonkan menjadi cawapres sikapnya berubah menjadi mendukung, siapakah dia @PartaiSocmed ?",-1
"@genx36545403 @prabowo @gibran_tweet Berani aja si, ayo rame2 menolak se indonesia demi menciptakan indonesia dg sdm yg lebih maju :))",-1
@ZulkifliLubis69 @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @FPKSDPRRI @PKSejahtera @NasDem @DPP_PKB @PDI_Perjuangan Jadi barang bukti nih,-1
"@gibran_tweet baguslah....anda bikin UU nya untuk calon independent di Pilpres , kerja sendiri tanpa bantuan partai , kalau perlu bubarkan partai saja yo , bikin saja demokrasi Kerajaan ðŸ˜…",-1
"@dehery13 @proclaro_lover @PartaiSocmed @sumarsih11 kan pengadilan militer emang ngarahin klo semua tanggungjawab kejadian 98 itu di Prabowo, mangkanye klo lo mau desak yah instansinya lu kejar, bukan personalnya. Prabowo dibawa ke pengadilan umum (not a big problem), tp bakalan ada yg keberatan dr institusi, ntuk ngjaga marwah?",-1
"Dulu rame2 hujat Jokowi. Kebijakan yg bagus dan ga perlu di kritik pun di kritik. Pokoknya merasa paling oposisi sejagad raya.  Sekarang malah berbalik, karna bela Prabowo, Kejahatan Jokowi pun di bela",-1
"@genx36545403 @prabowo @gibran_tweet Pak @Mulyadi_Adi__ apa seorang presiden terpilih itu hanya presiden bagi pemilihnya saja? Apa rakyat Indonesia itu hanya yg memilih sang presiden tsb saat pemilu, sehingga yg tidak memilihnya harus disingkirkan?",-1
@kegblgnunfaedh 2 3 iok gibran biar kuliah goblok bisa tajir juga kan,0
Rai rai asu ncen koe @gibran_tweet anakmu si ethes dadi jaminan. DAK BAKAL KU BUAT TENANG ANAK CUCU KAU. BENGAK. TOLOL @bobbynasution_ kau bobby boru ni raja kalah sama rai jawo cak blimbing wuluh ini. Raimuuu cokkk asyuu @kaesangp @budimandjatmiko @Dahnilanzar @adearmando61,-1
@umenlukman @yaniarsim @gibran_tweet gpp nepotisme kl gw yg dibantu dpt kerja ðŸ’€,-1
"Riau - Kehadiran capres nomor urut 2, Prabowo Subianto di Gelanggang Remaja Pekanbaru, membawa kegembiraan tersendiri bagi masyarakat Riau, Selasa (9/1).  Salah satu kesan tersebut diungkapkan oleh dua mahasiswi https://t.co/brwTDWQVqi",-1
@diankrtn__ Mari perbanyak orang yang mau berfikir dan mulai mengajak kebaikan.. Sungguh jumlah mereka sedikit.. Cc @FaldoMaldini @Fahrihamzah @PartaiSocmed @susipudjiastuti @kaesangp @gibran_tweet @budimandjatmiko @RajaJuliAntoni @Dahnilanzar @Yusrilihza_Mhd,-1
@eleanorr234 Gibran adalah wapresmu,-1
@Kbaaar1 @genx36545403 @prabowo @gibran_tweet Apa hubungannya beras mahal dan barang naik dgn 02..dilantik aja blm.....kalo melihara itu hewan ternak..bkn tolol yg dipelihara,0
"@damnoise Hahaha ogah mah gue, 01 berjuang demi masa depan anak cucu, lah 02 berjuang demi si gibran. Enak aje, yang iyanya gue suruh joget gemoy sampek mampus.",-1
@ZulkifliLubis69 @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @FPKSDPRRI @PKSejahtera @NasDem @DPP_PKB @PDI_Perjuangan Pantesan tahun 2019 kpps bnyk yg mati sampai 500 org .oh begini toh permainannya,-1
Edan ðŸ˜‚ mantap pokoke @kaesangp  ðŸ˜‚. Keluarga dinasti yg menjijikan ðŸ˜‚. CC @jokowi @gibran_tweet,0
"@OntongDino @PutraJa16580033 @satriohendri Waow ,ni pasti kaki kanan tuhan karena tau takdir prabowo akan seperti apa,emezingðŸ‘",0
@BANGSAygSUJUD @Detektif_Negara @prabowo @gibran_tweet @kurawa @P4P4B0W0_2024 @4Y4NKZ @Kimberley_PS08 @zy_zy_its_me @tonybulumanu @Chavesz08 @ajengcute16__ @mimih6mei @mpoklela7 Tapi menaikkan gaji pejabat as menanggulangi korupsi weird as fuck,-1
@suanggisalju_ Tetekmu gemoy pasti di begal terus,-1
Perusak -&gt  rusak,-1
@lilyaquina Kmrn ada yg nungguin depan rumah prabowo dr palembang udh 2 hr mw minta foto doang ga dikabulin. Ekwkwk. Kasian amattttt,-1
"@Miduk17 Yg  jelas pak Dhe Owi pensiun dengan tenang, kelanjutan program2 Indonesia emas berkelanjutan, pak Wowo meneruskan grand design pak dhe Owi dan mas Gibran meluncur ke seluruh pulau bak anak panah guna memajukan negri. Ayo optimis, tinggalkan pesimistis dan sinistis demi Indonesia",0
@Metro_TV @gibran_tweet INDONESIA BUKAN PUNYA NENEK MOYANG LUH !!!,0
@5t3v3n_P3g3L Di paling bocor isinya cuma menyerang jokowi dan prabowo sama partai2 koalisinya..  9 tahun kemana Loe PO TEMPOE!!!! Media tempe dipercaya.. ngakak.. Yang penting jongosmu seneng.. apalagi si jongosmu juga pendukung 03.. makannya suaranya ancur!!! Hahaha,-1
KANTOR GIBRAN DIGERUDUK MASSA....https://t.co/twOXgNQSY2,-1
"@BSbukit Keturunan itu kalo dia sudah membaur, prabowo ibunya orang sulawesi kalo anis saya gak tau",-1
"@RcyberProj0 @FALDA81 @Gerindra @gibran_tweet @Projo_Pusat @budimuni98 @prabowo @handoko2411 Mending bayar pendemo bayaran daripada kalah, kalau meleset bos, masuk penjara dan  bisa dimiskinkan, mengerikan bukan!!!? https://t.co/pNHFX21Q2G",-1
"Nah, ini baru pernyataan yg benar @psi_id , jk bkn krn faktor @kaesangp yg anaknya seorang presiden pak @jokowi , PSI bisa dipastikan jd tim hore lg di pemilu kali ini. Ingat, @gibran_tweet saja bisa dibantu, masa kaesang tidak ðŸ˜ƒ",-1
prabowo anti akademik padahal bapaknya menristek sebelum habibie. prabowo dalang 212 tapi sendirinya ada darah etnis tionghoa....,-1
Prabowo ... biyar sekalian ancor indonesia ... !!!ðŸ˜ðŸ˜€,-1
"@tekarok007 @Chmnk_1995 mas, Ganjar menjadi gubernur sejak 2013 di saat Jokowi masih jadi gubernur juga gimana ceritanya Jokowi yg gubernur mengendorse Ganjar yg mau jadi gubernur juga ðŸ˜‚ðŸ˜‚ðŸ˜‚",0
Masih ada aja yang mengomentari outfit istri Gibran ðŸ˜„,-1
MBYAAAHMUUUUU COKKKK . NCEN ASYUUU RAIMUUUU. @gibran_tweet @psi_id @kaesangp @bobbynasution_ @budimandjatmiko @Dahnilanzar @ArnoldPoernomo @adearmando61 @erickthohir @Fahrihamzah @fadlizon @habiburokhman @ListyoSigitP @RajaJuliAntoni @sigitwid @Uki23 @TsamaraDKI @Giring_Ganesha,0
"Benar solusi segala solusi ada teh hangat wkwkw mau demam, kesurupan solusinya pasti teh hangat wkwk  Ihh kok gemoy sih tasnya apalagi orang yang makainya hehe â˜ºï¸ðŸ™„ðŸ˜³ @Gracie_JKT48 #Ciedibales",-1
"Jangankan rakyat Indonesia.. Dunia juga penasaran, bagaimana Indonesia nantinya ketika dipimpin sosok Prabowo Subianto. Ada yang happy dan tidak sedikit juga yang ketar ketir... * Kita tunggu lompatan sejarah Indonesia â¤ï¸ðŸ‡®ðŸ‡©â¤ï¸ https://t.co/HZBibnXXYt",-1
@genx36545403 @danielht2009 @prabowo @gibran_tweet Cuma isi bensin non-subsidi 50rb saja sdh berasa mampu ðŸ˜‚ðŸ¤£,-1
"Setiap prabowo bikin kebijakan, 1 lagu .feast fyp di tiktok",-1
Prabowo Subianto resmi jadi presiden RI!!  https://t.co/Ljb6XP6E0k  #Trending #PrabowoGibran  #indoesiamaju #viral  #Pemilu2024MenujuIndonesiaMaju,-1
"@henrysubiakto Pertanyaannya : Apakah narasumber Tempo tsb bisa dipercaya kebenaran informasinya? Krn logikany, jika mnrt ket tsb org ny pasti org dalam atau ring 1 Jokowi atau Prabowo atau Gibran. Tentu orgÂ² kepercayaan mrk toh. Apa mgkn org kepercayaan mrk memberikan info spt itu ke media?",0
"@genx36545403 @jokowi @gibran_tweet @cakimiNOW Wkwkwk ini narasi tolol, bedakan bansos anggaran pribadi dan negara.. Panteskalian 58% memanh butuh perbaikan gizi biar otak kalian jalan",-1
@BANGSAygSUJUD @Chmnk_1995 @prabowo @gibran_tweet @kurawa @P4P4B0W0_2024 @4Y4NKZ @Kimberley_PS08 @zy_zy_its_me @tonybulumanu @Chavesz08 @ajengcute16__ @mimih6mei @mpoklela7 Makan bergizi ? Orang dapetnya cuma pas makan siang doang. Pagi dan Malemnya gimana ? Trus 15rb mau makanan bergizi kayak apa ? Program kocak,0
@Chavesz08 @aniesbaswedan @ganjarpranowo Selama menjabat mereka udah kasih contekan program mkn gratis untuk anak SD ke WowoðŸ˜‹trus sama Wowo di buat bungkus yg bagus makan siang gratis plus joget gemoy abis mkn,-1
"@5t3v3n_P3g3L independent GIGI LOE!!! Media pesanan aja sok2an bilang independent... Serangan lor aja lebih ke jokowi dan prabowo.. Kalo loe gk nurutin kemauan BAPAK Loe, Ya loe dipecat... Kalo bisa menjatuhkan dapat FULUS!!! Taulah Tempo punya siapa??? Apalagi Muhammad Goenawan yg kecewa.. !!",0
"@yaniarsim @gibran_tweet Udah lbh setengah abad usiaku,baru ini nemuin PEMILU yg sangat rusak...ðŸ˜ ðŸ˜ ðŸ˜ ",-1
@belladeswitta @zulmafarisa Gemoy,-1
Hai @Fahrihamzah sekotor inikah caramu bekerja.? Anda lupa akan ajaran yang pernah anda pelajari ya. Pantasan anda selalu hebat2 nya dalam membela prabowo dan cs. Ada maunya. ðŸ‘Ž,-1
@AhmadBa68776930 @aqua_gak @genx36545403 @Kimberley_PS08 @prabowo @gibran_tweet 01 ngasih BBM gratis? coba dong screenshot-in programnya tersebut di dokumen visi misinya mereka,-1
@RcyberProj0 @FALDA81 @Gerindra @gibran_tweet @Projo_Pusat @budimuni98 @prabowo @handoko2411 Rezim ini gayanya spti komunis,0
GaraÂ² otak lu pada jongkok semua si. Najis masih tetap jumawa bagai orang idiot. Cuih @gibran_tweet @kaesangp @bobbynasution_ @budimandjatmiko @adearmando61 @ArnoldPoernomo @Dahnilanzar @erickthohir @Fahrihamzah @jokowi @fadlizon @Uki23 @TsamaraDKI @RajaJuliAntoni @sigitwid bitch,0
@BANGSAygSUJUD @prabowo @gibran_tweet @kurawa @P4P4B0W0_2024 @4Y4NKZ @Kimberley_PS08 @zy_zy_its_me @tonybulumanu @Chavesz08 @ajengcute16__ @mimih6mei @mpoklela7 Di Jepang gak pakai dana BOS buat makan gratis,-1
@bitiesfess Jungkook dan payung gemoy https://t.co/g7qVGS1rMS,-1
@ZulkifliLubis69 @aniesbaswedan @cakimiNOW @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @FPKSDPRRI @PKSejahtera @NasDem @DPP_PKB @PDI_Perjuangan Satu demi satu Allah tampakan kebenaran terimakasih dek Gregi Thomas ini sangat jelas keterangan beliau sebuah bukti kecurangan pemilu dgn ini kami minta pembatalan pemilu serta di lakukan proses hukum kpd pelaku curang tsb semoga Allah menjaga kita negara kita dari kehancuran.,-1
"@PartaiSocmed Lol!. Standar gandamu. Kalo Prabowo diginiin biasane langsung inilah alasan kami tidak dukung Anies"" lol. You are definition of shame""",-1
@marc_fx03 @moviemenfes Gibran yang ipk nya 2.3,-1
"@PartaiSocmed @prabowo lah, sulap singkong jadi jagung aje jago die...",-1
@S4N_W1B1 Mending pada pergi tidur dari pada capek2 pergi demo.. karna memng kemyataan fakta di lapangan suara 01 dan 03 kurang knapa pada ribet banget sih pndukung 01 dan 03 ini Di kampung saya anis cmn dapat suara 30 bj Ganjar cmn dapat 3  Prabowo dapat 230,0
@yaniarsim @gibran_tweet ngomong apasih anak goblok ini,-1
@PelatihT1dur Bodo amat yg penting kluarga @jokowi  dan @gibran_tweet  hidup nya enak   Oke gas oke gas,1
@HFaang @jokowi @PDI_Perjuangan @kaesangp @gibran_tweet @adearmando61 @Azhi21Pagar @basuki_btp @Dennysiregar7 @ekokuntadhi1 @JessicaNeo4 Kacang solo.,-1
"@djalanjoeang08 @prabowo @99propaganda @Alie_Fahnoor @are_inismyname @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @Bull_winner @drReUtari08 @Ndons_Back @PapaBowoCenter Bacot doang itu orang,  Itu kan pemikiran liar elu, yang di balut dengan kalimat dan kosa kata  pilihan agar orang yang menonton video ini bisa terkesima.  Jangan halu kalau bikin statment bos..  Udah berlapang dada saja. Kalah ya kalah jangan banyak bacot.",-1
@sosmedkeras Hilang manusia gemoy,-1
@bumnbersatu @Aryprasetyo85 @islah_bahrawi @jokowi @Dennysiregar7 @ganjarpranowo @aniesbaswedan @prabowo jis bisa di jadikan arena sabung ayam gak..?,-1
@IwanIwanely72 Karena rotinya gemoy mungkin,-1
"@genx36545403 @prabowo @gibran_tweet Jika APBN defisit, NKRI harga mati sih",-1
