text,sentiment
"@tvOneNews Untuk Mas Gibran, debat bukan lagi tantangan. Debat pertama saja sudah siap menggebrak",0
"@aly_benzema Mending sekarang saja prabowo dan gibran dibatalkan dari capres/cawapres agar tidak membawa bangsa menjadi kemelut nantinya, dibatalkan demi hukum dan demi tegaknya hukum yang berkeadilan di Indonesia, berikut perusak hukum juga harus dihukum anwar usman dan jokowi",-1
"@YRadianto â€œJoget berulang tanpa memperhatikan konteks acara, ditambah pernyataan-pernyataan Prabowo yang serba mengambang dan terputus, itulah yang membuat saya was-was akan satu hal. Yaitu, executive functioning Prabowo,â€ jelas Reza menambahkan.",-1
@prabowogibran02 Kekejaman yang dilakukan oleh Prabowo saat melawan OPM mengundang kecaman karena melibatkan tindakan tak manusiawi seperti pembakaran desa dan pembunuhan warga sipil yang tidak bersalah @allysemick85781 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
@PartaiSocmed Yang lainnya menyerukan perpecahan gitu ?  Ahh...KUNYUK jg kamu !!! Jokowi abahnya gibran 10 th memimpin ...bangsa ini apa bersatu ???  https://t.co/aEKb01f9RE,-1
"@Dennysiregar7 Kalian tau apa yg sulit d rubah dr manusia...jawaban nya adalah sifatny...sbrapa masif gmn pun kalian membuat citra prabowo menjadi gemoy, tidak akan pernah merubah watak asli nya...",-1
"@RizkiAsihan Kang emil ue nu ka prabowo, olangan. Warga jabar mah Kahiji, Moal Kadua, Komo katilu,  AMIN PRESIDEN 2024""""",-1
"@aniesbaswedan Anies lupa daratan Prabowo itu pondasinya, tapi dia sok etika Padahal tanpa pondasi, rumah bisa roboh, Anies @masked_king1 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@prabowogibran02 Rakyat Indonesia harus berhati-hati dalam memilih calon pemimpin yang memiliki sejarah buruk seperti Prabowo @pkssarimukti MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
"@democrazymedia Mas gibran itu cuman bercanda guys, aslinya ia bijak biar TV indonesia lebih berkualitas",-1
"@PartaiSocmed ðŸ¤£ðŸ¤£ sampah banget lu,si gibran bagi2 amplop mata lu vuta",-1
"@prabowogibran02 Wah, Prabowo Subianto emang kejam banget ya, dulu aja sampe ada desa yang dibakar dan penduduknya dibunuh @oroshinaha MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@prabowogibran02 Jangan biarkan pelaku kejahatan seperti Prabowo memimpin kita ke arah yang lebih buruk @loaschool MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
@prabowogibran02 Bayangin deh rasanya kalo kita merinding bukan karena kedinginan tapi karena pilihan pemimpin yang menyeramkan seperti Prabowo @bertapenaaa MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
CC: Bapak Presiden Republik Indonesia Ir. @jokowi @basuki_btp @AhokBasuki_btp @gibran_tweet @kaesangp @bobbynasution_,-1
"@riyandwisepta @tempodotco @prabowo Namun dmikian sjatinya kita patut brsyukur jg Indonesia tdk trpuruk benar dlm hadapi pandemi covid, hny sj yg sgt kita sesalkan&amp bikin emosi diri kita. Disaat Ngr&amp Rakyat byk yg susah, tp dg teganya byk Pejabat yg hidupnya sdh brkecukupan tp msih sj serakah, uang Rakyat mrk korupsi",-1
@prabowogibran02 Hatiku merintih untuk rakyat kita yang harus terus mendengar cerita-cerita buruk tentang sosok Prabowo ini @pallav1829 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
"@prabowogibran02 Pelanggaran HAM dan kekejaman itu nggak boleh dilupakan begitu aja, termasuk yang dilakukan oleh sosok seperti Prabowo @alfinfbasundoro MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@prabowogibran02 Pelanggaran HAM oleh Prabowo harus menjadi peringatan bagi kita semua untuk tidak memilihnya sebagai pemimpin @pksbabelankota MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
@prabowogibran02 Gak masuk akal sih kalau ada orang yang masih mempercayai Prabowo meskipun udah ada cerita tentang pelanggaran HAM dan kekejamannya terhadap rakyat @w_decoi MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
@prabowogibran02 Tindakan pembunuhan warga sipil oleh Prabowo adalah bentuk penghinaan terhadap martabat manusia @pat_bishop97 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,0
@democrazymedia Mas gibran kan seneng humor guyon aja loh biar politik kali ini lebih bahagia,0
@jefriputra69 @gibran_tweet Kentir asu tenan https://t.co/MPCgf7kKkT,0
@KompasTV prabowo Gibran didukung ratusan juta manusia,-1
Peran Ganjar Pranowo sebagai bagian dari tim pemenangan Megawati Soekarnoputri-Prabowo Subianto pada Pemilu 2009 diungkap oleh Waketum Gerindra Fadli Zon. https://t.co/dIBeB46Ce4,0
"@Gank_Of_Petojo Yang mengherankan, tingkat planga-plongo gibran sangat akut. Lebih mengherankan... kok bisa jadi walikota??? Asam sulfat?!?",0
"Issu politis utk mendegradasi keterpilhan #Prabowo sbg #Mypresident ada apa dibalik apa2nya mrkwayahe2 #GSP waktunya negarawan patriot sejati memimpin* #PrabowoGibran2024 Aamiin https://t.co/nOSqpQX0w3""",-1
@ekowboy2 Rekam jejak hanya dua Cawapres Gibran tak ada... Paling dia experience walikota dua tahun...,-1
"@adearmando61 Supaya nalar bengkokmu tidak bisa masuk ke lamanku, maaf saya blokir.  Semoga sukses jadi pendukung prabowo n partai bodoh. https://t.co/0nVovZ7dnF",-1
"@susipudjiastuti karen kerakusan segelintir orang yah bu bayanging ada yang punya 220 ribu hektar HGU di Sumatera, dan ada yang punya 120 ribu hektar di Kalimantan. Nama orang itu Prabowo Subianto. https://t.co/l4uGXKTW68",0
"@Mi73Hel @Julianto_LK3 @jokowi @gibran_tweet @kaesangp Mengapa kekuasaan menjd begitu amat sangat penting utk keluarga ini, apa demi kemaslahatan masyrkt ?",-1
@tempodotco Pas Gibran walikota terbaik di dunia,0
@democrazymedia Mas gibran itu bukan melanggar tapi terlalu jenius makanya langkah nya gak pernah salah,-1
@democrazymedia Mas Gibran kegantengannya membuat yang melihatnya bergetar-getar hati ini.,0
@RullexM93631 @are_inismyname @99propaganda @Ndons_Back @P4P4B0W0_2024 @bengkeldodo @BANGSAygSUJUD @florieliciouss @Kimberley_2024 @Alie_Fahnoor @G0mb4k @Bank_Joee_ @prabowo Selesai dengan dirinya bagaimana ?...dia ngotot nyapres karena pabriknya sudah gak jalan gegara tidak berkuasa 20 tahun...ini omongan dia sendiri lho...mikir !!,-1
"@aniesbaswedan Prabowo udah bikin karier Anies, tapi Anies malah ngomongin etika Kaya gak punya otak, gitu @minoru91152430 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
"@aniesbaswedan Prabowo kayak sahabat sejati, tapi Anies malah lupa diri Etika mah lewat jauh @danegt3 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@bengkeldodo @prabowo @Puspen_TNI Penggunaan ajudan dalam kegiatan sebagai Capres melanggar 2 hal yaitu (1) menggunakan fasilitas yg dibiayai oleh negara krn ajudan dibiayai oleh negara   dan (2) menggunakan anggota TNI aktif yang harus netral. @KPU_ID dan @bawaslu_RI bisa memberi sanksi pada Prabowo,-1
@IrawanRommi Kalau begitu di bilang menjilat.. Maka ketika 2014 dan 2019 Prabowo menjilat dirinya sendiri.. tapi ketika bisnis seret dia menjilat jokowi maka jadi menteri..,-1
"@fadlizon yg bersatu siapa, kami pendukung prabowo 2019 dikampret kampretkan, ulama difitnah sana sini, yg bersatu itu hanya gang kalian.",-1
@tempodotco @prabowo Terus ngoceh aja wooooo.. sampe pendukungmu muak sama kelakuan orang megalomania kayak elu,-1
@DediMulyadi71 @prabowo Presiden itu pilihan rakyat klo cuman ingin penghargaan nanti sya buatkan pialanya https://t.co/NhKB2fyiWQ,-1
@tempodotco @prabowo Apalagi modalnya hanya jd capres 3x  Gak pernah mimpin rakyat,-1
"@aniesbaswedan Bilang Prabowo nggak etis, tapi sendiri ninggalin AHY dan pilih Cak Imin jadi cawapres Gimana sih, Anies? @malikjehanzebk3 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",0
@Aryprasetyo85 @ST_Burhanuddin @007koteka @03__nakula @_BungHerwin @_memoryusang @al_lasan @Miduk17 @GunRomli @seruanhl @serakyut @B1nt4ng_K1r4r4 Betul pak Bur.... Jangan seperti pak @jokowi @gibran_tweet yg haus kekuasaan hingga lupa partai apa yg membesarkannya Cc @PDI_Perjuangan,-1
Iki lho tampangmu  @prabowo  @Gerindra  NDASMU MELET ........... https://t.co/95I6ark1sB,-1
"@aniesbaswedan Prabowo kayak sponsor Anies, tapi Anies malah sok etika Sponsor dicuekin, etika dijunjung @ft_hasninelives MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
"@Bldw050811 @gibran_tweet Inayah kok JD lucu ya, gw demen banget nih",-1
@VIVAcoid prabowo bisa apa?  bisanya marah marah,0
@democrazymedia Mungkin maksud Mas Gibran tidak seperti itulah ...Mas Gibran kan orang yang baik hati dan tidak pernah songong.,-1
@EricRicaldo Wkwkwkwk Prabowo sudah jadi pecundang 3 kali dan akan jadi pecundang lagi karena rakyat tak suka penculik,-1
@Dahnilanzar @prabowo Ukur dulu lidahnnyaðŸ¤£ https://t.co/D0dl9kita6,0
"@TeddGus @prabowo @gibran_tweet wkwkwk si TOLOL dulu ngatain MUKIDI pro asing aseng, antek china,, eh skrg malah gabung ame MUKIDI yg pro asing aseng sm antek china,, hidup ke sekontol itu ted?? ðŸ¤£ðŸ¤£ jgn lupa skrg lw bergabung ame MUKIDI yg pro asing aseng dan antek china.. jgn lupa programnye nasbung gratis""",-1
@prabowogibran02 Kekejaman Prabowo terhadap rakyat Papua adalah cerminan dari karakternya sebagai seorang pelaku kejahatan perang @tahirkhan_dr MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
@prabowogibran02 Masih bingung kenapa banyak orang masih dukung Prabowo meskipun banyak dugaan pelanggaran HAM seperti ini @0xlorddevled MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,0
@tempodotco @prabowo Yang suka Bohong itu siapa ?,-1
"@mediaindonesia Prabowo gibran pasangan pemimpin terbaik sedunia, apalagi mereka ganteng ganteng dan gemoy",-1
"@kusiadelman @gibran_tweet Raso2nyo ambo pernah mandangan kato2 ko,,,tapi sia yo...???ðŸ¤­",0
WASPADAI AGENDA ini!!  CC: Bapak Presiden Republik Indonesia Ir. @jokowi @basuki_btp @AhokBasuki_btp @gibran_tweet @kaesangp @bobbynasution_,0
@prabowogibran02 Serem banget sih kalau inget kasus-kasus pelanggaran HAM yang dilakukan oleh Prabowo ini Apa mau dipilih jadi presiden? @neesan0915turb MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
"@prabowogibran02 Wah, seru juga ya kalau ada debat terbuka soal rekam jejak Prabowo dalam kasus pelanggaran HAM dan kekerasan pada penduduk desa @umerrmian MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@MUSUH_PKI_INDO @tempodotco @prabowo puyeng ndasku ðŸ¤£.. dulu rekomendasikan nom aktifkan skrg malah mendukung.. pie ndasmu ðŸ˜‡ðŸ˜‚,-1
"@prabowogibran02 Seandainya Prabowo terbukti melakukan semua tuduhan grafiti seperti itu, maka bukankah membiarkannya menjadi pemimpin justru seperti membuka pintu bagi tindakan melanggar HAM lainnya? @q222ssm MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@Dennysiregar7 DilihatÂ² anda mirip Prabowo lho bang ðŸ¤£ðŸ¤£,0
@bengkeldodo Salah nya Prabowo gak mundur jadi menhan. Ngerti ora son !!!!,-1
"@prabowogibran02 Tidak hanya itu, saat memimpin pemberantasan OPM pada tahun 1990-an, Prabowo juga dituduh melakukan pembakaran desa-desa dan pembunuhan penduduknya @bobarnabill MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@tempodotco @prabowo Percayalah statement seperti ini hanya muncul dari mulut orang bodoh nan bebal.,-1
@prabowogibran02 Udah banyak bukti bahwa Prabowo itu sosok pelanggar HAM dan kejam terhadap rakyat @hblsee2 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
@mediaindonesia gaya bahasa penyampaian prabowo gibran lebih mudah dipahami tak berbelit,-1
"@prabowogibran02 Prabowo seharusnya diadili atas pelanggaran HAM yang telah dilakukannya, bukan diberikan kesempatan untuk menjadi pemimpin negara ini @brigschools MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
"@prabowogibran02 Ya, Rabb semoga rakyat kita bisa tetap waras pikirannya dan tidak terbawa angin dukungan pada Prabowo yang begitu menyiksa rakyat sendiri @niknikteach MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@99propaganda @prabowo @Heraloebss @BANGSAygSUJUD @bengkeldodo @Ndons_Back @Bank_Joee_ @are_inismyname @florieliciouss @KhoirilAnwar_ @seeksixsuck @P4P4B0W0_2024 @kurawa di depan kamera menyelamatkan warga di belakang kamera...... hiiiii sereeem https://t.co/6Cr1Imf55S,0
@democrazymedia Mas Gibran ini orang yang baik dan tidak pernah sombong loh jangan menyebar hoax deh,-1
Penggunaan tragedi Harun untuk menyerang Prabowo menciptakan gambaran politik yang jahat @fadhilm842  #MakinjelasMasbowoaja dewasa jalankan pemilu #KemarinJKWSkarangPakbowo https://t.co/maeVWZPQSI https://t.co/5RuWaufyFQ,0
@Dandhy_Laksono Prabowo kamu gak puas puas ya,-1
@theo12_ini @gibran_tweet Jadi kerja atau kampanye? Atau kerja sambil kampanye? Atau kampanye sambil kerja?,0
@mediaindonesia prabowo gibran kombinasi pasangan pemimpin paling sempurna makanya di acara debat ia paling tegas,-1
@tempodotco Gibran mah  hanya mau debat yang jelas..alurnya...yang resmi lewat KPU yang buat... ðŸ¤£,-1
@are_inismyname @99propaganda @Ndons_Back @P4P4B0W0_2024 @bengkeldodo @BANGSAygSUJUD @florieliciouss @Kimberley_2024 @Alie_Fahnoor @G0mb4k @Bank_Joee_ Pendukung Prabowo spt si Kurawa itu yg bilang Anies memusnahkan 1449 Gereja ? Rasis dan provokator umat beragama. Kurang apa coba pendukung PS ?,-1
"@aniesbaswedan Anies sok etika, tapi dia lupa Prabowo yg jadi batu loncatannya Kasian banget @mrpkbeats MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
"@aniesbaswedan Anies kayak pohon lupa akarnya Prabowo itu akarnya, tapi Anies malah sok etika @mrbelden1 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
"@fadlizon @prabowo @Gerindra kok jadi males,selama ini diam sdh bener. ini sekali ngomong ngalor ngidul njelek njelekin anis dan ganjar. seharusnya introspeksi diri. bhawa bossmu itu yg tabiatnya perlu diperbaiki. fokus kesehatanmu supaya berat badan naik dlu.baru boleh bacot",-1
@chicohakim Jadi nggak usah diungkit-ungkit lagi karena Pak Wiranto sudah jelas memberi tanggapan BAHWA Pak Prabowo terbukti terlibat dan bersalah (makanya diberhentikan dari TNI). Begitu ya?,-1
@mediaindonesia Demokrasi akan hebat bersama pak prabowo dan mas gibran yg punya sejuta gagasan jenius,-1
"@aniesbaswedan Prabowo udah bantuin sampai ke luar angkasa, tapi Anies cuma bisa sok etika @xuu6p6w9ibmn2t4 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
@tempodotco Klo prabowo dan Gerindra berkuasa bahaya utk demokrasi dan bangsa.,-1
"@bengkeldodo @prabowo @Puspen_TNI Ajudannya adalah seorang anggota TNI yang harus netral Oleh karena itu, ketika Prabowo berkiprah sbg Capres, seperti di acara debat Capres, dia seharusnya mengerti bhw dia tidak boleh menyertakan ajudannya.",-1
@Resty_J_Cayah @prabowo Konon sekarang kabarnya sedang hamil ðŸ¤£,-1
"@riyandwisepta @tempodotco @prabowo Ya intinya yg Rakyat butuhkan adalah Pekerjaan, trsedianya Lapangan Pekerjaan, Pndidikan&amp Ketrampilan utk prlancar mdhnya hadapi prsaingan&amp bgi yg ign buka usaha bantuan di bidang prmodalan&amp  pmasaran bkn skedar program makan gratis yg tdk brdampak pd pningkatan kesjahtraan Rakyat",-1
@detikcom Selalu terbayang-bayang di pikiran senyuman Pak Prabowo,0
@henzprast @Resty_J_Cayah @prabowo bantah aja om.. klo memang gak bener  jangan malah ente yg panik,-1
"Prabowo Beri Bantuan Rp 15 M ke Koperasi, Ganjar: Bawaslu Tinggal Lakukan Asesmen, Yang Melanggar Ditindak https://t.co/iuvQmi1bIm #TempoNasional",-1
@awemany @prabowo @gibran_tweet Silakan pilih siapa saja asal jangan yg mengakali UU lewat MK.,-1
"@tempodotco @prabowo Iya pa,  rakyat sudah ga bisa di bohongi terus menerus dengan memilih pemimpin yang ga pandai bicara dan ga bisa kerja,  apa lagi terus menerus mengatasnamakan rakyat demi kepentingan pribadi.",-1
"@aniesbaswedan Etika Anies tuh kayak ilmu matematika buat anak SD, belum ngerti Prabowo udah bimbing, tapi kok gini? @onlypk07 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat",-1
BuzzerRp knp pd goblog sdh bbrp x Anies jelaskan komitmennya tdk bersaing dg prabowo adlh untuk pilpres 2019 pls,0
@democrazymedia Mas Gibran ini orang yang sangat baik lho jangan mengada-ada lah,-1
@democrazymedia Hati ini berdebar setiap melihat Pak Prabowo,0
@theo12_ini @gibran_tweet Kerja apa? Langgar etik?,-1
"@ch_chotimah2 @fadlizon @prabowo Pemimpin yg waktu berkuasa tega menculik/ menghilangkan nyawa manusia, maka bagi dia sangatlah mudah untuk melakukan kejahatan2 lain nya. Ayo rakyat Indonesia cerdaslah memilih pemimpin, lihatlah rekam jejak, pilih pasangan 03 Ganjar Mahfud",-1
@democrazymedia Semakin termotivasi agar bisa cerdas seperti Mas Gibran,-1
"@Resty_J_Cayah @prabowo Hahahaha, ternyata ndasmu bani terong2an.",-1
@theo12_ini @gibran_tweet Emang kerja ny apa an Solo gtu? Kau tau ga Solo itu proyek pusat d internasional Bkn kerjaan dia Kl emng dia krja Masa sih Asam Folat dan asam sulfat aja dia ga bisa bedakan Ap selama in dia ga prnh ikut acara di RS Dinkes atau Puskesmas kt ny Walikota,-1
@narkosun Kok beda ya ..kalau pak Prabowo yg ngomong jadi salah...kalau sampeyan yg ngomong biasa saja...mungkin karena sampeyan Ndak berharga ya..ðŸ¤£ðŸ¤£ðŸ¤£,-1
@RcyberProj0 @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat wwkwkwk  dari projo,0
"Prabowo katanya memiliki banyak sekali ahli hukum, tapi kok tindakan ini seolah mereka benarkan, ada apa? https://t.co/ccBa2NJUNg",-1
@democrazymedia Belajar banyak ilmu dari Mas Gibran,0
@Dahnilanzar Suruh juga dong @prabowo biar kendalikan diri juga dan bisa seperti yg anda ungkapkan itu,-1
"@tempodotco @prabowo Faktanya msh bnyk sdm rendah ,mudah terkena hoax . .bhkn media online jg srg share berita hoax . Buzzer politik smkin menjamur membuat keadaan smkin memburuk .",-1
@prabowogibran02 Tindakan pembakaran desa dan pembunuhan penduduk oleh Prabowo adalah bentuk pengkhianatan terhadap prinsip-prinsip kemanusiaan @pankajk29554988 MakinjelasMasbowoaja KemarinJKW SkarangPakbowo Goodbye KampanyeJahat,-1
