text,sentiment
"@mantan_ordal Harusnya bilang, nanti kalau sudah sah Prabowo menang, pinjaman uangnya ke Prabowo atau ke kades nyaðŸ˜ðŸ˜ðŸ˜",-1
@evil_backwards @roshigata @xbaebearx @arjwaderana Kalo gini aja pendukung 01 03 ga muncul. Pdhl demonstran 98 malah jadi pendukung prabowo. Malah yg ga ikut pas th 98 yg terlalu gencar. Ntahlah,-1
@Heraloebss @prabowo ngimpi,0
"@Algebra4ever @vkhaasa @lallaladd @Prvt_mansion FAKTANYA imam mahdi ngetok rumah prabowo AAA MINTA DONASI AAA MAU JADI GUBERNUR"" nanti abis ini juga ke rumah prabowo lagi bilang ""AA MINTA JABATAN JADI MENTERII AAA""""",-1
@ajengcute16__ Janganlah jadi KELEDAI betina liar yg msh tetap mendukung Prabowo.,-1
"@Batigoltaeng @prabowo @gibran_tweet Siapa juga yg mau gabung, entar kena tulahnya",-1
"@SBYudhoyono Anis curang pak tapi sepi, prabowo curang langsung hilangnya demokrasi ðŸ¤£ðŸ¤£ https://t.co/mSsEH3Sn6U",-1
@M39454TY @dp_koesmirah @prabowo Timnas AMIN udah mengetahuinya.,0
@madthelight @w1npick @ferrykoto @prabowo @gibran_tweet @ganjarpranowo @jokowi @aniesbaswedan Baru tau loh kalo nanya sampe sini udah paham apa belum dikata ngerendahin. Ternyata selama sekolah dari kecil gua selalu direndahin ya ama guru sendiri pas ditanya begitu,-1
"@ikhwanuddin Halaah kok jauh jauh mas. Ada di timeline pendukung maiyah, pecinta cak nun (mungkin), getol mendukung dan menjadi buzzer garis keras Prabowo gibran kok. Namanya @are_inismyname.  Saya yakin beliau tulus dukung prabowo, gak dapet duit asli, yakin",-1
"bukan lagi pesimis, ngeliat dinamika yg ada sepertinya sudah saatnya berharap pak prabowo bisa membawa indonesia jadi lebih baik, tak apa jika bapak ingin otoriter pak, tapi buatlah rakyat ini sejahtera ya pak",-1
@mas_indrajay @Miduk17 Bisa bikin Ahmad Dhani mengakui kehebatannya....dulu Ahmad Dhani ga mampu bawa Prabowo jd Presiden...,-1
@jatmiko99604253 @are_inismyname @prabowo @jokowi Ya. Tapi curangnya bukan di KPU.,-1
"Melihat fakta kecenderungan 02 akan jd RI 1...banyak SJW pro asing yg mulai nyebar narasi RIP Demokrasi"".  No..  Klen bukan takut demokrasi akan mati..klen takut krn Prabowo sangat paham bagaimana negara2 besar menghancurkan negara lain dgn pake orang2 spt kalian.""",-1
"Orang yang dukung dan nyoblos Prabowo kata gueh lo makan mekdi dan minum starbuck aja.   Udah kaga berguna narasi lo, soalnya presiden lo noh bilang Gaza lemah militer makanya diserang IsraelðŸ«¨",-1
"Waktu pilpres 2019 pernah ngetweet kaya gini Situasinya hampir sama, cuma pemerannya aja berbeda Dan sekarang jadi bagian #silentmajority (again) Dulu nyoblos pak wiwi, sekarang nyoblos pak wowo ðŸ˜ Selamat bapak dan semoga amanah ya pak @prabowo",0
"@Batigoltaeng @prabowo @gibran_tweet widih, narasinya dong, berkhianat"". tdk usah bernarasi khianat ini itu kalau kpd barisan pendukungnya sj, prabowo berkhianat. jangan lupa, yg selamatkan prabowo setelah pengasingannya di yordan itu bu megawati.  pertanyaannya, biarpun ditawari, apa mereka berdua 'mau'? ðŸ¤£""",-1
@hariqosatria @prabowo 30 tahun prabowo menunggu juara.. ðŸ‘ akhirnya dapat juga.. ðŸ‘ selamat ya pak.. ðŸ˜€,0
"@_NoPork_NoLard_ @Batigoltaeng @prabowo @gibran_tweet @jokowi Sama halnya dengan Anies ga sih? Gamau jadi penghianat dengan menjadi pesaing Prabowo saat pilpres, tapi liat sekarang?",-1
