text,sentiment
@VIVAcoid Menurut saya paling pas kalo pak Prabowo rehat aja di masa tua.,-1
@narkosun Mentan sekarang aja mengatakan prabowo orang yg sangat visioner nanam jagung untuk kedaulatan pangan,-1
"@tatakjil @tijabar @aniesbaswedan @cakimiNOW @prabowo @ganjarpranowo @mohmahfudmd @DKIJakarta @gibran_tweet gak hrs warga Jakarta utk bisa berkarier &amp  tinggal di Jakarta  anda Betawi?  bersyukurlah krn tanah leluhurnya mjd ibukota NKRI semoga kesejahteraan yg sdh dinikmati, bisa menular ke IKN mjd Indonesia sentris ðŸ‡®ðŸ‡©  dan Jakarta akan ttp mjd pusat bisnis terbesar",0
@Resty_J_Cayah @prabowo @gibran_tweet Kami ttp di 01 https://t.co/U8pua7PfnX,-1
@awemany apalagi skrg dgn SBY sdh menjadi loyalis  jokowi dan pendukung gibran si anak haram konstitusi pasti suasa demokrat makin meroket..ðŸ¸,-1
Apa bukit itu sudah milik pribadi @prabowo yg katanya tdk punya apa-apa?,0
@tempodotco Gibran songong bgt,-1
"@kurawa @ganjarpranowo Wajar sih pendukung Prabowo. mana ngerti soal ham, proses peradilan, tupoksi aparat, etika? Ndasmu.",-1
"@Resty_J_Cayah @DengkekPak @prabowo @gibran_tweet Masih ada yg salah penulisannya, Jang @Resty_J_Cayah. Penulisan yang benar adalah di pilpres"" bukan ""dipilpres"". Karena ""pilpres"" itu kata benda bukan kata kerja seperti tampol, injak, pukul, dst. ðŸ˜¬ðŸ™""",0
@dAsalbantani @gibran_tweet Yang bahkan sudah jadi walikota itu ketika ngasih pertanyaan singkatan masih lihat contekan. Aneh masih banyak yang bangga. Sampah ko dibanggain,-1
@abu_waras Cari deh dijalanan Spanduk caleg Demokrat yg pasang poto gibran.,-1
"@RcyberProj0 @kikysaputrii @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Sekalian ajak Mbah Wowo ikutan acara loy, gimana?",-1
@IwanS86257855 @Paltiwest Itu hak kmu tpi kalau pk prabowo yg menang kmu jgn macam macam kmi relawan pk prabowo tdk akn tinggal diam,-1
Jadi ingat zaman Soeharto ðŸ˜‚. Mau Soeharto berkuasa? Gak mau?. Satu saratnya jangan pilih @prabowo  itu aja  saratnya ðŸ˜‚,0
"@danzcow2 @KangManto123 sbnre gw males ngomentarin tweet dr kaum penyepong prabowo, tp ini adl komentar tergoblok yg pernah gw baca di X. awkwokwo. ternyata bner pendukung 02 otaknya cuma sebiji kenari",-1
@SusilawatiSisi2 Ayo dukung Ganjar Mahfud sejlas jelas Pribuminya.. toh Prabowo juga kan keturunan Tiongkok.. bahaya nanti bisa bisa habis SDM kita di kasih k tiongkok dengan suka rela.,-1
"@Ndons_Back @prabowo @gibran_tweet @seeksixsuck @kurawa @azissubekti @bengkeldodo @are_inismyname @BANGSAygSUJUD @Bank_Joee_ @99propaganda Semoga sehat selalu pak Prabowo dan selalu ikhlas sampai tua nanti sebagai calon presiden,amiin",0
@gibran_tweet psatir handalðŸ˜¬,0
TKN Prabowo-Gibran Tolak Debat ke-3 Diselenggarakan MNC Group https://t.co/4MgHxhvsXw,-1
@SalimVjd @Penyair_Berdiri @DPR_RI @gibran_tweet @jokowi Untuk ambisi kekuasaan sesaat melayang.,-1
"@NHenryp29864 @ahmad_mri67 @theQonversation Dikit2 Anies, noh dia pendukung paslon no 3,, lu kira kandidat presiden cuma Prabowo ma Anies. Trus yg lu salahin pendukung Anies mulu, dasar BOTOL https://t.co/PNTn26xZYG",-1
@Dennysiregar7 Tetap PRABOWO GIBRAN,-1
"@mpoklela7 @bengkeldodo @bentangnegeri @Ndons_Back @are_inismyname @florieliciouss @_NusantaraLand_ @99propaganda @zarryhendrik @kurawa @PartaiSocmed @blontankpoer Prabowo udah tua. Menata kata tak pandai, emosian. Menata kaki untuk melangkah saja terlihat susah.  2014, 2019 aku pilih prabowo 2024 prabowo no more  2024 #AsalBukanPrabowo   2024 Aku pilih @aniesbaswedan https://t.co/QPvl3D7A6a",-1
