text,sentiment
Pelanggaran   konstitusi oleh Paman Gibran seharusnya menjadi pertimbangan serius untuk   mengambil langkah-langkah etis. #OrdeBaruReborn #Tolak02Berkuasa https://t.co/wk7ZXol6Jl,-1
@democrazymedia Kok bisa2nya Pak Prabowo ini  tidak tahu ini bagaimana !?,-1
"Jika   terdapat kesalahan yang signifikan, penting bagi Paman Gibran untuk   menunjukkan kedewasaan dengan melepaskan jabatannya. #OrdeBaruReborn   #Tolak02Berkuasa https://t.co/yTImA0tVXx",-1
"Bentar lagi pendukung 02 bilang, ini kan dokumen dari asing. Emang asing pada benci prabowo krn prabowo mau memajukan indonesia .. wkwkw",-1
Kesadaran   diri dari Gibran untuk mundur dapat dianggap sebagai tindakan bijaksana dalam   memahami implikasi dari perbuatannya. #OrdeBaruReborn #Tolak02Berkuasa https://t.co/USeMxsX13J,-1
Adanya   pelanggaran konstitusi oleh Paman Gibran membuatnya seharusnya menyadari   dampak negatifnya terhadap kepercayaan publik. #OrdeBaruReborn   #Tolak02Berkuasa https://t.co/OjbpjgFcLY,-1
"Jika   terbukti bahwa Paman Gibran melanggar konstitusi, langkah terhormat adalah   mengundurkan diri untuk memulihkan kepercayaan masyarakat. #OrdeBaruReborn   #Tolak02Berkuasa https://t.co/tnvtsQJdno",-1
@NikaKamal @maybezahraaa @neohistoria_id @gibran_tweet Kan emg mau jatuhin 02 ðŸ¤«ðŸ˜‚ udh jelas dia kan pendukung 01ðŸ˜…ðŸ˜‚,-1
"Dalam   pandangan sebagian masyarakat, Gibran harus mempertimbangkan untuk   mengundurkan diri demi menjaga kredibilitas institusi. #OrdeBaruReborn   #Tolak02Berkuasa https://t.co/s6IeACOJ8E",-1
"@Ujuveveve_ @grimmjowww_ @pedagang_kritik @David_99ARMY @gibran_tweet Iya terus kan udah, kenapa masih di masalahin lagi ?",-1
"Jika Paman   Gibran dianggap bersalah dan melanggar konstitusi, maka tindakannya   seharusnya memberikan pelajaran penting tentang integritas dan etika.   #OrdeBaruReborn #Tolak02Berkuasa https://t.co/MADnIMIpJP",-1
"@BBerizik @Sohnijee1 @mohmahfudmd Otak anda hrsnya bekerja dengan baik sebelum nyocot,semua hal negatif itu ada pada Prabowo dan Gibran,dan itu nyata. Fakta yg TDK bisa di hapus dngn apa pun.",-1
Kontroversi   yang melibatkan Paman Gibran menimbulkan pertanyaan apakah harus ada   kesadaran diri untuk mundur dari jabatannya. #OrdeBaruReborn   #Tolak02Berkuasa https://t.co/FmdsK2D35b,-1
"Kalau ada Menkopolhukam menerima dan memberi ruang pada kelompok yang mau melakukan gerakan pemakdzulan pada Pemerintah yang sah, apakah itu punya adab dan etika pak emput yang terhormat.   Asli liat pak emput skrg jadi geli2 asik.",-1
"@WagimanDeep212_ Ini sudah benar instruksi langsung dari pak prabowo karena pak prabowo sendiri yang bilang jgn salah pilih pemimpin, makanya sepi",-1
@VIVAcoid Ah kamu mah malah mau ngabulin hajat prabowo cepat meninggal https://t.co/1C5PYeShb4,-1
"@ajiprayitno_ @snowlandsontop1 @iczkry Kalo golput Prabowo presiden, pikirin itu aja.",-1
"@LagiBeTeAjj @prabowo Kamsudnya lagi ngadu niiih  yeeeeeee,,?! Katanya â€˜EGPâ€™ hihihihihi, dendam nih yeeeeeeee,,,?! Panaaaasssss membaraaaaaa,,,!!!!!! ðŸ™„ðŸ™„ðŸ™„ðŸ¤·ðŸ¼â€â™€ï¸ðŸ¤·ðŸ¼â€â™€ï¸ðŸ¤·ðŸ¼â€â™€ï¸ðŸ¤·ðŸ¼â€â™€ï¸",0
"Pak @prabowo ,,, tlng jika terpilih, kita tinggalkan budaya Arab ya,,,",0
"@Kenikir27 Deket ulama cuma pingin suaranya ,kapan Prabowo menghadiri acara tabligh .",-1
"bahwa Ia enggan untuk masuk ke dunia Politik. Namun nyatanya, di injury time pemilu 2024, Kaesang melakukan manuver politik dengan menjadi Ketum PSI, dan ikut mengusung Prabowo-Gibran sebagai bakal capres-cawapres https://t.co/nNg3VCqzMo https://t.co/e8j42TlJ3b",-1
Kala Prabowo Elus dan Minta Gibran Mundur di Panggung Kampanye  https://t.co/dAzjIrpzMN https://t.co/dAzjIrpzMN,-1
@wahyudiprojo @kurawa @mohmahfudmd Di sy j d cjr ga serendah di wilayah jateng pak. Koq bisa y bpk menilai gibran tak beretika tp lihat kekonyolan ganjar sm anies ok ok k dg etika baik,0
"@t0d1_cool @99propaganda @BANGSAygSUJUD @Bank_Joee_ @bengkeldodo @Ndons_Back @florieliciouss @are_inismyname @KhoirilAnwar_ @Reskiichsan8 @P4P4B0W0_2024 Gak rugi menurut budiman sujatmiko, partai sosmed , buktinya mereka mendukung Prabowo ðŸ˜Š",-1
"bias bngt ya, kalo gini ngmongnya wong cilik"" perkara sekolahnya susah. tp GPA gibran digoreng sana sini. sbnernya pendidikan menjamin mrk bisa jadi pemimpin atau enga sih? scr logis harusnya iya, tp kalo udh ngomong jabatan mah nga ada yang tauuu""",-1
@LoudMinorities Jika Ganjar - Prabowo mungkin masih bisa sebab PDIP partai pemenang pemilu.,-1
"*TANYA ANAK-ANAK MUDA/ANAKMU/KEPONAKAN SERTA TETANGGAMU YG SERING NGOBROL2 BERKELOMPOK DGN TEMAN3NYA INI SDNG TREND NIH DIKALANGAN ANAK2MUDA GEN Z YANG PINTAR2 BILA MELIHAT TEMAN3NYA YANG BODOH &amp  DUNGU AKN SELALU BERKOMENTAR LOE KOK GIBRAN BANGET SIH LOE""WAKAKAKAKAKAK*ðŸ¤£ðŸ¤£ðŸ«£ https://t.co/C5gywFxjJI""",-1
"@kegblgnunfaedh B ajaa,, lucu malah... Mas Gibran juga bikin story ig pake lagu ini kok ðŸ«¢âœŒï¸âœŒï¸",-1
@emerson_yuntho @prabowo Salah pak pertanyaannya.  Yg benar begini : pak mau tanya seandainya â€¦â€¦. (Isi sendiri tinggal copas dari di atas) dengan bapak punya waktu di dunia berapa jam lagi?   Demikian.  Terima kasih.,-1
"@bentangnegeri @grace_nat dl pembenci @prabowo , sekarang jadi......... Semua demi uang dan jabatan , rakyat pikir belakangan.....",-1
@kompascom Ini bukan slepet lagi...ini gebuk Imin! ðŸ˜„ @gibran_tweet @luhut_binsar,-1
Bagaimana mau Ramai..rakyat ogah lah datang dengar Gibran...Mahasiswa Bilang percuma cape2 kuliah kalau akhirnya dengar Pidato Dia..gak kelas kali yeee,-1
@andre_rosiade Mantap sekali Pak Andre ðŸ™ðŸ» Sumbar memang basis pendukung Pak Prabowo Dan Mas Gibran âœŒðŸ»,0
