text,sentiment
@bentangnegeri Pemilu 2 putaran kenapa Prabowo ikut cuma satu putaran ? ðŸ¤”,-1
@rudydesda @prabowo Penumpang haram https://t.co/XwJm4Zv2kt,-1
@Fahrihamzah Wiranto : Prabowo dipecat karena terbukti menculik Aktifis 98 https://t.co/npaiscWx1F,-1
"@ajengcute16__ Ingin NKRI baikÂ² saja ? Jangan pernah pilih Prabowo atau Anies.  Mantapkan pilihan kepada capres/cawapres yg akan membasmi KKN dan bukan pendukung intoleran.  Siapa itu ? Pastilah, Ganjar Pranowo &amp  Mahfud MD ðŸ’ªðŸ‘",0
@kompascom keren bngt pak gibran ini emng terbaik dah,0
"@BANGSAygSUJUD @kurawa @prabowoisme @cuitcuap_ @alextham878 @bengkeldodo @P4P4B0W0_2024 @zy_zy_its_me @mimih6mei @Chavesz08 @Kimberley_2024 Kata gemoy singkong @prabowo, petani jerman siang ke ladang malam ke diskotik...nyatanya demo. Begini ciri2 tukang bohong, ngibul, emosi, dengki. Dia 4 x nyapres, bilang capres lain haus ke kekuasaan. Sepertinya gemoy singkong ngak pernah ngaca. https://t.co/8UvToARMpZ",-1
"@fadlizon @Gerindra @Fraksi_Gerindra @prabowo @gibran_tweet Habis maki2 bapaknya plango plongo dll, sekarag sembah anaknya ðŸ¤£  poliTIKUS munafik, mirip kawannya si otak benur",-1
"@tvOneNews Mana berani si prabowo, kasus ham 1998 prabowo yang lain, bukan prabowo capres 2 x ko dan ikut lagi 2024.",-1
@fadlizon @Gerindra @Fraksi_Gerindra @prabowo @gibran_tweet Awas mimpinya jgn kebablasan bang....Nggak enak Jatuhnya tha. https://t.co/U9vBxsphQP,0
"@i_ffaa Gibran, bangun Gibran. Pergi kacau mummy cepat ðŸ¤£ðŸ¤£ðŸ¤£",-1
@yaniarsim @prabowo Kenapa elu yg khekiâ“â“â“â“â“,0
"milih pak prabowo dibilang buzzer aneh bgt, dikit2 buzzer, palamu peyang.. org dr dulu emng suka dia kok, jadi yg benci dia ya benci aja, gausah ngatain aku buzzer yaaa!!",0
"@LeeM1neraL Siapa bilang Prabowo gak punya prestasi , dia telah menemukan teknologi terkini dalam pertanian ,,, nanam singkong tumbuh jagung di polybag Dari jaman nabi adam sampai jaman omon omon ini prestasi paling fenomenal di luar akal pikiran ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚",-1
"@tvOneNews Lah pemilih Prabowo kn sdkit ,,klo pmlih Joko Bru banyak",-1
Seandainya Prabowo tetap diluar rejim ini ...saya sangat yakin Pak Prabowo menang besar di th 2024...karena tdk ada kebohongan lagi...antek kebohongan sudah selesai. Allah berkehendak lain ternyataa.,-1
"@arolalolahi161 @Tommsdzie @kakalebot @herculep638 @IwanIwanely72 @prabowo @gibran_tweet Weehhh keran kauuu...jadi 9,9 jika diartikan dgn kata menurutmu mendekati sempurna gitu.. mendekati tuhan gituu...belengbeleng..ðŸ¤ªðŸ¤ªðŸ¤ªpayahh kauuuðŸ‘ŽðŸ‘ŽðŸ‘Ž""",0
"@siskaxxx2 @WSmithensen @tvOneNews Coba aj prabowo kek yg laen lgsg dibunuh, kekny gabakal kecium media tuh prabowoðŸ« ",-1
2 menit di Debat: â€œgak cukup!â€ 2 menit di Kadin: â€œgak cukupâ€ Trus lu maunya brp lama timbuuuul @prabowo ?? 2 jam? 2 hari? 2 bulan? 2 taun? 2 abad?,0
@fadlizon @Gerindra @Fraksi_Gerindra @prabowo @gibran_tweet Yuk kerahin lg aset2 nya biar bisa cepet 70%  ðŸ˜ðŸ¤­,0
Yuk ah @prabowo @gibran_tweet ditunggu tayangnya.,-1
"@Projo_Pusat @Cakrawala_nst @Gerindra @gibran_tweet @prabowo @RcyberProj0 @handoko2411 @budimuni98 @FALDA81 @alextham878 Hasil surveinya sdh mentok dikisaran itu, kekurangannya harus otak Atik hasil suara di KPU.",-1
@adearmando61 Suara pak Prabowo akan tergerus karena penampilan debat ke 3 kmren yg mengecewakan banyak pendukung,0
"@Projo_Pusat @Cakrawala_nst @Gerindra @gibran_tweet @prabowo @RcyberProj0 @handoko2411 @budimuni98 @FALDA81 Prabowo dukungan sangat kecil beda dg yg dulu masih bersama oposisi, karena skg rakyat sudah banyak yg memilih tidak ada bayang bayang jokowi nya hampir 10 th rakyat sudah banyak bersabar.",0
@geloraco tepat sekali Pak Prabowo memang tegas dan sangat benar,-1
@alextham878 Hanya orang2 dungu aja yg dukung Prabowo ! https://t.co/8PRKOZ0ptY,-1
"@fadlizon @Gerindra @Fraksi_Gerindra @prabowo @gibran_tweet Yg penting damai, jika 02 menang jgn ujub, jika kalah ya jgn rame...",-1
"@Fahrihamzah Maaf2 ya tapi udah kecewa sama pak Prabowo aku, jadi mau pindah dukungan ke 03 ajadeh",-1
gibran ga mau nolongin kah? ðŸ«£,-1
"@penikmatkudapan @pery_tan @irfanz777 @veraagustian_ @Dennysiregar7 @hanuzeee Hasil Survei Terbaru, 80,7 Persen Pemilih Mengaku Tak Akan Berpaling dari Prabowo-Gibran",-1
"Ganjar anis memanen petaka, Prabowo memanen simpaty",-1
@i_ffaa Satg Gibran datang kacau.,0
@Ki_Cebong99 Lha itu ada eddy prabowo malah dpt remisi pas mau pemilu kok ya mau berantas korupsi.. Ngeri kali memang!!,0
@MurtadhaOne1 @prabowo Whoi RAHASIA NEGARA jangan di bocorin...!!! ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜‚ðŸ˜‚ðŸ˜‚,-1
@prabowo cie2 ternyata bukan eloe sorry ye sorry ye ðŸ¤£ @zonamahasiswaid gmn pendapat kalian  Terkejut! Terjadi ini baru-baru ini!  https://t.co/XmNQehhCSl,-1
@marufsirojudin1 @gibran_tweet Ne' tananan uwong mestine isin buangetlah..,0
"@xquitavee @jokowi @Dennysiregar7 Ya ente ngikut prabowo bermasalah dan masa lalu kelam...., jokowi pun takluk kepada prabowo dan barengan masuk jurang #GanjarMahfud2024 pasti terbaik!",-1
