text,sentiment
@tvOneNews Kudhung lulang macan kok bangga. @gibran_tweet,-1
@gibran_tweet Yang bener aja lu nyimpen twt lama buat dibales sekarang,0
@axdwin Tiap TPS Anis Prabowo selisih sedikit... Ini gimana bisa jauh sekali bedanya ngga mungkin bnget,-1
@AgusYudhoyono @Dy_NPR @prabowo 2029 Gibran - AHY semogaðŸ™ðŸ˜‡,0
@rizkidwika Tapi Gibran masa pendaftaran capres berikutnya apa udah 40 tahun?,0
"@tirta_cipeng Mana adaâ€¦ Gibran masih PDIP, pasti merapat dongâ€¦. Nasdem juga masih taruh menterinya di kabinet Pak Jokowiâ€¦. Pasti merapatâ€¦",0
@AgusYudhoyono @prabowo maaf saya gak sejalan dengan anda mas agus..coba anda buka mata hati anda sekarang liat mas... jangan anda diam dan menutup mata liat kezholiman,-1
"@Dahnilanzar @prabowo Baru PasLon az rakyat sudah dicurangi, gmn klo sudah jd pemimpin ðŸ¤”ðŸ«£ Mark Up angka yg di input gila2 an. https://t.co/PrHhSPgZSw",-1
"@convomfs Selamat, Semoga mas gibran bikin gebrakan baru ya buat anak muda gak cuma planga plogo",0
"@BurhanMuhtadi Dan saya kira p prabowo jg gak malu mengakui bhw kemenangannya sebagian krn efek jokowi. Spt beliau tdk malu scr terbuka menyampaikan banyak belajar dr jokowi, terutama soal politik"" Termasuk sll menyampaikan akan melanjutkan kebijakan jokowi.""",-1
@Nilot__ @prabowo @gibran_tweet Benar,-1
"@UGM_FESS Dari awal sudah menduga, kalau Prabowo menang pasti dibilang curang, tapi misal Prabowo kalah saya yakin, bullyan akan terus menghantui pasangan O2 Sampai akhir jaman. Serba salah memang. Yang terbaik adalah legowo, tetap dukung dan kawal pemerintahan baru nanti",-1
TPS 035 CIHAMPELAS BANDUNG BARAT  Prabowo 121 jadi 824 ( Nambah 703 )  https://t.co/yEG9RI8toL  Sirekap KPU #Pemilu2024 Salah Input https://t.co/Ow4dJ78Gru,-1
"@TaeperD @sendu_boy Di Live Tiktok gue semua Prabowo  yang menang, ini tergantung algoritmanya deh.",0
@halfhoursleep @PartaiSocmed Nyatanya kamu juga sdm rendah gamau liat fakta kerja prabowo gibran prabowo noh  beliau dah bangun sekolah full beasiswa jauh sebelum kampanye dsb gibran noh solo maju pesat sekarang dahlah kalo beda pilihan ya wajar gausah sok ngatain org lain sdm rendah,-1
@TaeperD Di tempat ku yg unggul gibran nder. Tpi rill surat suara dari DPT. Bukan curang,-1
"@prabowo Blunder yang terlalu fatal, salah satunya pembatalan piala dunia U-20, bahkan sampai merendahkan seorang pemimpin negara di depan publik, suka tidak suka beliau adalah pemimpin negara, kritik kinerjanya bukan personalnya",-1
"@700juta @utdfocusid mungkin nanti bisa bercerita jika mas Gibran olah negaranya melebihi bapak nya. kalau kamu sudah dari awal membenci, segala kebaikannya pasti kamu ingkari...hahah",-1
"Pak @prabowo kemenangan yg kita tunggu dari 2014 hari ini mulai nampak jelas akan menjadi milik kita, selamat ya pak. Selamat mengemban amanah rakyat, selamat atas tugas dan tanggung jawab untuk menjalankan strategi Transformasi Bangsa membawa Indonesia menuju Indonesia Emas â¤ï¸ðŸ¤˜ðŸ»",-1
@YPbg14669940 @BN88Store @Dennysiregar7 menangnya prabowo krn yg masyarakat bisa lihat mana yg baik sesuai hati nurani mreka ðŸ˜….,0
@Turah_Bagoes @gibran_tweet Siap bos https://t.co/XqFg7ullE6,0
@jujukyng @ub_mfs Jangan asbuun. Jaman prabowo ama megawati nyalon gw udah nyoblos .,0
"@imanlagi Sudahlah 01 juga menang kok, kata Pak Prabowo kemenangan ini untuk seluruh rakyat Indonesia âœŒï¸",-1
"@gibran_tweet Saya memang milih no 2,tapi saya bangga sama pak ganjar pak ganjar cuma salah partaiðŸ™",-1
"@marklezhr @gibran_tweet setelah pemilu, pendukung sudah tidak sepenting sebelum pemilu.  partai-lah yang harus cepat dirangkul supaya kalau bisa oposisi jumlahnya lebih sedikit dari pendukung pemerintah.  semoga ini ga terjadi. oposisi semoga lebih besar supaya pemerintah juga tidak bisa semena2",-1
@Dahnilanzar @prabowo Siapkan lg sembako dan pundi2nya kalian untuk putaran ke dua....,0
"@noer_shidd63849 @Susustroberri jujur2an yee. sebelum kejadian di MK ane mau pilih prabowo meski udah aware rekam jejaknya kyk gitu, karena yaa liat paslon yg lain belum sregg juga.. tpi pas MK ancur dan dia pilih anak presiden ?, wah sorry, ane Alergi bgt ama yg gituan, gk adilnya ituloh njiir",-1
@andre_rosiade @prabowo @gibran_tweet Sumbar kalah nih ðŸ˜,-1
@unmagnetism @gibran_tweet takutnya yg dipajang yg sering blio jadikan meme2 ðŸ˜­,-1
@HVapee34927 @virless_ @gibran_tweet Nyebelinnya bagian mana ya? Kan yg ditanya bener tuh. https://t.co/06vJ4fKfZq,0
@idextratime Pengalihan ISUâ€¼ï¸â€¼ï¸â€¼ï¸â€¼ï¸ tetap kawal  Juara settingan Prabowo tidak akan pernah diakui oleh pecinta politik di seluruh dunia ðŸ‡®ðŸ‡© â¤ï¸.,-1
