text,sentiment
"@aniesbaswedan Bro anies next debat lebih elegan lagi jgn nyerang2 mulu, fokus visi misi anda pak..saya pilih 01",0
@El_Ow_Way_Di mamatay😭,0
@kumparan Sementara yg onoh sibuk nurunin bajer jualan konten sedih + framing bahwa pa Anies jahat😂 see the difference,0
"@Old_Shaterhand @rachlannashidik Betul bro. Tadinya aku gk kan nyoblos klo pk Anies gk berpasangan sama AHY,, tpi kini jadi ngerti ternyata,  ,,",1
@haidar_arash68 @SOBAT_ANIES @prabowo Makanya nolak berbicara didepan cermin ketika diminta @NajwaShihab,0
"Saat Ganjar mempertanyakan Indeks pertahanan negara turun, mereka menganggap bahwa Ganjar membuka rahasia negara dan prabowo siap buka-bukaan data dengan anies dan ganjar diluar debat, padahal data itu bukanlah data yg cukup sensitif untuk diketahui publik https://t.co/HJBTFZFfDh",0
Negarawan hebat kayak Prabowo gak bakalan sebar rahasia negara  Wahai Paslon 1  stop sebar fitnah kepada Menhan dan calon Presiden #Prabowo.       #UntungPakBOWObijak  gak Nangisin #엔시티존 El Chudai Tidur Hyunsuk WE LOVE YOU YEONJUN Minwon Rahasia Senin https://t.co/9VmPFKPMp5,0
@Lisaamartatara6 Ga gtu jg bu..gara2 anies serang org yg telah membantunya ada yg balik arah termasuk sy sejeluarga,0
"@mukidioon3 Inysa Allah, 01 AMIN menjadi maslahat bagi bangsa dan rakyat Indonesia.  01 ANIES CA' IMIN PRESIDEN / WAPRES 2024  Aamiin Ya Robbal 'Alamiin",1
"@KompasTV Yg ambisi itu KAMU, Anies br satu kali nyalon, kamu berkali-kali plus meninggal oendukungmu yg sudah saweran untuk KAMU",1
@ya_ma_sh_ El skin care  hwa elbnawr msh aktar,1
"@Ryan_Fighter7 @HusodoYoga Ahok kerjanya menggusur masyarakat miskin, anies membangunkan rumah masyarakat miskin. Siapa sebenarnya yg berjuang utk masyarakat miskin?",1
"Yg ambisi itu siapa ya?.  Ganjar &amp  Anies hanya baru sekali Prabowo cawapres berpasangan dg Mega, capres 2014, 2019 dan sekarang 2024😁",0
