text,sentiment
@NenkMonica Kapan anies lomba lari lagi..emang pemodalnya apa sdh pada bangkrut,0
"@sosmedkeras Makanya di China di bante ras Rohingya ga heran, ga usa di bela Cak Imin bela Rohingya,isa semrawut kehidupan warga",1
@niningsrifitri Salam kenal,0
"Kecelakaan Beruntun Rombongan Capres Anies Baswedan, Berikut Ini Info Kondisinya   https://t.co/8dsLRITpOD lewat @tribunnews",0
@sobat_anies Tangerang,0
@Sembroenoo @ARSIPAJA dp 0% udah ada perealisasiannya dan ada yg beneran udah dapet warga jkt nya. di desak anies dibahass,1
@sobat_anies Kami pilih AMIN no 1.  #AMINAjaDulu,1
@OposisiCerdas Gerindra dapat suara besar di 2019 krna ada masa pendukung Anies yg memilih...yg untung Prabowo lebih besar,1
@Bakeol_Rotie @_BangFu Lu gatau kalo wapres skrg lagi ngomongin pulau buat rohingya tinggal? Pdhl prab blg akan MELANJUTKAN program pemerintahan skrg. Jd gmn? Masih salah anies? Banyakin baca berita kak biar ga kosong. https://t.co/cxLGjtpXMW,0
"@BangPino__ Lupa ya ? Eksekusi Ahok ke penjara  menunggu "" hasil voting DKI. Ketika clear Ahok kalah, baru eksekusi dijalankan, coba kalau menang ? Itu contoh kecil bagaimana Anies terus berupaya dijegal. Jika menang tipis, pasti tim simsalabim akan mengalahkan Anies. Itu demokrasi ???""",1
@sobat_anies #AMIN Jakarta,0
@Kimberley_2024 Wajarlah kalau ditujukan ke anies...paling tidak rakyat akhirnya tau etika anies,1
Pemilu Damai &amp  Riang Gembira Tak Harus Menghilangkan : √ Bebas Bicara Kritis  √ Bebas Berbeda Pendapat  Pesta Demokrasi Sarana Salurkan Aspirasi Rakyat.  Anies Muhaimin Capres &amp  Cawapres Yg Sangat Demokratis. https://t.co/C3nOC6CTNc,1
Capres Anies Baswedan Tidak Minta Maaf Soal Hoaks Harun Al Rasyid https://t.co/4sOI0S6GWR,0
"@abu_waras @aniesbaswedan Coba jg tanya anies, kemana pohon mahoni monas abis dibabat? 🤣🤣🤣",1
@LANGKAHANIES @aniesbaswedan Mashaa Allah... Inshaa Allah pa Anies menang 1 putaran.. Allahu Akbar,0
"@imronmark85 @rifaigaffar @andre_rosiade Anies itu independen, ga jd kader partai manapun. Kalau ganti² partai baru disebut kutu loncat.",0
Ijasah Anies Prabowo Ganjar Miftah Bawaslu capres amin https://t.co/4KbSPWbOc5,0
@yusuf_dumdum Anies jelas rekam jejaknya . Bowo n ganjR nyungsep https://t.co/2Qp1Hr0wQj,1
"Untuk Prabowo-Gibran, Ganjar-Mahfud, Anies-Imin. Bapak2, Kalau setiap kata anda dan pendukung anda tidaklah kata2 yg membangun (seperti kata2 Bodoh) dan Bapak2 membiarkan pendukungnya saling menghancurkan. JANGAN BILANG MAU INDONESIA MAJU. OMONG KOSONG! https://t.co/D81900wJGK",0
"@Reiza_Patters Kalau bicara serem, semua capres punya dampak negatif menurut pikiran masing2.   Bahkan Anies lebih bahaya jika dibandingkan Jokowi. Krn Anies bukan orang partai, dan pasti akan menurut pada kemauan partai2 pengusung jika jadi presiden    Jokowi petugas partai ANIES KACUNG PARTAI",0
Warung Gratis “Mak-Mak Anies” Diserbu Warga Kendal https://t.co/G4CKmvLH9d,1
"@Chaves1305 @aniesbaswedan Sip berarti memang serangan Pak Anies benar. Terbukti semua anak buahnya kebakaran jenggot, semua berusaha klarifikasi anu anu dan anu. Padahal jelas sekali Prabowo ucapkan itu di depan Media. Dan terakhir mereka hanya bisa bilang  ini basa-basi, bercanda, khumor 😅",1
@tvOneNews Kan lu ghibahin pak Anies,0
@Metro_TV Sebenarnya Calon Presiden Indonesia atau Palestina Sih Anies ini,1
@vancoutver mandi cak,0
"@ANASSHOLIHIN6 @bachrum_achmadi Bagus lah. Gak ush ngotor2in Anies. Digituin aja cemen, artinya kan memang benar kriminal. Klo gak salah ngapain takut lawan 02.",0
@_bangagoengDuA @ridwankamil Pdhl saya ga blg pendukung mana mana tipikal pendukung anies begini nih mulai duluan terus hahahaa,1
"😂dipikir  Gerindra doang kale, yg usung anies&amp  dipikir kontrak politik seumur hidup ya,anies udah tuntaskan masa gubernur 5 thn &amp  byk perubahan kotanya raih prestasi &amp  penghargaan &amp  bersih dr korupsi, anies tdk meminta tp diminta nyagub oleh Gerindra PKS https://t.co/MsYRc4a2Ue https://t.co/iXbHHW8OpT",0
"hari ni hari isnin,, and yes... malasnya nk gerak pergi kerja.....",0
"@Mdy_Asmara1701 Kl gw liat Anies di krubutin masa yg antusias untuk mendukung. Gw kok jadi sedih.... Sedih banyak tanda tanya mengenai KPU...?  APA BISA JADI WASIT YG BERIMBANG, DEMI BANGSA DAN NEGARA BUKAN DEMI PENGUASA SKRNG...?",1
"@DokterTifa Ini si monyong yg bilang bengis sama anies, ga slah tuh.... Yg pendendam kan capres mu nil",0
@hasyimmah Wan toa. Wan aibon itu adalah hukunan netizen buat ketidakbecusan anies dalam mengelola keuangan jakarta. Wan abud sudah dari dulu ada dikosa kata kita waktu sekolah sebagai bahan bercandaan aja. Tapi semua meruncing ketika anies memakai itu sebagai alat untuk menang,0
"@lin_conil @choymarkochoy @Midun_FC24 @G45POLL_4ja @nilconil @fitratulihsan1 @MuhiqR @Dulalim8 @albakowah @CittyBozes @Mr_cosanostra @emsut711 @Agusthowajho14 @NkriWanabud @BungDenni @kosasih @Kadrun_TiSunda @Anies_Perubahan @dedentr @arkan_arkano @HaAbuhanifah sy baret merah yg ke cecer, tolong di masukan dalam barisan mas @lin_conil  😊💪",0
"@narkosun Bayangkan ganjar atau anies yg joget gitu di panggung debat, gimana tanggapan orang waras coba? Bukan tanggapan pendukung si wowo ya tapi tanggapan yg waras",0
"@lokataru_id Saat Gub. Anies kah ini, min?",0
"Fix,Prabowo bukan Jokowi.... https://t.co/6vHB0hNxhK",0
"KATA ANIES, SOAL PKS DAN DEMOKRASI https://t.co/xiHy49x3ov",0
"“ANIES PINTER NGOMONG DOANG GABISA KERJA!” SORRY YEE, KETIKAN SIAPE ITU? https://t.co/BkvgbAruM1",1
ANIES JUNJUNG TINGGI ETIKA DALAM BERDEMOKRASI https://t.co/uU3iyBpUb0,1
@HERSETIA99 @cobeh2022 Cak nun emang paling2 😂😂😂😂😂,1
"@Fahrihamzah Jadi mari kompak dan menangkan cita cita tahun depan, dengan cara menangkan Anies Baswedan sebagai Presiden RI ke 8",1
"@BosPurwa Parameternya apa Rocky lebih sedikit dari Pak Anies ?  Materi Rocky terlalu berat untuk rakyat berpendidikkan rendah, Pak Anies lebih universal. Rocky banyak mengutip buku2 Yunani dll yg tdk familiar. Untuk kepentingan debat Capres, sy rasa Pak Anies jauh unggul dr Rocky",1
"@herculep638 Semoga pemilu jurdil ,,insya Allah pak anies presiden",0
"@unsrifess stres nian kauni nderr wkwkwk cak minta di hargai ii nian krno kau bakal ngejauhh,harusnyo dari awal anjir pas kau tau dio ado cwek tu yosudahhh dk usah banyak tingkah mano urat malu kauni🥲",0
@GunRomli Mana calon ibu negara dr anies?,1
"tiktok gue bbrp hari ini fyp anies prabowo ganjar mulu, balikin fyp gue isinya anjing” bandel egooo gue eneg liat” capres ini",0
@tvOneNews Betul juga.  Tapi gimana pendapat Anda tentangbpak Anies? Silahkan  https://t.co/Hxal5T6tKM,1
"Yang nanya gak boleh pake mic soalnya takut gak bisa jawab,cawapres bangke.... https://t.co/MP7NcQoHBv",0
@sobat_anies Dumai riau hadir,0
"@arieframadhanm @primawansatrio sbenernya ada kak.. scara kasat mata orang awam ya anis &amp  mahfud sbg orang non partai dan punya keahlian.. taapii.. sebaik2nya orang, tetep ada sisi gelap yg kita tdk tau.. knpa anis milih cak imin?? knapa mahfud mau gabung pdip?? yaah, siapa yg tau apa yg ada dibalik topeng2 tsb",0
@Fahrihamzah Saya ga takut ga punya jabatan mas anies.....👍  Tapi smpe skg ga mau mundur dari menhan 👎👎👎,1
@DarsAlexandra1 Gw sudah diblokir gara2 foto itu sejak dia msh jd buzzer Pak Anies.,0
@Mayapada0812 Di cegat kenapa pak anies tu?,0
@KompasTV Loh kan pak Anies orang pinter dan cerdas sdh membuktikan dijkrt mlh jd invitasi bagi generasi muda ..,0
