text,sentiment
"@AdamVelcro @A1ki4_ku5_21 Tapi ini harus dilawan......   Mereka juga takut Lo, pemilih Anies itu orang yang berani korban, ini kalo gabung 03 untuk melawan selesai mereka......",1
"Pak Anies selain gabisa nyanyi, ternyata gabisa joget juga ya",1
@bengkeldodo Jatim bukan punya cak iminðŸ¤£,1
"Pak anies: Astaghfirullah, panggah ngono ae awakmu cak.",0
"@TaeperD wkwkw, liat di lapangan. anies keok parah",1
@inigua_tv @SOBAT_ANIES @naaooollll Minta link download C1 KPU-nya,0
Itulah swbabnya sering pak Anies katakan politik ber etika itu sangat diperlukan bangsa ini bila berpolitik tanpa etika maka yang terjadi Ya seperti ini penuh kecurangan di mana-mana https://t.co/RcPs338Cal,0
@uchilyy @idextratime Bangsattt ini apa2an ???????? Kok bisa ada satu TPS ga ada yg milih Amin. Wah wah wahh ini masuk neraka semua ini. Dosa besar tdk milih Anis Imin. Kalo ga milih GANJAR sih dpt pahala katanya ðŸ¤£ðŸ¤£ðŸ¤£âœŒï¸,0
Tololnya kebangetan wowkwowkwow  Anies siapa dan pny power apaaaaaa.,0
@unmagnetism Awas aja cak imin masuk koalisi ketawa paling kenceng aku,1
@LM_Alfatih @gmkudo_ Itu tinggal keputusan surya paloh. Dia mau apa nggak kasih ke Anies.,0
@herianiyulia 01 lupa sama pemilih yg gak melek teknologi yg gak punya hape yg gak punya tv yg pendidikannya rendah malah sibuk kampanye desak anies mana nyampe pembahasannya terlalu berat buat mereka,1
"Saya sudah langsung wawancara pemilih PDIP dan tidak ada satu pun suara PDIP memilih Prabowo atau Anies. Mereka solid memilih Ganjar termasuk Mega, Puan, Bambang Pacul, dsb.",1
"@Aajokerman45 @WidasSatyo Ya perbaiki strategi dong, masyarakat mau dikasi bansos karena pikirannya masih jangka pendek. Kalo main kotor terus apa bedanya sama rezim sekarang?  Pak Anies dapet diatas 25% itu prestasi bro, tinggal nambah 26% lagi buat menang pilpres 2029. Bisa yuk",1
"@JokoHQ Pak Anies kalah di pilpres karna gk kampanye di masjid dan di pengajian sih,coba strateginya masih sama kayak di DKI dulu :(",1
