text,sentiment
@ARSIPAJA @erickthohir Apa saya pilih Anies aja?,0
@Alex_Junaidi Maaf itu nama istri alm. Cak Nur salah tuh,0
@voiceofpkb @aniesbaswedan @cakimiNOW Mantap Gus imin sukses selalu,0
@abu_waras Pak Anies lah pastinya,1
"@CoffeeThemis @SoftWarNews Semoga sof tidak posting berita yg tidak benar lagi, akun cawapres cak imin pun digocek apalagi mereka yg tidak mau mencari kebenaran berita 🙏",0
@garagarabola_ Dadang da silpa cak gundul,0
@Goldmind_82 Biduan ae iseh lueh apik nek ngene,1
"Survei PRC di Jatim Usai Deklarasi AMIN: Ganjar 40%, Prabowo 32,3%, Anies 18,3% - detikNews https://t.co/Qtqu2hyd8y #Jokowinomics #BersamaPrabowo #MenataMasaDepan",0
"@Mythicaley @wigbububibi_ @amanwholoves_ @sociotalker Itu yg menurut situ g jalan,kl yg laen?penanganan banjir,jis, jaklingko, mengenai toleransi,kampung aquarium?g dibahas,dan bkn sebuah eksekusi buah gagasan anies?pernah bandingin dng gubernur sebelumnya g?lbh bgusan mn?",1
"@xquitavee @jokowi Rekam jejak yg nyata 1 anies asli yaman,2 prabowo asli china,3 GANJAR PRANOWO ASLI INDONESIA,KALIAN CINTA YAMAN,CHINA ATAU INDONESIA?",0
"@mmymurni @debswestphalen @kumparan @aniesbaswedan kasih tau gue.. letak hancur nya dr mna? anies pimpin dki, apa lu liat kehancuran? please dont do it.. goblok kok di pelihara",0
"Dilihat dari sisi administrasi pemerintahan, capres Prabowo gak ada apa2nya dibanding Anies dan Ganjar. Di kemiliteran pun belum pernah jadi Pangdam Artinya? Terserah warganet aja",0
@CNNIndonesia dukung pak Anies karena peran beliau dalam memajukan sektor industri Indonesia,1
@RafliPadang @tvOneNews Perasaan baliho Anies Amin aman-aman aja. Padahal mah mereka bakalan lolos putaran 2. Amin,0
"@crimbun @tvOneNews kebalik, anies udah keok diputaran pertama dengan syarat tidak memainkan isu agama",1
"@Fahrihamzah Ari gini masih percaya survey ? Ga move on lu ri..walau kata survey, anies 99,9 %...kami tetap tertawa ! Kang survey mah ngasi makan keluarga dan nyekolahin anak dari hasil nge-hoax",0
"@yunartowijaya Iyaa sama kyk komenan di jawa pos akun2 fake komen ttg ganjar soalnya jawapos isinya ganjar semua, bahkan anies pun bggak ada, prabowo jg dikit, postingan akun fake tanggal upload rata2 tglnya sma klo nggak rata2 september-nov 😀@jawapos",0
"@spacerocc @amanwholoves_ @sociotalker Anies main politik identitas itu propaganda lawan politik. Fakta lima tahun dia gubernur DKI gak ada diskriminasi, semua yg mewakili kelompok agama difasilitasi dgn baik semua keperluannya. Ini yg orang2 dari kelompok hater pada gak mau tahu, tutup mata semua.",0
"Pak, klo emang salah jangan takut bilang salah meskipun anda pro Ganjar.  Kaya saya nih pro pak @aniesbaswedan, tapi klo ada poster pak Anies di tiang listrik pasti saya kritik.   Jangankan pak Anies, bini saya aja kalo shopping mulu saya kritik pak!!  (Semoga bini saya gak baca)",0
"@Kimberley_2024 Presiden msh legowo loh blm pecat yg msh aktif,lihat Nasdem anak buahnya msh ada yg jd Mentri,pak Mahfud msh aktif,Cak Imin msh aktif sbg wakil ketua DPR&amp anak buahnya msh ada yg jd Mentri(bs diduga ybs msh dimintain sumbangan)bener gak sih,gak percoyo tanya pd rumput yg bergoyang",1
"@VIVAcoid Bkn nya anda surya paloh yg memulai, dua menteri anda di suruh korupsi untuk membiayai anies kampanye keliling Indonesia walau pun blm saat nya.",0
@Jeis95194388 @jokowi Mujarab nya shalawat asyghil yg sering di baca Kampanye Anies,1
@DPP_PKB @aniesbaswedan @cakimiNOW AMIN peduli lingkungan #Anies,1
Bumi sedang mengalami pemanasan global dan ini bukanlah isu baru ￼ Isu pemanasan global akan menjadi salah satu fokus Mas Anies   @aniesbaswedan  dan Gus Imin   @cakimiNOW  untuk menyelamatkan bumi kita ￼ #AMINPeduliLingkungan #AniesMuhaimin2024 https://t.co/kJ8xflw5KQ,1
"@musniumar Rekam jejak yg nyata 1 anies asli yaman,2 prabowo asli china,3 GANJAR PRANOWO ASLI INDONESIA,KALIAN CINTA YAMAN,CHINA ATAU INDONESIA?",0
@bengkeldodo @Mayapada0812 @P4P4B0W0_2024 @AndreasSolusi @adri_7i @alextham878 @99propaganda @BANGSAygSUJUD @Bank_Joee_ @are_inismyname @florieliciouss @Ndons_Back Masalahnya kapasitas Anies lebih dari Menhan. Hayyyooooo,0
"@hansssolo Goreng terus sandiwara ini , tetep Anies yg ga punya cacat, Ganjar Pranowo cacat hukum juga",0
@DPP_PKB @aniesbaswedan @cakimiNOW Setuju dgn AMIN Anies -Muhaimin untuk memajukan Indonesia tdk harus merusak lingkungan,1
"Kualitas rumput standar fifa diganti demi merusak citra Anies tnyt  malah merusak nama Indonesia, kita semua tahu siapa politikus busuk yg mengorbankan harga diri bangsa demi ambisi politik pribadi",0
@voiceofpkb @aniesbaswedan @cakimiNOW AMIN Anies -Muhaimin akan memensiunkan PLTU di jawa Lanjutkan Gus...,1
"@WinnerWave_ Hehehehe agak lunak ke AMIN sekarang, biasanya pro Ganjar paling benci ke pendukung Anies, walaupun hanya 20% dan gagal di putaran pertama, tapi suara 20% ini bisa menentukan pemenang di putaran kedua, jika  pro Ganjar rajin kampanye hitam dan bully terus ke Anies",1
"@ruhutsitompul Silahkan buat survey,bukan lagi 47%,tapi 97%. Yang jelas rakyat butuh perubahan,butuh Anies Muhaimin di 2024....AMIN",1
@democrazymedia Pilih pasangan cerdas Anies-Muhaimin!! AMIN Yess!!,1
Pasangan Anies Baswedan dan Cak Imin (AMIN) kiranya akan menjadi pihak yang paling diuntungkan dari kisruh yang terjadi antara PDIP dan Presiden Jokowi terkait majunya Gibran Rakabuming Raka sebagai cawapres Prabowo Subianto.  https://t.co/RSE2kP86yY,0
@CNNIndonesia Pilih pasangan cerdas Anies-Muhaimin!! AMIN Yess!!,1
@DPP_PKB @aniesbaswedan @cakimiNOW Isu pemanasan global akanenjadi salah satu fokus Mas Anies @aniesbaswedan  dan Gua Imin @cakimiNOW  untuk menyelamatkan bumi kita🍃,1
@kumparan @aniesbaswedan Kalau gak tau maksud dari pak Anies pasti ngehujat. Emang para bangsat2 buzzer bodoh banyak banget di internet 🤣,0
"@DoankWarto Hanya di era saat ini BUMN pada Bangkrut. Pak Anies memang Cerdas, mencermati keadaan yg Buruk, tidak profesional, banyak malingnya.",1
@DPP_PKB @cakimiNOW Mantap Gus imin hebat dan berwibawa,1
Koalisi ANIES bakal dapat dukungan besar pasti nya jika lolos diputaran kedua.   Bilapun Prabowo yg gagal koalisi Prabowo akan berpindah ke Anies makin lebih besar.   Inti nya yang di untungkan disini adalah Anies Baswedan akan sepenuhnya mendapatkan dukungan tambahan.,1
"@Subur0204 Gue duga trik Jkw. Dalam hatinya (silahkan kalian korup di era saya, karena diwaktu yg akan datang kalian akan saya jdikan sandra). Terbukti ngga ada yg brani berkutik, berkutik dikit sikat! Si ketum Golkar hampir saja, bgtu kemarin dia mau mndekat ke Anies. Haha",0
"@DPP_PKB @aniesbaswedan @cakimiNOW AMIN (Anies - Muhaimin): Indonesia perlu menempatkan Isu Lingkungan sebagai prioritas utama untuk memastikan kemajuan yang berkelanjutan """"",1
@voiceofpkb @aniesbaswedan @cakimiNOW Sejahtera bersama Gus Muhaimin dan Anies Baswedan,0
Bumi sedang mengalami pemanasan global dan ini bukanlah isu baru 🙃  Isu pemanasan global akan menjadi salah satu fokus Mas Anies @aniesbaswedan dan Gus Imin @cakimiNOW untuk menyelamatkan bumi kita 🍃  #AMINPeduliLingkungan #AniesMuhaimin2024 https://t.co/jo1r2IJWHT,1
"@sbyfess Motivasi gundulmu ta cak, wong sik skripsian dikongkon golek kerjo, ancen dapuramu romusha. Coba posisine diwalik paling kon yo megap2 cak",0
"Semangat ,eh selamat menikmati Karma mu Metro  Anies tidak akan Menang",1
Andai... seandainya lho.. Abujendol memilih merapat ke Anies... dan dijadikan bagian dari team kampanyenya... maka guwah akan mengharamkan diri guwah utk milih Anies. (Alhamdulillah... it didnt happen) Ga akan pernah bisa diri ini menerima harus berteman dgn org yg sudah…,1
"@Muslim_AntiPKI9 Sbg tersangka korupsi, dia tdk hanya pengajar hukum tapi juga praktisi? Mkmk",1
"@geloraco 100% agree, Indonesia butuh pemimpin seperti pak Anies dan cak Imin",1
Percaya atau enggak ..  KLO SAMPAI PAK ANIES LOLOS DI PUTARAN KEDUA   MAKA ADA PARTAI BESAR DARI PRABOWO YANG GABUNG KE KOALISI PERUBAHAN PAK ANIES  DAN ADA CHANCE BESAR PDIP GABUNG KE PRABOWO JIKA PDIP GA LOLOS🤐,0
@indosupporter Kalo Pak Anies yg jadi ketua PSSI enggak bakal jadi begini,0
