text,sentiment
"@mazzini_gsp @prabowo Mereka semua saling nyerang pak, cuman counter attack pak anies yg paling kuat",1
ALAKLSDKWK BORRABAN EL HO,0
@NgalimanMS @aniesbaswedan @cakimiNOW @DPP_PKB @EmHasanuddin @Jazilul_Fawaid @zainul_munas @HasanRofiqi4 @Mursyidan10 Anies memang nomor 1 dalam debat capres pertama,0
@jr205newlivery Nope. Di survey 02 unggul di Jabar. Kayaknya isu Anies ga terlalu ngaruh di akar rumput.,0
@PartaiSocmed Mas Anies @aniesbaswedan tolong admin dibalik layar Socmed ini diberikan data nya mas.   Sepertinya orang ini masih mengigau seperti Prabowo.,0
"@248Mkm @BangPino__ @Nengdenox9 Untuk Indonesia saat ini memang belom pantas dipimpin oleh mas Anies, karna terlalu tinggi kriteria yg dimiliki nya dibanding dgn pemilihnya. Terlalu berat mengusung keadilan diatas kekuasaan, pasti akan digoyang lembaga2 lain yg punya kuasa dan kepentingan",0
El Ngambek,0
@PartaiSocmed Kenapa kamu berubah jadi tolol. Dulu dukung Anies kamu lumayan cerdas  Apa tolol bisa dibongkar pasang ?,1
"saya gak takut gak punya jabatan pak anies!""  tapi nyalon mulu lu. #DebatCapres2023  #DebatPilpres2024  #DebatPilpres  #DebatCapres""",1
"@kompascom Eh iya sih kita sangat terkej6, apalagi pas marah marah ke Pak Anies 😅",0
Ko pada ga ngerti jawaban pa Anies yg jawab polusi sih? Bingung bgt gue ama pa gemoy itu,0
@Iyan_concept @aniesbaswedan @cakimiNOW Mbah muslim bukan? Kalok muslim dan gak pilih anies menurut GOBLOKERSNYA BERARTI PATEN MBAH KAFIR,1
"@memelord_666666 seperti biasa, kaya debat gubernur kemarin juga begitu, kenyataannya si anies 0 besar wkwkwkw",1
@Hilmi28 Iya pas prabowo bilang gt yg paling saya ingat mlh ekspresi Pak Ganjar sm Pak Anies biuh lucu banget banget pdhal sih biasa aja tp knp saya ngakak ya wkwkwk,0
@kikysaputrii Soal kata kata Anies Baswedan adalah rajanya. Soal lain ?,0
"@tanyakanrl Jelek semua, tp yg mendingan anies sih",1
@Gerindra Jawaban pak Anies akan statement ini juga perlu jadi sorotan.,0
@ekowboy2 wkwkwk..... menolak IKN sama dengan bodoh bernegara dan bodoh dalam memahami undang2. di sini terlihat jelas kalau anies cuma modal omong dan asal beda. kan tolol,0
Anies Cecar Prabowo Soal Putusan MK | Harian Momentum https://t.co/t1Viu3FZbQ,0
"Saya bukan pendukung Anies, saya hanyalah anak muda yang benar-benar ingin melihat Indonesia jadi lebih baik kedepan.",1
