text,sentiment
@dayatpiliang good sama kak. salam garis keras pak prabowo 2014-2019.  sekarang ke pak anies dulu ðŸ˜–  butuh pemimpin yang pandai bicara ( apalagi saat di forum internasional  biar ga malu2in ) .   dan aku orang Jakarta i know perubahannya seperti apa disini.,0
"Walaupun Gapernah Kut ProgramÂ² Kampanye nya Utamanya Desak Anies, Padahal Pen Banget Kut Bwat Minta Komitmen, Bwat Nanya Langsung Ke Pak Anies, ApaÂ² Aja Yg Bakal Di Lakuin Jika Terpilih Nantinya   #HaveAniesDay https://t.co/IANNZPIXh0",1
"BARU INGET JUGA MIMPI KETEMU PAK ANIES SM CAK IMIN DI TUGU LILIN, ngapain ya mereka...",0
LUCU BGT AACAKQKQKAKAKKA AKU BELI CIRENG TRS BAPAKYG JUAL DUKUNG PAK ANIES ðŸ˜¹ðŸ˜¹ðŸ˜¹ðŸ’—,0
"ðŸ‘¨â€ðŸ¦± : iya sih secara rekam jejak anies better, kan ps ada pelanggaran HAM * but ni cowo ttep dukung PS meskipun tau Trus yang satunya lagi  ðŸ‘§ : ohh yang mau ngasih tunjangan buat orang hamil itu ye? Nnti krg bakal trus terusan hamil dong karena ada tunjangan",1
"Fitnah murahan, pendukung Anies tak kan goyah, Anies the bestðŸ‘ #TikTok https://t.co/L7ulwjlrDn",0
"@bujankbronx @fdlhrmdhn @aniesbaswedan @dinkesJKT @DKIJakarta Iya banyak berita penurunan muka tanah. Uda banyak usaha dki hentikan itu tau ga? Contohnya di jaman pak Jokowi uda gaboleh bikin skyscraper di dki. Di jaman pak anies itu yg sedot air tanah ilegal distop.   kasi data, jangan cuma asumsi.",0
@fahmibas Sampai ngga kelihatan pak anies nya dimana?..ðŸ˜€,1
Cak Imin Janji Gelontor 5 Persen APBN untuk Kaum Muda https://t.co/wjnMSm8K4N,1
@catquean Ngeri banget ya haters Anies. Kira-kira mereka pendukung nomor berapa gaes?,0
@hadzafadhli Desak Anies khusus pemuka agama gas wkwk,1
@hakam1 @aniesbaswedan @cakimiNOW Wow..... ini sih Imin Imin ...bukan Omon2 ðŸ˜„â˜ï¸,0
"@Mdy_Asmara1701 Pak Anies suaranya mulai serak, mohon yg berada di ring 1 sampaikan kpd beliau agar menjaga kesehatannya, banyak minum air putih Dan istirahat yg cukup. Semoga Allah memberi kemudahan atas segala perjuangannya",1
@BinNuh_ @BosPurwa Beda kelas. Anies tulus dari hati.,1
"@dayatpiliang jadi, aku bukan pendukung anies garis keras. aku adalah orang yang terganggu dan menentang pelanggaran etik yang kemudian tergerak mencari tahu, sampai akhirnya condong ke salah satu paslon tertentu."" love it""",0
"*Fokus AMIN* â˜ï¸ðŸ‡²ðŸ‡¨  Yuk *Serentak* Setiap *Jam 1 Siang* Kita *Share 1 Program AMIN* dan *Mention 1 Orang* yang *belum dukung AMIN di Twitter, IG dan TikTok*  *https://t.co/tCbiEM5yTz* Follow *https://t.co/9SOV1rmVaU*  *Ayo Sebarkan Info Ini* â˜ï¸ Menangkan Anies-Muhaimin 2024 https://t.co/VOYeIm4hkD",1
@KompasTV pelan tapi pasti.... Cak Imin mulai suka membuat narasi 'pertikaian' ... entahlah... apa maksud &amp  tujuan nya...  menurut saya...  langsung berhadap-hadapan... adalah lebih 'macho' ! asalkan tetap dalam norma kebaikan serta etika kesopanan...  #KeepFightBeProudly,1
"Buset baru tau nenek aku pilih Prabowo ðŸ˜­ Pas aku bilang pilih Anies, dia bilang jangan soalnya Anies orang Arab, masa negara mau dikasih ke orang asing ðŸ˜­ðŸ˜­ Lah ibu Prabowo juga masih bule padahal",0
@ardi_tama1 Kubu Anies sekarang cenderung lbh menekankan aspek â€œintelektualitasâ€ Anies dan sikap oposannya drpd unsur religiusitasnya (yg mana sebenarnya Anies bukan org konservatif). Mereka tahu kalau terlalu menonjolkan identitas keagamaan akan membuat nonmuslim semakin menjauh.,1
"@seokbinchan schordinger 212  1. Bahas kejelekan 212? 212 itu sebenarnya dimulai Prabowo, bukan Anies  2. 212 itu sebenarnya tidak pernah melukai minoritas, gerakan yang damai, tokoh figur 212 pendukung Anies aja sebenarnya moderat dan adem  Fooling no one lmao",1
"@Gajahmodo3 @PartaiSocmed Itu kesiangan bang  jam 11.30, kan acaranya jam 6.00, ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",0
"@adabudi351413 @rymnleo @aniesbaswedan @cakimiNOW Lihat video Ngajabarkeun Abah Anies"" di yutub kak, Abah itu merasa berat kalau ada rakyatnya yang melakukan perbuatan2 baik, dimana beliau sulit memikulnya.  Beliau berkata: ""Cukup doa untuk istiqomah dan ikhtiar melayani rakyat, cuma itu.""""",1
@diansandi_N @marlina_idha @aniesbaswedan Bagi yg belum bisa menyaksikan bisa langsung bertemu di desak anies buat sekedar menampung aspirasi kita.,1
kayanya bisa deh milih anies tanpa jadi apologist Rijik.,1
Dikasih gagasan dibilang pinter ngomong. Dikasih data dibilang ga bisa kerja. Dikasih fakta malah dibilang nyerang personal. Anies baru sekali nyapres udh dibilang ambisi. Apa kabar yg maju 3x capres 1x cawapres ? Inget ga di mata Najwa pak Prabowo bilang banyak aset mandek https://t.co/FJ0yGW2x6c,1
"@sugurulovetaker @chacha_marica_ @_P0c1_1mOeTWibu @bukan_pandawa @AntoniusCDN @Dennysiregar7 @diandra_sari03 @DiniHrdianti @Idingnew @islah_bahrawi @Joker_Wedoks @mikuroQ @Urrangawak Jelas nggk peduli, Anies menerima prabowo jadi sponsor gubernur DKI, Mahfud bersama di kementrian. Pelaku politik ini hanya mengangkat isu dalam masa pemilihan. Jelas cmn penjilat. Betapa bodohnya habis pemilu mereka nggk melakukan apa2.",0
@axdwin Alhamdulillah.. Jika Pak Anies memimpin berarti kita punya pemimpin yg berstandar dan berkwalitas tinggi,1
@Tita83079013 @aniesbaswedan PILIHAN KAMI SUDAH JELAS AMIN. Basi bawa bawa fitnah politik indetitas ke Anies Baswedan...Kami Rakyat Indonesia ingin hidup lebih baik. Kami ingin Perubahan.,0
47% - Anies Baswedan - Muhaimin Iskandar https://t.co/pQztXZoiWb,0
"@interisti2001 @a_rusman2024 @WidasSatyo @rahmat_fajri2 @Mdy_Asmara1701 Situ nonton videonya? 1. FPI berhak untuk melakukan peninjauan ulang. Selanjutnya, yg menentukan FPI legal atau tidak bukan Anies sebagai Presiden, tapi Hukum atau pengadilan, buktikan apakah FPI legal atau tidak? Beres.",0
Yesterday my friend (4 org dan semuanya pendukung ps) asked me  ðŸ‘¨â€ðŸ‘©â€ðŸ‘§â€ðŸ‘¦ : kenapa kamu pilih anies?  ðŸ§• :  karena visi misi  *Trus ke interupsi karena aku pilih  anies (they act like ngecengin) trus ditanya lagi ðŸ‘¨â€ðŸ‘©â€ðŸ‘§â€ðŸ‘¦ : kenapa?  ðŸ§• : better juga dari paslon lain * trus satunya lagi bilang,1
ANIES MEMANG PANTAS &amp  LAYAK  DIBERIKAN GELAR BPK RAKYAT PEJUANG PERUBAHAN https://t.co/gIpE6HtsKx https://t.co/mcp8VkdzN7,0
@kikysaputrii Gmn kalo syarat ny itu yg ga milih anies ky,0
"@akar_rumput07 @BosPurwa @aniesbaswedan PKS ? liat lah rekam jejak dijakarta, Pak Anies jadi gubernur itu pengawalnya PKS dan Gerindra , emang selama jadi gubernur kmaren pernah denger berita atau lihat terjadi Konflik kepentingan islam ? gapernah kan, maka nya lihat rekam jejak nya,bukan berdasarkan (Katanya)",1
Aku dukung anies juga ga bakal nyembah-nyembah rizieq. Omongan orang tentang dia dulu bener kok. Perkara dia sekarang berubah ya beda lagi,0
@lileannaard @HanifYedra1 @mferdi28 @kasisiur1 @Gi_Grey Lah iya...  Klo d liat programnya cman perbaikan... Bansos plus... Reformasi agraria kta cak imin...lah in kan program jokowi... Hayoh loh... Katanya perubahan...terus apanya...yg d rubah sih...,0
"@Rhym03 @reinharthrm Tanya jkw, dan prabowo, HRS yg ikutan demo pas 212 sana. Anies mah gak ikut demo ya..",0
"@fmyvfnkoig @Claudio_sigit @kafir_introvert Belum ada bangunan lah,baru selesai diurug. Nah itu sama Anies kontribusi 15% kemana?",1
@tvOneNews loh Pa Anies dan Cak Imin yg di salahin...sampeyan yg salah bagi2 duit...politik duit...yg jujur lah...ktanya agama nya islam tp kelakuan ibliss...parah sampeyan tah... timbang akronim AMIN gimana hati sampeyan..klo kotor yaa kotor.... https://t.co/Etj3Lo21wo,1
67% - Anies Baswedan - Muhaimin Iskandar https://t.co/vxRV6DuVwS,0
@eonnixe @UGM_FESS Pendukung 02 mau dikasih pendidikan?? Halah mimpi kau dek.. dek Mereka itu Khan gabisa ngerti betapa sempurnanya Anies,0
@dayatpiliang Kenapa alurnya samaaa. Mau berterima kasih juga kepada pak Prabowo dan ibu kos yg telah membuatku ingin mengenal pak Anies Baswedan lebih dalam.. still rice scienceðŸŒ¾ðŸŒ¾,1
"@RcyberProj0 @budimuni98 @Gerindra @gibran_tweet @prabowo @handoko2411 @Projo_Pusat @FALDA81 Mantap2, asal jangan anies.",0
just saw anies and cak imin di baliho pake aiðŸ˜­ðŸ˜ž baru 1 sih,1
"@qiankunc @bupperscotch Jujurly walo cak imin awal2 blunder dan ak ganyaman org2 terdekatku terjun politik, I WOULD LOVE THAT SMOL PAPA WHO HEARS PEOPLE CRITICS N IKUT LOMPAT2 SAMA AQ SEBELUM DEBATðŸ˜«",0
"@KompasTV pak Anies dong akan ada acara desak anies edisi buruh,aneh di gor sidoarjo buruh gandeng 02,mikirrrr",0
"@ajengcute16__ Sory yeee, sory yeee, sory yeee....... bagi kami pendukung Anies AHY sudah tdk berguna",0
"@BecengAparat kami kan pilih presiden, bukan pilih pendukung presiden""  Kebayang anjir kalo anies jadi presiden, terus performanya dikritik Anisnya gaslight, pendukungnya ngamuk Kelar itu demokrasi""",1
Apakah Anies Baswedan akan menormalisasi FPI dan HTI? Jawababnya mengejutkan!,0
