text,sentiment
Ganjar pemimpin masa depan yang siap berjuang  ðŸ’«  #GanjarMudaInovatif https://t.co/CL3idGEPMw,1
Ganjar pemimpin yang potensial untuk Indonesia  â¤ï¸  #GanjarMudaInovatif https://t.co/tQyAGEbgKB,0
Ganjar Pranowo pemimpin masa depan   â˜•  #GanjarMudaInovatif https://t.co/VAjROlVYa8,1
Indonesia bangkit bersama Ganjar  á•™â (Í¡â Â°â â€¿â Â Í¡â Â°â )â á•—   #GanjarMudaInovatif https://t.co/3s6emOJaue,0
"@hasyimmah Menurut hematku, apa yg di sampaikan pak Mahfud itu soal parenting yg kaitannya dengan tanggung jawab orangtua dan pemerintah sebagai lembaga pendidikan dsb. Soalnya gua setuju dengan statement beliau, walaupun kita masih bisa mendebatkan batas tidak berakhlak itu seperti apa.",0
Ganjar Pranowo pemimpin yang peduli dengan masyarakat  ðŸ’–  #GanjarMudaInovatif https://t.co/DuHUI23gUp,0
"Ganjar, dengan keberanian dan ketulusan hati, mengemban tanggung jawab untuk meningkatkan kes3jahteraan anggota TNI/Polri . Gandakan Kesejahteraan, Raih Kemakmuran Berkelanjutan @d0kyeomz_  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/hTWkMPbVBf",0
"lebih dari sekedar mendengarkan, Ganjar Mahfud fokus dan menyimak segala kebutuhan perempuan, melindungi dan memberdayakan  #GanjarMahfud2024 #ganjarpresidenrakyat  #mahfudpembelarakyat #3GASPOL https://t.co/RwtGQgtvu4",0
"Kerja keras akan membuahkan hasil yang baik, Ganjar pemimpin potensial untuk Indonesia  ðŸ‘  #GanjarMudaInovatif https://t.co/baU9CAy7Ij",1
Ganjar pemimpin masa depan yang siap berjuang  ðŸ’«  #GanjarMudaInovatif https://t.co/Dft91eklx7,1
@ARSIPAJA ngehina mahfud md dong kalo profesor,0
Ganjar pemimpin yang potensial untuk Indonesia  â¤ï¸  #GanjarMudaInovatif https://t.co/e9tEIRuJmM,0
"@AGON1SED not agreeing with mahfud here, just playing the devil's advocate  cuma statement nya jadi kek punya 2 tafsir beda. yang satu ya emak emak dan ibu ibu doang yang mendidik"" yang satu lagi ""jangan sampe emak emak dan ibu ibu udah melahirkan anak sia sia gegara ga di didik""""",0
Ganjar Pranowo pemimpin masa depan   â˜•  #GanjarMudaInovatif https://t.co/U10j3fF6P8,1
Pagi Nusantara ðŸ‡®ðŸ‡©ðŸ˜‡  Tetap semangat n solid menangkan Ganjar Mahfud untuk Indonesia ðŸ‡®ðŸ‡©  Siyap turun gelanggang memenangkan Ganjar melawan penguasa bajingan ðŸ˜Ž  Gass poll BTP https://t.co/xEhIVLoUFh,1
@akupadi5 Semangat pak ganjar pilihan terbaik hanya jatuh kepada ganjar mahfud,1
Indonesia bangkit bersama Ganjar  á•™â (Í¡â Â°â â€¿â Â Í¡â Â°â )â á•—   #GanjarMudaInovatif https://t.co/ZA3miR0L4U,0
"Kawal Suara Ganjar Mahfud, Caleg DPR RI PDI Perjuangan Dapil Jabar 5 Jarot Wijanarko Bentuk Tim Advokasi Sat Set | MEMO online https://t.co/dJP4JpK49w",0
"Ganjar mengatakan, timnya sudah memiliki strategi untuk mengamankan suara di Jawa Tengah. https://t.co/AYnUC6pXXP",0
"Dalam atmosfer Tabrak Prof, Mahfud membangun jembatan empati antara dirinya sebagai calon wakil presiden dan hati masyarakat. Kesejahteraan berlipat ganda, Indonesia Makmur Sentosa @TramRaja  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/a4zI1MDRI7",0
"Pak Ganjar - Prof Prof Mahfudmenjadi tonggak perubahan bagi rakyat yang menginginkan harga sembako yang lebih terjangkau . Ganjar Pranowo, terbukti lebih baik @baebyjhn  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/YFoICfvIfl",1
@wahyudiprojo @kurawa @mohmahfudmd Di sy j d cjr ga serendah di wilayah jateng pak. Koq bisa y bpk menilai gibran tak beretika tp lihat kekonyolan ganjar sm anies ok ok k dg etika baik,0
@tempodotco gaspol pak ganjar,1
@ganjarpranowo @RaniKancana ðŸ‡®ðŸ‡© Salam sukses ðŸ¤ŸðŸ¤ŸðŸ¤Ÿ tiga jari ðŸ‡®ðŸ‡© YES ðŸ‘ PAK GANJAR MAHFUD ðŸ‡®ðŸ‡© menang menang menang YES ðŸ‘ Aamiin ya rabbal Aalamiin ðŸ¤²,0
@joshyy028 @Chavesz08 Pemimpin apaan yang cuma bisa joget dan Gimik ðŸ¥² mending yang solutif dan kerja nyata kayak pak Ganjar,0
@idextratime Ganjar main diemyu skrng?,0
@LoudMinorities Jika Ganjar - Prabowo mungkin masih bisa sebab PDIP partai pemenang pemilu.,0
"Sikap ini patut ditiru, sikap saat menghadapi kecurangan, perilaku, etika yang tidak etis, walaupun begitu Ganjar Mahfud akan tetap kritis yang buruk dievaluasi, yang baik dilanjutkan"" #GanjarMahfud2024 #ganjarpresidenrakyat  #mahfudpembelarakyat #3GASPOL https://t.co/DQeU0iYKnC""",0
"Masyarakat Jabar yakin, Ganjar-Mahfud akan memberikan kontribusi besar dalam menjaga kelestarian Laut Kita @syaputrahutapea  #GanjarMahfud2024 #GanjarPresidenRakyat #KratonBersamaRakyat https://t.co/WcbfIqczq5",0
@ganjarpranowo Doa terbaik untuk Ganjar-Mahfud m3nang total ðŸ¤Ÿ,0
@ganjarpranowo Keren sih Pak Ganjar selalu apresiasi karya karya para seniman ... Beda sema kubu 02 yg cuek bebek .... Wajarlah banyak yg beralih dari 02 ke 03 ðŸ¤ŸðŸ»ðŸ¤ŸðŸ»ðŸ¤ŸðŸ»ðŸ¤ŸðŸ»,0
"awokwokwokwok, efek maruararre",0
@TeddGus @ganjarpranowo @mohmahfudmd Alasan kalian desak Pak Mahfud untuk undur diri itu karena kalian mau bebas melakukan apapun di kabinet tanpa pengawasan MENKOPOLHUKAM ðŸ¤ª,0
"@officialinews_ Bersama Pak Ganjar Mahfud menuju indonesia emas , yakin menang dan tetap pilihan terbaik",1
Pak Ganjar dan Prof Mahfud membuktikan bahwa politik bisa menjadi panggung inovasi yang menarik . Ganjar Pranowo - Hanya dia yang betul merakyat dan akan berbuat lebih demi rakyat @novisa_windi  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/wgUwyHQSO2,0
@TeddGus @ganjarpranowo @mohmahfudmd Sabar Pak... Toh gak mungkin bapak juga yang akan disuruh menggantikan Pak Mahfud... Sekarang atau nanti gak berpengaruh ke bapak kok.. ðŸ˜,0
"Hadir di HUT ke 28 majelis Nurul Musthofa di GBK, Ganjar Pranowo didoakan habaib.  Ganjar juga berdoa agar Majelis yg penuh akan kebahagiaan dunia serta akhirat itu, selalu dilimpahi keberkahan, dilingkupi kerukunan dgn pilihan para jamaahnya utk mempersatukan bangsa &amp  negara ini https://t.co/fsZUTphMMC",0
@TeddGus @ganjarpranowo @mohmahfudmd Knp? Lo mo gantiin prof Mahfud!? ðŸ¤­ðŸ¤­ðŸ¤­,0
"Calon wakil presiden seharusnya punya kecerdasan dan etika, tapi Gibran malah bikin kecewa dengan tingkahnya yang arogan.. Ganjar Pranowo, terbukti mensejahterakan @auliapraatiwi  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/JLNAhoU9Rl",0
