text,sentiment
@tempodotco Ganjar mahfud satset #MahfudLebihBaik,1
Kenapa mahfud ga sama prabowo aja ya,0
"Debat cawapres elek. Imin oposisi tampil welek, gibran mahfud perform tapi diferensiasine mbuh opo.",0
Ganjar Mahfud Sat Set https://t.co/3BFVw5INKk,1
"@tvOneNews Pak mahfud , semoga langkah Anda selalu penuh berkah dan keberhasilan.",0
"@sosmedkeras gibran mara2 so asik wkwk, pa mahfud the watcher"", cak imin ? idk. u tell me!""",0
"@secretlxy Gk usah Anies Ahok, cukup Anies Mahfud trs Ahok yg jd PM kyk Luhut udh cukup",0
"@ekowboy2 Pantas aja sih, namanya anak gak punya adab , klo punya adab gak pantes. Lagian menterinya jg gelar Prof. tp takut gak makan. Dg berbagai cara supaya bs dipakai rezim, tdk nampak pembelaan utk rakyat. Apa kabar kasus 300 T di Kemenkeu yg diucapkan Mahfud.  Omong doang kan ???",0
@debuatomik Yg paling mengejutkan ya Gibran. Imin banyak kena slepet. Mahfud so so.,0
"@NyaiiBubu Ya pasti gk pahamlah,pertanyaan panelis A si Gibran jawab B saat Mahfud mempertegas agak Gibran menjawab sesuai dg pertanyaan panelis si Gibran yg gk paham malah dia bilang Mahfud dn Cak imin yg gk paham,cerdas kaaaan,ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£",0
Anak muda seharusnya melihat potensi dan dedikasi Ganjar Mahfud dalam memberikan kontribusi nyata untuk Indonesia Ganjar Mahfud Sat Set  #MahfudLebihBaik https://t.co/9MhTc4fAPz,1
@Ayahanda_MD @NajibRazak @Alamurni @Bossbm17 @thanenthiran3 @zlk69 @bossku_team @mynewshub @fikhwanBait @umnoonline @BNrasmi @HamdanRukun @NikYahya2 @Selamat97824258 @Jacob_Hendo7 @morasaki12 Semoga menggunakan masa utk muhasabah diri &amp  insaf InsyAllah,0
"@sapiomal Aku ngerti maksudmu dan aku idemmmmm sumpah yaa obstaclenya g main2,, coba bukan diusung si merah aku mah g pake mikir lagi buat milih ganjar mahfud",0
@ganjarpranowo Mantap..semakin yakin mendukung Ganjar Mahfud,1
"@denihartono513 @ainunnajib @cakimiNOW @gibran_tweet Betul, seharusnya mahfud keluarkan terminology Hukum dalam latin dalam rangka pembrantasan korupsi yg keduanya belum tentu paham...",0
@Eko_setia_1 @hanifdhakiri @ipangwahid Yes nanti imin tanya istilah arab atau yg istilah yg ada di pesantren dan mahfud tanya istilah hukum. ðŸ˜,0
"Prof Mahfud MD : ...23% itu dr apa? Dr APBN, dr PDB atau dr apa? Hati2 loh rakyat ini skrg sensitif kalau pajak dinaikkan."" @gibran_tweet : Dari kebun binatang dgn binatangnya digemukkan, kebun binatangnya diperluas jadi kita (rezim dia) akan berburu di kebun binatang.  DAMN!""",0
"@SutamaWaya38817 @ch_chotimah2 Jangan piara kebodohan. Regulasi perbankan, pasar modal, keuangan daerah dah pusat dll bukan hanya bicara ttg halÂ² ekonomi, tp terkait dgn masalah hukum.  Pak Mahfud bisa saja masuk dari sini, bikin pertanyaan yg tehnis, tp beliau tdk lakukan.",0
"prof mahfud md : soal penguasaan materi top, cara penyampaian nya juga bagus. gak ngotot tapi semua yang beliau paparkan sesuai dengan subtansi pembahasan tema. pokok nya beliau juara lah buat debat kemarin malam.   cak imin : penguasaan materi nya bagus meski cara penyampaian +",0
PolJokesID #Ganjarpranowo ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara,1
"@_Umamlik @mohmahfudmd Indonesia bersama pak Ganjar Mahfud, siap dukung Ganjar Mahfud #Hukum3konomiMahfud  #GanjarMahfud2024",1
dan Mahfud MD memang tak ada habisnya ya. Semoga mereka tetap menjaga semangat kompetitifnya dalam meraih sukses! ðŸ’ª ðŸ”¥,0
"@narkosun Investor Asing yg nggak mau masuk, Investor Lokal yg sudah ada.  Yang ditanyakan Prof. Mahfud emang Investor secara keseluruhan",0
"Bagaimana cara membuat regulasi Carbon Capture and Storage,"" kata Gibran ke Mahfud (Debat Cawapres, Jumat 22 Desember 2023). Mas Walikota Solo ini menyampaikan hal yg cukup futuristik pd konteks negara RI saat ini.  #ClimateCrisis  #ClimateAction  #ClimateActionNow""",0
@tempodotco mantap pak mahfud,1
@Gus_Raharjo Bener lebih baik perbaiki kinerja yg tengah diemban dari pada menyalonkan hal yang belum tentu bsa diemban  #MahfudLebihBaik Ganjar Mahfud Satset,1
Pak Mahfud adalah pimpinan Cross Guild,0
@Gus_Raharjo Kalau dilihat dari segi pengangguran itu sebenarnya harus ditanggulangi jadi semakin yakin untuk memilih Ganjar Mahfud karena sudah terlihat kinerjanya #MahfudLebihBaik Ganjar Mahfud Sat set https://t.co/Pwj8KdrbTv,1
"@abu_waras Kalo aku yang 73 buat Pak Mahfud, Cak Imin 70 dulu ya, Mas Gibran di 68 (mau kasih 70 juga cuma sayangnya teguran KPU dilakukan lagi kali ini ðŸ¥²)",0
"@pikiran_rakyat teliti lagi dehhh min, pak Mahfud udah bilang pas Orba lo ya",0
"@Dani_OOR @airliuruburubur @officialinews_ Iya, mestinya Gibran nanya nama2 ikan aja sama Mahfud biar dipuja2 buzzernya",0
"Sentimen Positif Teratas Saat Debat, Gibran Beda 1 Persen dari Mahfud  Gibran pun tertinggi dalam volume percakapan maupun sentimen positif  #PakBowoTerusinJKWnomic PbowoGbran NKRInyaman #SolusiPROGIEKONOMI duetkeren prabgib2024 SkaliPutaran MasBowogibran  https://t.co/5DW4CoiX37 https://t.co/CmjHs3j94N",0
"#Ganjarpranowo Selalu menjadi panutan banget emang Pak Ganjar, hatinya yang baik dan selalu ramah kepada masyarakat   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara",0
@mediaindonesia Kami menghormati pak Mahfud yang selalu rendah hati dan tidaksombong.,0
"Rangkuman Debat Cawapres 2024, Inilah Poin-poin Penting Cak Imin, Gibran, dan Mahfud MD https://t.co/pmXeClSdXH",0
Dari pertanyaan awal dia ke MD juga begini 'pertanyaan saya blm terjawab' padahal mah udah dari jawaban pertama ðŸ¤£ðŸ¤§,0
"@Kimberley_2024 Gelar Ganjar S2 mantan gubernur , prof Mahfud menko, cak Imin DR (Hc)bahasa inggris belepotan TOEFL berapa ya?",0
@SniperDroen_ @Gunawan75_ @khusnulkholik Aku tau sepak terjang Abang berkali2 lipat lbh keras drku. Siang malam membela. ðŸ¤—  Lupakan sekarang mah Bang.. Indonesia psti dipimpin yg terbaik. Ganjar Mahfud yg mennag.ðŸ™ðŸ¤ŸðŸ‡²ðŸ‡¨,1
"sukses dan sehat selalu calon pemimpin Indonesia, kami mengharapkan bapak ganjar m3nang yaaðŸ¤ŸðŸ» LanjutGANsemuakerja #Ganjarpranowo   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara",1
#MahfudLebihBaik  Ganjar Mahfud Satset https://t.co/RjqTSqMoYF,1
@mediaindonesia terbaik prof #MahfudLebihBaik  Ganjar Mahfud Satset,1
"Gibran: sudah ada investor yang siap bangun IKN. Mahfud: belum ada yg masuk,hanya sebatas janji saja. Point: obrolan grup wa keluarga lbh informatif,ketimbang ngobrol pas meeting kabinet.  ðŸ˜…ðŸ˜…ðŸ˜…",0
@Gus_Raharjo makanya aku dari sulu dukubg pak mahfud karena keliatan banget kalo pak #MahfudLebihBaik Ganjar Mahfud Satset,1
@PopyRgp #MahfudLebihBaik Ganjar Mahfud Satset,1
@Gus_Raharjo Bersama ganjar Mahfud Indonesia bakal lebil maju #MahfudLebihBaik Ganjar Mahfud Satset https://t.co/43c2pgWJg2,1
@kumparan Pak Mahfud sebagai cawapres mempunyai prinsip untuk terus menyikat habis korupsi,0
Dodinugr RizkiR4madani #Ganjarpranowo mohmahfudmd Kemayoran Basis paslon Salam 3 Jari ðŸ‘Œ #Ganjarpranowo mohmahfudmd JUVqVtjC7W   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara,1
#MahfudLebihBaik  Ganjar Mahfud Satset https://t.co/jME059i5CW,1
@Gus_Raharjo Udah jelas kalau nomor 3 terbukti kinerja nya jadi ga diragukan lg #MahfudLebihBaik Ganjar Mahfud Satset https://t.co/TrvYJ4BLq3,1
@Gus_Raharjo dari data aja udah keliatan banget kalo program dan pelaksanaan pak #MahfudLebihBaik Ganjar Mahfud Satset,0
#MahfudLebihBaik Ganjar Mahfud Satset https://t.co/eRVP4zPa30,1
"PROGRAM UNGGULAN GANJAR-MAHFUD  Ganjar -Mahfud, memastikan akan menyelenggarakan negara yang bersih melalui penegakan hukum tanpa pandang bulu.  Ganjar-Mahfud menyiapkan 21 program unggulan senilai Rp2.500 triliun selama 5 tahun.  https://t.co/juhvvuOWjB https://t.co/HYNRuEoVdQ",1
"@ganjarpranowo @mohmahfudmd Pak Mahfud kurang greget tp santuy yg penting. Sy senang Gibran kmrn walau hafal atau abis2an dipersiapkan gpp, paling tdk ada stok utk masa depan. Skrg hati sy tetap 03 ðŸ™",1
pak Mahfud adalah cawapres yang paling realistis #MahfudLebihBaik  Ganjar Mahfud Satset https://t.co/bPmxJNzfrk,1
"@Gus_Raharjo Ngurusin Solo aja yg wilayahnya lbh kecil, tp angga pengangguran meningkat, piye to jal? Yo mending pilih Ganjar-Mahfud. Ganjar Mahfud Satset #MahfudLebihBaik https://t.co/XBeuy0n3Sr",1
erisell! pc sehun &amp  chen pob bene md cream soda 100k won pop up store offline all good condi bisa langsung co oren atau keep event dom surabaya minat dm @chanloeycy,0
"SGIE 'Senjata Ampuh' Gibran Rakabuming ke Cak Imin saat Debat Cawapres, Arie Kriting: Tidak Bermutu... Mahfud Ikut KENAA....  https://t.co/U4NfBNufiQ",0
"@RengganisID @aoeliaRF @NOTASLIMBOY wkwkwk kalo udah benci emang susah nerima kenyataan pahit ya bang? jelasÂ² gibran selalu ngomong on point dan pake data, mahfud ngomong berdasar pengalaman dan saling sharing gibran. justru si imin ini yg ngawangÂ² terlalu normatif jawabanÂ² aman banyak blunder, ente nonton ngga?ðŸ¤£",0
"Sbnrnya yg bisa memasak lebih itu prof mahfud cuman memang beliau kalem aja mainnya, cak imin emang kureng masih harus belajar public speech lagi biar nggk nervous dan belibet, mas wali sukses dengan hafalannya dah pd kan mas kl misal debat publik selain KPU ayo buktikan ðŸ™‚",0
M45Broo Berat. Kalo Ganjar Pranowo dan Machfud MD menang itu adalah mukjizat   #GanjarLebihBaik3 Mahfud Hebat #MahfudLebihBaik3 #SatSet3 #MahfudJuara,0
@Sir__md Cikin daren nan?,0
Ketua PDIP Jambi: Pak Mahfud Lebih Realistis dan Jujur #DebatCawapres #GanjarMahfud #GanjarPranowo #GerakCepat #MahfudMD #IndonesiaUnggul #IndonesiaLebihBaik #MahfudLebihBaik  https://t.co/UptUhghtfx,0
"Di debat capres dan cawapres sejauh ini, hanya pak ganjar dan pak mahfud yg paling ideal mjd sebuah pasangan calon. Tp selalu keingat ibu2 di belakanh mereka ðŸ˜”",0
"@folkshittmedia Cawapres itu penyambung lidah konsep Capres. Pemenangnya Pak Mahfud. Gibran ngejebak dan gak nyambung. Cak imin, mengecewakan. Sprti org gelagapan",0
"Bandar Terpercaya dengan Permainan TerLengkap &amp  Sistem Permainan yang Sangat Fair !  Proses CEPAT, Depo &amp  WD Min. 10 RB Link: tarocinta,com (koma ganti titik) WA 087881508351  #tarotogel Gibran ES GE I E Mahfud Agung Sedayu Bahlil #02Melanjutkan El Sulfat #jumatberkah #videoviral https://t.co/USwq0TxFwo",0
@Arie_Kriting Ibarat debat ini Ujian Sekolah Cak Imin: yg dipelajari ga keluar Mas Gibran: yg dipelajari keluar Pak Mahfud: ga belajar cuma ngandelin logika :v,0
@Bintang76288009 @ShenoWirang Mnrt dia dan pendukungnya menang Dan bs kick pak Mahfud Dan cak Imin. Tp mnrt ku g bgt. Tetap menjwb g nyambung.,0
@Miduk17 @AngriyanAgil Org madura g kira marah duk. Reng madureh tadek se mile mahfud. Benyak se mile amin..,0
"@Gus_Raharjo Pilih yang pasti pasti aja,kalau gk pasti buat apa d pilih #MahfudLebihBaik Ganjar Mahfud Satset https://t.co/oZAFfL7x7B",1
@pekkurrr @romeogadungan pransangka buruk gw..isi debat sdh bocor... semua sdh di siapkan matang2...pertanyaan untuk samsul dan kemungkknan sanghan paslon lain...tapi mahfud...bisa baca ini....dia ga ke bawa permainan.....kkkkkkk akhirnya samsul panik.....,0
"Kisah Mahfud Dipanggil Gus Dur, Tak Berkutik saat Diminta Jadi Menhan https://t.co/Eyrs1jkBKY",0
"@Dennysiregar7 Bang udah bang, Pak Mahfud secara keseluruhan, emang g diragukan ðŸ‘",0
"@narkosun Narko ini dukung Ganjar-Mahfud, tp nyinyirin calon lainnya. Narko ini brarti tipe penjilat, sok beragama, sok suci.",0
"@Paltiwest Pake bah Indo saja amin sudah kelelep, apalagi in englisss.   Pendukung mahfud yg digaungkn prof cerdas tdk mampu mencerna kata carbon storage. Harusnya gibran pake bah Indo gudang penyimpanan cO2 yaaa  Tp tukang ngibul n tukang fitnah yg  meremehkan Gibram bener2 dipermalukan.",0
"@Iddea10m @Arie_Kriting Karena yg orang2 mau tuh Gibran keliatan yg paling ngang ngong di panggung, dirujak sama Pak Mahfud dan Cak Imin. Eh ga taunya dia malah bisa ngerujak balik. Yg dia ngulti Cak Imin ttg IKN tuh epic sihh... Wakakakak",0
@KlyTommoy @Dahnilanzar @prabowo @gibran_tweet yg ditanyakan gibran ke Pak Mahfud malah Soal Cara membuat Regulasi /UU Carbon Storage dan Capture. ( Soal Hukum ) yaa memang diluar Konteks Tema Debat.,0
"Dalam tanggapannya terhadap Paslon 1, Mahfud menyoroti perlunya pertumbuhan ekonomi yang realistis, mencapai target 7% sebagai langkah yang dapat dihitung.  #SahabatGanjar #GanjarPranowo #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 #SatSet #PastiLebihBaik #SatSetLebihBaik https://t.co/dGtgokrEQ5",0
"@haechanconfess iyaa yhhh setiap ada md yg dpn blkng gini pasti dia selalu pose sfs, kan ak makin cinta km bububbb...",0
@kegblgnunfaedh Mahfud Gibraaan laah duaduanya keren,1
"@_the_blue_sea_ @kikysaputrii Bagi Mahfud.. jika ada 10 kotoran, lebih baik dibersihkan meski tidak semua.. drpd tidak dibersihkan sama sekali.  Mgkn begitu deal dgn Banteng",0
Jawaban lugas dan faktual Mahfud MD saat menyanggah statement Cak Imin yang ingin membangun 40 kota se-level Jakarta dalam kurun waktu 5 tahun. https://t.co/7885u3qEyc,0
"@Arie_Kriting Komika merangkap politikus senior. Tapi sejauh ini, ini paling gue setuju. Gibran Mahfud Draw.",0
@msobri99 Kagum itu klo bambang pacul bilang instruksi dari Ibu kita setujui UU perampasan Aset. Muka2 korea  banteng di DPR belum dpt instruksi itu bang  Klo cuma Prof Mahfud yg bilang ngga ada istimewanya bang krn msh sama dg janji manis politikus lainnya.,0
@elfrans_golkari @narkosun Kata bapak gue:  Mahfud dibikin hilang ilmunya karena Gibran!  Soalnya ya sudah beda ilmu sihâ€”Mahfud soal hukum jago dan memang membawa fakta dari masa lalu. Tapi ini fokusnya ke Ekonomi dan Digitalâ€”meskipun ada peran hukum di sana tapiâ€¦ substansinya sudah pasti hal-hal yangâ€¦,0
"@ismailfahmi @CNNIndonesia Ada kata tegas tapi juga ada kata  jawaban normatif di parameter milik pak Mahfud MD, apakah bs dijelaskan pak ismail.",0
"#DebatCawapres bocil 02 menanyakan Teknis Aturan Main kepada Prof. Mahfud yg pada saat itu dijawab GLOBAL dengan sempurna oleh cawapres 03, tapi bocil tdk mengerti atas jawaban Profesor ttg 'NASKAH AKADEMIK' #ambyar #Tehnologi #BocilGibran https://t.co/nb0HYLmKMk",0
"@Gus_Raharjo Pokoknya pilih #MahfudLebihBaik Karena kinerja Ganjar Mahfud Satset , memberantas korupsi, kemiskinan dengan cepat dan tepat https://t.co/VhWNd949pp",1
"@kikysaputrii prof mahfud kalau selesai mengeluarkan statement diakhiri kata â€œselesaiâ€, seolah-olah sbg penegas. tp sayang ada bunda ðŸ˜­",0
@UmarSyadatHsb__ Investor swasta udh byk yg groundbreaking ...  Masa prof Mahfud gak ngikutin berita   Kalo asing masih nunggu siapa yg menang pilpres,0
@Beritasatu Mantap pak menunjukkan budaya indonesia. Sehat selalu pak. Yakin pak Mahfud yang trbaik saat debatðŸ”¥,0
"@raytiapurnama @MamatAlkatiri Sekedar Informasi, MD itu singkatan dari Mahmuddin, nama bapaknya. Knp MD?   Krn waktu SD org yg bernama Moh. Mahfud di kelasnya ada 3. Jd di ijazah hrs tmbh 1 kata.  Ia pilih MD ketimbang Mahmuddin krn MD keren. Nama di ijazah tdk bsdiubah, makanya keterusan sampe lulus S3  ðŸ˜­",0
"@ganjarpranowo @mcd4nny @daniaaditya @fatihandhika @ozarangkuti Mantap! Sambil menunggu debat Pak Mahfud, latihan nangkis serangan roasting dari teman-teman MLI bisa jadi hiburan seru. Siapa yang berani daftar ngeroasting?",0
@elmerom14322219 MD Papi,0
"Anies-Mahfud memang lebih ideal sih, sesuai pilihan driver di kantor kalo dia lebih sreg sama kedua nama itu ðŸ˜†",0
@ch_chotimah2 Pak Mahfud juga tampil otentik dan apa adanya..cuma gesture dan body language aslinya nggak keluar kayak biasanya..Karakter pak Mahfud tetap orisinil..meski sedikit terlihat kaku.. Saran: Debat lepas saja pak..! Semoga lebih meyakinkan lagi di debat selanjutnya ya pak.. AMINðŸ¤²,0
"@Dennysiregar7 Capek lagi bang @Dennysiregar7 terus2an begini  YANG MENANG MERAYAKAN YANG KALAH MENJELASKAN AWOKWOKWOKWOK ðŸ˜‚ðŸ¤£ðŸ¤£ðŸ˜‚  Puter sana sini, gocek kesana ksini....Intinya mah Kalah debat kemarin ðŸ¤£ðŸ˜‚ðŸ¤£ðŸ¤£.  Pakai contohnya Cak Imin LagiðŸ˜‚, padahal Prof Mahfud terhormat juga kurang bagus",0
Jasy tasy Payoneer set kar to leya hai ab payment kidr jaygi Allah jany ðŸ¥²,0
@t_di_oz @bengkeldodo nah itu dia...  yg di tanya ol prof mahfud br kali2 GA DI JAWAB ga nyambung,0
Ganjar Mahfud Satset #Mahfudlebihbaik https://t.co/o1AVQY4Qt0,1
Update terbaru dari kami iya kakak 2023-2024 | Agen situs Resmi | Agen paling terpercaya Link daftar:   https://t.co/y4d57aVoL2ðŸ˜  #ITIL #Gibran #SiGemoyItuEmosian #ManCity #Bahlil #Mahfud #Hilirisasi #SlepetNomic #READYTOBE_IN_JKT #Sanggup #Inggris #AgungSedayu  #02Melanjutkan https://t.co/RO4Nd8dUgj,0
@tribunnews Pak mahfud mengerti karena dengan pangalamnya,0
@veraagustian_ @Dennysiregar7 Pak mahfud. Terlihat Masih menghormati  bapaknya  Bocil samsul,0
@idextratime Kok gitu Min....wong masalah investor aja blunder....Prof Mahfud dah kasih pencerahan tuh gmn kondisi investor di IKN notabene beliau pasti lebih tahu kondisi faktual nya,0
@logos_id Kalopun Mahfud MD bisa gaet suara NU se Jawa Timur auto menang,0
HAHAHA DAN HASILNYA MAHFUD DAN CAK IMIN DIHAJAR DIBANTAI OLEH @gibran_tweet yg diremehkan hahahahahaha,1
"ðŸ”´ -Sun sace kudin Uniform da Littafi MD Radio Kano ya fita da fitarsa Ma'aikatar ruwa sunyi chamamarsu Ma'aikatar Kasco anyi badakalar takin manoma Kayan tallafin Tinubu, sunyi badaqalarsu SSA yayi a ringinzon kudin Shari'a SSG yasha duka an kaishi Saudia  Duk a gwamnatin Onana. https://t.co/oYvpADvWbj",0
"Agak mencemaskan kritisisme, literasi, dan analisa masyarakat kita setelah debat kemaren.  Semua gagasan dari bapaknya dan bikinan timnya, selain itu ada banyak argumen lemah yang disampaikan.  Prof mahfud paham keadaan dan realitas, tapi beliau kurang dalam penyampaian.",0
"Persis bgt pikiran gw gini. Pak Mahfud nanya kek dosen bgt, gibran jwb kyk mahasiswa gugup, pak imin bpk2 kepo yg tbtb nimbrung ðŸ˜«",0
@idextratime Kacau emang analis bokep,0
"@miradelimanr mas asam sulfat yg lulusan singapore aja ketar ketir tuhh, gelo prof mahfud..sidang skripsi berkedok debat cawapres",0
@triwul82 Samsul kejebak pertanyaan sendiri dia nanya gimana Regulasi Carbon Storage yaa tepat Pak Mahfud fokus pada masalah Regulasi / aturan kebijakan si Samsul harus banyak belajar,0
"@ENJEULL Siapa aja asal jangan GANJAR, ntar yg ngatur negara pasti megawati, boneka ganjar &amp  mahfud siap melaksanakan perintah ndoro mega",0
