text,sentiment
"@officialinews_ Ayo pak Ganjar,sikat tuntas KKN di Indonesia, buat Indonesia maju",0
@ganjarpranowo Gasss presiden Ganjar...!! Indonesia menantimu,0
"@ganjarpranowo Inilah panutan, yakin pak Ganjar itu pasti akan meneruskan program yg bermanfaat bagi masyarakat",1
BaraTerpendam Kerja nyatanya bagus GanjarSikatKorupsi   Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year https://t.co/tL1HG88gNY,1
@ganjarpranowo Yakin banget nantinya pertanian Indonesia bisa lebih maju lewat kepemimpinan Ganjar Mahfud ðŸ¤ŸðŸ»,1
"Tolonglah cakap tak ada apa2, allahu patutlah tak tenang tidur semalam @md_amirulazhar",0
Aku melihat Debat ini Ganjar Pranowo hantam gagasan/paparan  Namun Ganjar tidak terlalu menyerang gagasan   Kelihatan  sangat siap menjadi Presiden ðŸ˜ðŸ‘   Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year https://t.co/IKD9gB9YaU,1
@ganjarpranowo Kok beneran ada pak Ndul ðŸ¤£ðŸ¤£ðŸ¤£ Pantes td kok liat pak ganjar serasa silau ada matahari nyenter gitu. Ternyata botaknya pak Ndul yg tersenterðŸ˜ƒ Sehat selalu warga boyolali semua &amp  semangat gass terus dukung pak ganjarðŸ¤Ÿ,0
@mohmahfudmd Wah seneng banget nih pak mahfud respect sama pendukung nya,1
@ganjarpranowo wah asik nih pak ganjar mengobrol bersama para petani,0
Pendukung Die Hard Jokowi yg kecewa (skg dukung ganjar) lagi bukaan rahasia 2014 dan 2019 ðŸ¤£ðŸ¤£ðŸ¤£. Bongkar! ðŸ˜ https://t.co/KxwFRaAx9m,0
"@Nikmatul_Sg Romantis sekali pak Ganjar dan Bu Atikoh, sehat sllu kami dukung bapak utk memimpin Indonesia 2024",1
" vitamies  Ganjar Pranowo Aamiin, semoga keluarga korban dilapangkan hatinya   #Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year""",1
@Gus_Raharjo @ganjarpranowo Semoga cepat pulih lagi dan bisa berjuang lg bersama sama untuk kemenangan Ganjar-Mahfud yg sudah di depan mata.,0
@CintaikarenaNya @ganjarpranowo Ganjar Mahfud GO RI 1,0
@Nikmatul_Sg Seneng bener deh melihat keromantisan pak ganjar dan Bu atikoh,1
@akuharian happy new year nya di ucapin tim ganjar ðŸ˜¬ðŸ˜¬ðŸ˜¬ðŸ˜¬,1
@antaranews Pak Ganjar gercep...,1
@detikcom Ganjar Mahfud pasangan yang sangat ideal yg selalu mementingkan dan peduli dgn rakyatnya apalagi dgn kelompok disabilitas.,0
"@Melihat_Indo Sudah biasa melihat yg seperti ini , membuat kami semakin kuat kan hati untuk berjuang bersama Ganjar mahfud",0
"#Ganjarpranowo ArsjadRasjid mohmahfudmd Yok guys langsung beli kaos nya, asli bagus banget harus beli deh   Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year https://t.co/CIUKxTSAPe",0
@ganjarpranowo Pokoknya masyarakat akan sejahtera bersama pak ganjar,1
NU itu Ganjar.. ðŸ¤ŸðŸ’•  #AsalBukanPrabowo  #AsalBukanGibran,1
"@ganjarpranowo petani begitu terjamin keberadaannya berkat Pak Ganjar, semoga 2024 bisa terealisasi dengan baik",0
"Menyambut Tahun Baru, Semarang bersholawat.  Sholawat berdoa untuk diri sendiri untuk orang Â² sholeh dan untuk kebaikan Bangsa dan Negara. Semoga Allah menjadikan Ganjar - Mahfud sebagai Presiden di tahun 2024. Semoga kejujuran dan orang baik yang jadi pemenang.  Sholawat bisa seâ€¦ https://t.co/0HZLHiBNWp",0
"Bang Ganjar punya track record bagus, kita butuh pemimpin yang bisa kerja keras sepei beliau! zumakinarutou GanjarSikatKorupsi LanjutGANsemuamurah LanjutGANsemuakerja eumWVWbYjj   Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year https://t.co/e6lYkE46vG",1
@SusilawatiSisi2 Ayo dukung Ganjar Mahfud sejlas jelas Pribuminya.. toh Prabowo juga kan keturunan Tiongkok.. bahaya nanti bisa bisa habis SDM kita di kasih k tiongkok dengan suka rela.,0
@Gus_Raharjo @ganjarpranowo Semoga lekas pulih ya mas. Terimakasih pak Ganjar sudah disempatkan menjenguk,0
"@IATeam____ Klaim mereka, tanknya udah dilengkapi APS Trophy yg jika ada ATGM atau RPG bisa diledakkan sebelum smpe badan tank, kenyataannya 0 Besar, krn AlQassam menembakkan dijarak minimal, dan ada Faktor Ilah..Fakta Allah SWT",0
@ganjarpranowo Bismillah rakyat makin sejahtera khususnya petani jika pak Ganjar terpilih. amin,0
Ganjar ketauan ngebokep??? BHAK WHEEERZE,0
@Nikmatul_Sg Walaupun pak ganjar ini tegas beliau juga tetap romantis,0
@ganjarpranowo Semangat selalu terus dukung Ganjar Mahfud,0
@officialinews_ kedekatan Ganjar Mahfud dengan masyarakat biasa adalah alasan mengapa Ganjar Mahfud mendapat dukungan luas masyarakat merasakan bahwa mereka adalah pemimpin yg mendengarkan dan peduli Ganjar Mahfud,0
Ganjar Pranowo  kaesangp  erinagudono  PestaPestapora  sheilaon7 Ganjar adalah Ganjar seru bgt deh   #Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year,1
"@ganjarpranowo hujan bukan halangan untuk kedekatan yang terjalin antara Pak Ganjar dan masyarakat, seneng banget lihatnya bangga aja punya calon pemimpin sedekat ini dg rakyat",1
"@ganjarpranowo Luar biasa pak Ganjar, semua program bagus dan simpel mudah digunakan",0
@ganjarpranowo Meski hujan tetep happy ..ttp Antusia menyambut kedatangan pak ganjar. Capres kesayangan warga boyolali. Semangat gass poll ðŸ¤Ÿ,1
Ganjar Pranowo Ide ide dari pak GP sudah sesuai dengan keadaan sekarang ini   #Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year,0
"Kampanye di Purworejo, Ganjar Janji Anggarkan Rp4 Triliun untuk Insentif Guru Ngaji https://t.co/9m2ce8cPQs #beritajogja #jogja #jogjaistimewa https://t.co/mGEGP6mjB9",0
Ganjar Jenguk Relawan Korban Penganiayaan Anggota TNI di Boyolali https://t.co/8aCLnrBjFj #beritajogja #jogja #jogjaistimewa https://t.co/CPJXRRz9bG,0
@Bewafa_hoon @aysh_hoon Bai bata dana tumha dekhna ka leya ss leya tha,0
Ganjar Pranowo Ini dia contoh pemimpin yang benar-benar menghargai potensi kreatif anak bangsa.   #Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year,1
@ganjarpranowo Semangat terus untuk dukung pak ganjar agar masyarakat sejahtera,0
@Gus_Raharjo @ganjarpranowo Ganjar Pranowo memastikan biaya pengobatan relawan yang dianiaya oknum TNI di Boyolali ditanggung https://t.co/T52NB9B3Kp,0
@ganjarpranowo Ganjar Mahfud menang satu putaran untuk rakyat lebih baik,1
"Gus_Raharjo #Ganjarpranowo inilah alasan kenapa aku suka pak ganjar, orangnya apa adanya bgt.   Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year https://t.co/NqEgS6hmxR",0
"@Gus_Raharjo @ganjarpranowo Alhamdulillah dijenguk pak Ganjar, semoga lekas sehat kembali",0
"Dari Lereng Lawu , Bergerak Utk Memenangkan GANJAR MAHFUD 2024 ( Ngargoyoso, Tawangmangu, Karangpandan, Kerjo, Jenawi, Matesih ) https://t.co/8aIREVQBjn",1
@Melihat_Indo Pak Ganjar terbaik,0
@DS_yantie @kegblgnunfaedh Pak ganjar maksudnya?,0
@ganjarpranowo Ganjar bisa makin nyungsep belain orang yg ganggu masyarakat luas,0
ðŸ«§ Visi Misi Ganjar Pranowo peningkatan SDM unggul dapat meningkatkan kesejahteraan masyarakat GanjarPeduliEkononiNKRI GanjarPeduliEkononiNKRI 6HdAJn0LYD   Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year https://t.co/xGpFUw1rhz,1
@Nikmatul_Sg Pak ganjar adalah sosok yang sangat romantis sekali,1
BuckMylie20364  Ganjar Pranowo Amin ya robbal alamin semoga niat baik Pak Ganjar memimpin Indonesia tahun depan menjadi kenyataan amin   #Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year,0
@ganjarpranowo Semoga para petani sejahtera bersama pak Ganjar,0
@mohmahfudmd Sehat selalu pak Mahfud dan Mbak Grace,0
@tempodotco Yaa betul karna Pak Ganjar Mahfud bersih jujur dan adil,0
"@Nikmatul_Sg Sehat sellu till jannah pak ganjar ,,semoga apa yg tersemogkn terijabh",0
@SINDOnews @ganjarpranowo kedekatan Ganjar Mahfud dengan masyarakat biasa adalah alasan mengapa Ganjar Mahfud mendapat dukungan luas masyarakat merasakan bahwa mereka adalah pemimpin yg mendengarkan dan peduli Ganjar Mahfud,0
"Jelang tahun baru, ribuan warga Semarang Raya gelar istighosah di Bandungan. Doa Ganjar Mahfud presiden 2024 pun menggema. Lokasi Lapangan Jetis Bandungan Kabupaten Semarang  2024 GANJAR - MAHFUD MD #GanjarMahfud2024 https://t.co/V9K8a1ppt3",0
@mohmahfudmd Emamg pak mahfud ini yerbaik..layak didukung,0
"@sami86pilang Smoga dg Doa2 tulus dr Org2 yg dimuliakan Allah, bisa mghantarkan Ganjar- Mahfud dlm Kemenangan, Aamiin...",0
@ganjarpranowo Harapan masyarakat semoga pak ganjar bisa lebih membuat masyarakat sejahtera,0
"KEMENANGAN pak Ganjar adalah MUTLAK di perlukan untuk mengakhiri BERBAGAI MACAM PANGKHIANATAN, KECURANGAN , KORUPSI , CARUT MARUT POLITIK di negeri ini   Karena dari 7 Presiden yang pernah ada di muka bumi Indonesia ini semua nya seperti salah urus dan salah jalan ( pintas )",0
Ganjar bikin sec acc buat narik gen z Anies didukung kpopers Prabowo gmn?,0
@ganjarpranowo Kumpul sama warga dan dengerin keluhan mereka serta carikan solusi itu lah ciri khas pak Ganjar,0
@Gus_Raharjo @ganjarpranowo Makasih pak ganjar yang peduli dengan korban,0
@mohmahfudmd Terimakasih mbak Grace Simon atas dukungannya memilih Ganjar-Mahfud..ðŸ™ Saya pun..Tetap setia untuk memilih GaMaðŸ¤ŸðŸ¤Ÿ.,1
"@mohmahfudmd Wah,, keren nih pak Mahfud",1
@officialinews_ Semngatttt untuk Indonesia lebih maju lagi Pak Ganjar Mahfud ðŸ¤Ÿ,0
@VIVAcoid Programnya Pak Ganjar Mahfud memang yg terbaik untuk rakyat,1
@Nikmatul_Sg MasyaAllab ternyata pak ganjar udah ganteng sedari dulu ya ðŸ¥°,0
@ganjarpranowo Mantap warga boyolali.. Rela basah2 demi menyambut capres idolanya. Semoga warga boyolali sehat kabeh.. Sehat jg kagem pak ganjar. Joss wissðŸ¤Ÿ,0
"Pilpres 2024 bakal seru, nih! Cawapres Mahfud MD punya ide keren: 1 keluarga miskin, 1 sarjana. Bisa banget, kan?Pray Boyolali Malam Minggu #GanjarMahfudRebound #GanjarPranowoPilihanUmat #JNK",0
@xquitavee Saya sdh lihat video ganjar....bahwa nggak ada yg meninggal... Klo bonyok iya masih ada dirawat di RS.. ..,0
@ganjarpranowo Lihat wajah wajah bahagia saat menyambut pak Ganjar jadi ikut bahagia,0
@ganjarpranowo Semoga kalau pak Ganjar presiden petani makin sejahtera,0
"@ganjarpranowo Seneng deh pak Ganjar dapet sambutan yg luar biasa meriahnya, meskipun lagi diguyur hujan",1
#L3bihBaik Mahfud Hebat Happy New Year \'a0Karsono12732862\'a0 lexotansbo\'a0 Paltiwest \'a0 bersih KuatkanKPK SikatKorupsi Hebat\'a0 Yg muluk lagi mau ngasih KTP ke angin bersih kuatkanKPK Mahfud MD\,0
@ganjarpranowo Ada interaksi cinta yg luar biasa antara pemimpin dengan rakyatnya. Pak Ganjar datang rakyat senang penuh riang menyambutnya,1
@narkosun Ya pilih Ganjar Mahfud kalau begitu,1
@ganjarpranowo pak Sabar pasti bangga pak Ganjar bisa menginap dirumahnya,0
"jisatu01  Ganjar Pranowo Alhamdulillah makin banyak yg mendoakan, semoga mempermudah jalan Pak Ganjar menggapai citanya   #Mahfud Hebat #MahfudLebihBaik3 #GanjarMahfud2024 #3MandatGanjarMahfud #L3bihbaik Happy New Year",1
@mohmahfudmd Makin banyak nih yang mendukung pak ganjar mahfud,0
@tribunnews Tetap konsisten pilih pak ganjar-mahfud ðŸ¤Ÿ,1
@ganjarpranowo Tak gentar meskipun hujan karena ada pak Ganjar. Secinta itu rakyat pada pak Ganjarâ¤ï¸,1
"@ganjarpranowo Pak Ganjar keren cukup 1 KTP tak perlu banyak kartu yg bikin ribet, mantap pak",0
2024 Indonesia bukan Ganjar https://t.co/1yuQ1Ui230,0
"#L3bihBaik Mahfud Hebat Happy New Year Mahfud MD dan Mahfud MD, harapan baru untuk politik Indonesia yang lebih dekat dengan hati rakyat.\'a0 alyakyss GP 4Presiden aYQTrbn0Dh bersih kuatkanKPK Mahfud MD\",0
"@hasyimmah Gw haters pdip tp soal ini ku coba luruskan bahwa sebelumnya ada jokowi apalagi ganjar pdip selalu jd partai elite dan suaranya bnyk jd bkn karna keberuntungan karna partai selalu berhasil nge gaet rakyat bawah karna slogan mereka yg wong cilik"" jd ada tdknya jokowi atau ganjar""",0
@ganjarpranowo Senang banget liat semua masyarakat begitu gembira lihat pak Ganjar,0
"@ganjarpranowo Masya Allah masyarakat pada seneng bertemu pak Ganjar, walaupun hujan tetap tak menyurutkan semangat merekaðŸ‘",1
"Ini data dari pendukung dan Loyalis Gibran anak pak joko, Anggaran 600 Milyar dari APBN cuman ngurus 5 Kecamatan, tapi dia bilang Jateng 10 tahun dipimpin pak ganjar masih KISMIN... termasuk Surakarta dong, kalau Jateng Kismis #GibranWalikotaGagal #asalbukanprabowogibran",0
