text,sentiment
"@ganjarpranowo NTT full suara untuk Ganjar Mahfud, semoga satu putaran menang ðŸ¤Ÿ",1
"Rakyat yakin, dengan Tabrak Prof, Prof Mahfud akan membawa perubahan positif dalam sistem peradilan yang selama ini dianggap amburadul . Kesejahteraan berkali lipat, Indonesia Hebat ! @watmelion  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/wsCGbgARIk",0
"@ganjarpranowo Dulunya sya sangat support paslon 02 , semakin berseliweran postingan pak Ganjar jadi pindah haluan ke pak Ganjar Mahfud beliau tegas, hebat dan sangat merakyat bgt",1
@veraagustian_ @ganjarpranowo Yakin seyakin yakinnya GAMA akan didukung seluruh masyarakat Madura dimanapun..Ayo Pak Ganjar dan Pak Mahfud kampanye terbuka bersama di Madura,1
@Dulure_Gibran Mahfud lagi ngomong sama ibu nya sama ibu yang yang mempunyai anak yang suka film bokep..semua pernyataan Mahpud ini selalu saja menunjuk diri nya sendiri ini semua kibat kurang ngaca diri kurang ngaji diri .kasian ko jadi gini yah..,0
"Kampany3 Akbar Ganjarr-Mahfud menjadi ajang bagi setiap individu untuk mengungkapkan aspirasinya. Ganjar Pranowo, karena kamu berhak mendapatkan yang terbaik @kwkwkusuma  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/3mlRbJ3E1G",0
"Memang sudah cocok jadi timgal 02. Anies - Muhaimin 40% Ganjar - Mahfud 40% Prabowo - NB 20%  Buat yg masih belum yakin mau pilih sapa, cari yg sesuai denganmu atau masih berkutat dengan image yg terbranding. Sila dicoba https://t.co/Dd2IJTLjqR https://t.co/WsDTkQsLdc",0
"@budimandjatmiko @prabowo @gibran_tweet Mahfud MD hanya shock aja dengan apa yg terjadi dlm debat, dia tdk siap mental kalah aja, efeknya ya itu, membangun isu dan opini ngelantur dechðŸ˜ðŸ˜",0
@ganjarpranowo GANJAR - MAHFUD.. Menang...!!! Terserah.. Satu putaran... Apalagi dua putaran..!! ðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ¤Ÿ,1
"@MellisA_An @nongandah @mohmahfudmd Menurut gw pernyataan mahfud mempunyai makna yg dalam, dan terselip pesan agar kita mampu menjadi orang tua yg mampu mendidik anak2 kita yg mempunyai norma dan tata krama.",0
@Dennysiregar7 Ganjar Mahfud menang satu putaran,1
Mahfud MD: Tidak Menjawab Pertanyaan Orang Bodoh Adalah Jawaban! https://t.co/GPb7kD1Cys,0
"Pak Gunawan mengatakan, alasannya menggambar Ganjar-Mahfud lantaran hanya Ganjar pemimpin yang memiliki perhatian dan apresiasi terhadap seni pari corek yang dikembangkannya Membuat saya semakin Yakin memilih Ganjar Mahfud di Pilpres Tahun ini Dan mengabaikan Paslon lainnya",0
@ganjarpranowo Fix gue batal 01 sekarang ganjar mahfud. Paling oke dan ideal sikapnya yang mencerminkan pemimpin sejati,1
@VIVAcoid mantap sekali all in ganjar mahfud pokok e,1
"Bersama Prof Mahfud, Tabrak Prof"" menjadi semangat baru dalam menegakkan keadilan . Gandakan Kesejahteraan, Raih Kemakmuran Berkelanjutan @wkwkwk187  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/H8OtUQHYkX""",0
@TeddGus @mohmahfudmd Mahfud setres berat benar2 sudah g bisa kontrol emosi bahaya kalau jadi pemimpin,1
@GPNtt_03 mantap sekali all in ganjar mahfud pokok e,1
@03__nakula Semoga Allah meridhoi pak Ganjar dan pak Mahfud untuk menjadi Presiden dan Wakil Presiden RI 2024 ðŸ¤ŸðŸ¤ŸðŸ¤ŸðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©ðŸ‡®ðŸ‡©,0
wow agak kaget suaraku ternyata secara dominan terwakilkan oleh paslon 03... bpk ganjar satoru dan prof mahfud ðŸ˜±ðŸ˜± https://t.co/LoT8zPbwMS,0
@ganjarpranowo MasyaAllah sungguh mengagumkan. Kolaborasi petani dan Seniman ðŸ¥° bangga banget jadi bagian barisan ganjar mahfud,0
"@Melihat_Indo dtmpat gue kemarin  psi bagi sembako, minyak dan uang 50rb, pas gue ty sm emak"" yg dpat smbko mereka bilang tetap milih ganjar mahfud lah...""",0
"Ayo dukung Ganjar-Mahfud, harapan rakyat pasti terpenuhi. Kesejahteraan berlipat ganda, Indonesia Makmur Sentosa @lecilukba  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/Pkltm2KqKL",1
Lebih keren Duet Ganjar Pranowo Mahfud MD daripada wowo samsul karena pendekatannya yang adaptif dan inovatif dalam menghadapi perubahan global. #Pilpres2024 #JNK #GanjarMahfudRebound #GanjarPranowoPilihanUmat https://t.co/uDOKAJ7KHA,0
47% - Ganjar Pranowo - Mahfud MD https://t.co/JUWtlW5FZd,0
"Perempuan memegang peran sentral dalam kehidupan sehari-hari, dari keluarga hingga komunitas.   Untuk mendorong peran aktif perempuan, Ganjar-Mahfud menghadirkan program Perempuan Harus Berani Maju dan Berdaya"". Program ini bertujuan untuk memberdayakan perempuan agar beraniâ€¦ https://t.co/hRckuMoyFB""",0
"Tabrak Prof di Surabaya, Medan, Semarang, dan Lampung, Prof Mahfud bela rakyat. Kesejahteraan berlipat ganda, Indonesia Makmur Sentosa @lenstw09  #GanjarPresidenRakyat #GanjarMahfud2024 #Coblos3 https://t.co/C9ZWnPBzXo",0
"Jurkamnas Muda Ganjar-Mahfud Seno Bagaskara mengungkapkan kejanggalan yg nampak dari kubu 02. Mulai dari narasi 1 putaran sebagai ketidakyakinan utk menang di putaran pertama sampai Jokowi yg trn tangan. Ibarat catur, si raja mulai keluar dr sarangnya krn sikon sudah tdk aman. https://t.co/0kiNvTAyPd",0
Rekomendasi berdasarkan quizz Kawula17 47% - Ganjar Pranowo - Mahfud MD 40% - Amin 13% - Gemoy  Bisa-bisanya ðŸ¤£ðŸ¤£ðŸ¤£  https://t.co/cYDNgev189,0
"@ch_chotimah2 @mohmahfudmd @ganjarpranowo Ini mahfud saking gak bisa terimanya kalah dan dipermalukan di debat cawapres dari anak kecil sampai hrs klarifikasi ngomong blunder gak jelas, semakin klarifikasi semakin kebuka sisi buruknya mahfud md",0
@AgusMagelangan Punya saya: 53% Anies-Cak Imin 40% Ganjar-Mahfud 7% Prabowo-Gibran Wkwkw,0
"@gvfftj @ofSxhee @jokowi @prabowo @gibran_tweet @ganjarpranowo @mohmahfudmd @PDI_Perjuangan @puanmaharani_ri Daripada bersama Ganjar â€“ Mahfud yang elektabilitasnya nyungsep banget, mending ke Prabowo â€“ Gibran",0
53% Anies Imin  33% Ganjar Mahfud 13% Prowo Gibran,0
@DS_yantie @ganjarpranowo Pak ganjar dan pak Mahfud untuk Indonesia,0
"Berkaca-kaca lihat kampanye paslon 02, pendukungnya penuh sesak hingga merayap sulit jalan saking padatnya.  Markas Mahfud MD diganggu ya begini, tiarap. ðŸ¤­ https://t.co/GVEQpusDck",0
