text,sentiment
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/O96nNAC9i5,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/dF1LOEPZal,1
"@ekokuntadhi1 @ganjarpranowo Wkwk iya si kayanya yaa, tapi ya gapapa jadi nambah penduduk pakk Ganjar",0
"@ganjarpranowo Pak Ganjar menguasai panggung dan tema debat kemaren, keren banget pak #GanjarMahfud2024",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  ðŸ¤Ÿ https://t.co/YkDQO4Jf1Z,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/IDo13x2Jg5,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/Xtxmm6nKZ3,1
@El_Ow_Way_Di mamatayðŸ˜­,0
Ganjar-Mahfud membawa semangat baru dengan kebijakan positif yang mengatasi masalah alutsista tanpa harus meninggalkan utang @ypradd  #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/SFQWGNutvs,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/OZaALkqK8D,1
"@cnbcindonesia yakin Ganjar-Mahfud terpilih menjadi presiden dan wakil presiden, melihat sosok Pak Ganjar yg sangat berwibawa dan responsif terhadap permasalahan publik, yakin Pak Ganjar dan Pak Mahfud Presidenku.",0
"@ekokuntadhi1 Dari debat kemaren jadi semakin tau kualitas para Paslon, dan dari debat kemaren jga saya semakin yakin pak ganjar pilihan yang tepat",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/Bs5H5lWKwV,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres chng https://t.co/Fg28rJEFqv,1
"Saat Ganjar mempertanyakan Indeks pertahanan negara turun, mereka menganggap bahwa Ganjar membuka rahasia negara dan prabowo siap buka-bukaan data dengan anies dan ganjar diluar debat, padahal data itu bukanlah data yg cukup sensitif untuk diketahui publik https://t.co/HJBTFZFfDh",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/4eYyaGiuTs,1
"@adearmando61 Miris si Anis ini, saat sesi tanya jawab dengan Ganjar, bukannya bertanya untuk mengukur kwalitas Ganjar, tapi malah nanya kwalitas &amp  kinerja  pak Prabowo. Malah ngerosting pak Prabowo.  sesi debat Anis - Ganjar adl sesi debat paling gak beretika",0
Negarawan hebat kayak Prabowo gak bakalan sebar rahasia negara  Wahai Paslon 1  stop sebar fitnah kepada Menhan dan calon Presiden #Prabowo.       #UntungPakBOWObijak  gak Nangisin #ì—”ì‹œí‹°ì¡´ El Chudai Tidur Hyunsuk WE LOVE YOU YEONJUN Minwon Rahasia Senin https://t.co/9VmPFKPMp5,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/zaiQjlvZD0,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/5nbKvoZUb3,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/vvgpjgnLWD,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/KJtfagC8Zm,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/CKkQVc0kAA,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/UNdOQgo4IA,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/Dvc2OWD3kr,1
@ephen45 @xquitavee @prabowo @gibran_tweet @KPK_RI @aniesbaswedan Iya dgn kata lain bnr apa kata2 pak ganjar untuk pemerintahan skrg nilainya 5 krn presiden jg ga bisa menuntaskan korupsi malah jaman dia korupsi gila2an sampe ktua kpk yg dia pilih aja korup ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/l1lDnbkBug,1
@ya_ma_sh_ El skin care  hwa elbnawr msh aktar,0
@ekokuntadhi1 Pokoknya semalam pak Ganjar menang yaa pak Mahfud,0
Pasangan Calon Presiden Ganjar Pranowo ini langsung memasuki kediaman pimpinan ponpes untuk melakukan pertemuan tertutup   Ganjar Mahfud Hebat #Coblos3 #3GM Memimpin Indonesia #GanjarMahfudM3nangDebat https://t.co/na15SqpLz3,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/Bzn4EilXz7,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/pBbssZkZxJ,1
"Yg ambisi itu siapa ya?.  Ganjar &amp  Anies hanya baru sekali Prabowo cawapres berpasangan dg Mega, capres 2014, 2019 dan sekarang 2024ðŸ˜",0
"@Doralez1 @mharisman @tvOneNews Biasakan kalo ada acara debat itu pahami substansi yg disampaikan semua capres, pak anies dan pak ganjar setiap ngomong pasti pakai data dan ada kalimat pengantarnya supaya rakyat paham. Pak anies verita harta tanah pak wowo utu dikaitkan dg kesejahteraan aparat keamanan.",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/mSBJGYinnT,1
"@ganjarpranowo @timechineco @mohmahfudmd Selamat pagi bapak Ganjar Pranowo yang terhormat, saya rakyat Indonesia optimis bapak menang dan jadi presiden, gaspol pak. #GanjarMahfud2024",1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Sat https://t.co/2fpFBJcMud,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/LzUyZshY3b,1
@Gus_Raharjo Bersama Ganjar Mahfud Indonesia akan terbang tinggi dan rakyat indonesia jadi sejahtera,1
@erayakaira Dari pada buka tiktok muncul vidio sedih el gemoy,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/Kzs1IH504k,1
"@ganjarpranowo Selama ini soal kedaulatan orang hanya ingat wilayah, tidak ingat aspek lain. Ganjar Mahfud yes",0
@are_inismyname @zarryhendrik @seeksixsuck @kurawa @P4P4B0W0_2024 @bengkeldodo @99propaganda @Ndons_Back @florieliciouss @BANGSAygSUJUD @Bank_Joee_ Padahal pertanyaan Anies dan Ganjar itu sederhana... dimana hasil anggaranKemenhan  Rp 700 Trilyun itu? https://t.co/JYvjPslEIU,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/XAMTJYzKhc,1
@Gus_Raharjo Pak Ganjar sosok pemimpin yang paling tepat untuk Indonesia,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/OzfxnDE7eO,1
"Gue mesen sembari ngeluarin duit dr dompet buat bayar, gatau tiba kenpaaa pas mau bayar. "" Itu mm ndok kamu ada 200rb gk, buat berobat kk ku lg sakit"" disitu gue lgsg speechless yg ada diotak gue keluarin aja tu kata"". Gaada bu aku bawanya 100rb, ""gaada lebihnya ndok? (What????)""",0
"@TeddGus @ganjarpranowo Salut sm den Ganjar, semoga klo kelak memimpin beliau tetap seperti ini.",1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/axTjBeF8lf,1
@okezonenews All in ganjar mahfud,1
"@Aiueooojimm @yansrijal @BonnyPopeye @PartaiSocmed gk nyambubg tolol makanya nonton debatnya, nantuna itu pembahasan babak 2 gak ada ganjar atau anies nanya soal nnatuna",0
@yasssi9 @deddysitorus Jokowi sama mega itu lebih banyak yg dukung jokowi. Karena kerjanya jelas 10 tahun. PDIP itu cuma numpang ketenaran jokowi. Sampe dihujat pun poto ganjar sama caleg masih ada foto jokowinya. Artinya kalian ga PD tanpa pak jokowi. Paham????,0
"@mochamadarip Subtansinya kan jelas  Kl menurut data yg disampaikan Ganjar, index pertahanan RI melorot Dan itu bkn data rahasia spt yg diklaim 02  Artinya secara subtansial, sbg menhan, Prabowo tlh gagal dlm bekerja  Jangankan kerja untuk bantah data yg disampaikan Ganjar pun, PS tdk mampu",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/yXpuilZARu,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/zcDYs3lZZu,1
@tvOneNews Gas poll ganjar mahfud semangatðŸ”¥,0
"@Dennysiregar7 Ampun anis ampun,ganjar tolong saya tolong saya,kenapa ga di jogetin aja pak,biasa joget truss",0
"jends info yang mau dateng sambut ke pak ganjar hari ini jam 9 di cilacap, reply ya nanti ku dm",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/69UKGwXSIm,1
@Aryprasetyo85 @007koteka @03__nakula @__AnakKolong @_BungHerwin @_memoryusang @islah_bahrawi @Pelangi_Ps @seruanhl @serakyut @GunRomli debat ini tdk fair. harusnya PK Ganjar di no 3. knp di taruh Tenga? ada apa itu?,0
@ekokuntadhi1 Wkwk iya bung eko setuju dari debat juga pak prabowo udah nembak pak ganjar tapi sayangnya langsung di tolak,0
Ganjar-Mahfud menawarkan solusi cerdas dalam pembelian alutsista menjauh dari kebiasaan membebani negara dengan utang luar negeri @xXxandercagee  #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/zOoa0ya9w1,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  ðŸ¤Ÿ https://t.co/ljBVf1XoMg,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres chng https://t.co/3ByLRFjJzp,1
@tvOneNews Ganjar - Mahfud tembus langit,1
@LalagraDilaga @PartaiSocmed KAMI RAKYAT INDONESIA TEGAS MENOLAK JIKA MENTERI PERTAHANAN BUKA-BUKAAN DATA.  ITULAH MENGAPA TIDAK PILIH GANJAR-GANJAR PKI &amp  ANIES EDAN (PECATAN MENTERI PENDIDIKAN).,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/eg2b5b73FF,1
@JukiHoki Mati di tempat wkwk  KPU aja nyampe nyimpen ganjar di tengah. Padahal paslon no. 2,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  ðŸ¤Ÿ https://t.co/vVYcz9e1rl,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/mFRRId384V,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/msmfmJfGxL,1
Ganjar Pranowo di Debat Ketiga: Reformasi Kepolisian Lawan Narkoba dan Terorisme https://t.co/Tzz4ZxsYYA,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  ðŸ¤Ÿ https://t.co/DMCFJ2VbDd,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres chng https://t.co/Vgtjf1wcka,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/ikwHV1wYHZ,1
"@f_antssyox LO HICIERON POR NOSOTRAS, EL PRETZEL RYURYEONG UWUWWEYEYEYEYE ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­.",0
Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfudM3nangDebat \*\expandedcolortbl  \csgray\c79525  https://t.co/TJza6NeM9D,1
"@Gus_Raharjo Ganjar Mahfud oke banget , pak Ganjar jago komunikasi dan ngelola emosi",1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Yeeess https://t.co/1egsmJzpaq,1
ðŸ¦  Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfudM3nangDebat #DebatCapres Â Â  Â  ðŸ¤Ÿ https://t.co/RQhujr3PiW,1
@cnbcindonesia Kok pak Ganjar lebih tau,0
"Fans Anies: ngebully Cak Imin, ngatain capresnya miskin  Fans Ganjar: Ngatain Ganjar ketua B****p  Fans Prabowo: Nangisin Prabowo",0
"@0x5x7x6x9x9x Yang sentimen itu el gemoy, ga mau salaman pas selesai debat, beda kelas beda mental. Btw, eng ada ya yg bahas personal pas acara debat? perasaan yg disinggung jabatannya sbg pejabat negara, dmn letak personalnya?",0
Keakraban Ganjar Pranowo dengan anak-anak dan istri membuktikan bahwa kebahagiaan keluarga adalah aspek penting d kepemimpinan yang efektif   Ganjar Mahfud Hebat #Coblos3 #3GM Memimpin Indonesia #GanjarMahfudM3nangDebat https://t.co/ByAUC0aJBC,1
bacardi 1 yo 0,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Sat https://t.co/YQp6umghro,1
@officialinews_ Semangat Ganjar Mahfud pasti menang,0
@Dennysiregar7 Wong Ganjar Mahpud di lawan,0
@kumparan Mantap pak ganjar,1
"@Gus_Raharjo Emang boleh se gagah ini,bismillah ganjar menang indonesia jaya,indonesia merdeka disemua bidangnya",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/9BQ2yZeTFu,1
@Gus_Raharjo Indonesia menuju lebih baik dan unggul dengan pak Ganjar,1
Rekam jejak Pak Anies dan Pak Ganjar sebagai Gubernur boleh dipertanyakan. Kalo rekam jejak Pak Menhan yg masih aktif jabatannya baiknya jangan disenggol. Rahasia negara.  Gitu kali ye? Jangan dimarahin ye gue cuma warga biasa.,0
"@ganjarpranowo Alhamdulillah kemarin debat berjalan lancar, pak ganjar unggul",0
"@pikiran_rakyat Ganjar Mahfud unggul, Ganjar Mahfud m3nang",1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres chng https://t.co/K8AUMLrg9J,1
"@ekokuntadhi1 @ganjarpranowo Hooh jadi curiga nanti pak PS malah coblos pak Ganjar, yuklah semangat wong pak PS aja pilih Ganjar kenapa kita tidak !!!",0
@ekokuntadhi1 @ganjarpranowo Wkwk karena di debat semalam semua pemaparan pak ganjar di setujui pak prabowo ya bung,0
@adearmando61 hhhaaa...ade armando sibuk urus Pak Ganjar dan PDIP. https://t.co/Hq0O08V84A,0
@Fahrihamzah Sepertinya ente habis ngetweet pasti ga pernah baca komen. Tiba2 kaget dukungan besar. Yg dibaca komen tweetnya pak GanjarðŸ˜ðŸ˜ðŸ˜,0
"@5dhany5 @ch_chotimah2 Lihat ekspresinya engga?? Abis kena jab dan hook Anies, disleding Ganjar",0
@ganjarpranowo Ide dan gagasan pak Ganjar Mahfud memang keren,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Sat https://t.co/N3RutcAIys,1
@jpnncom Ganjar - Mahfud menang,1
Bersatu di belakang Ganjar-Mahfud pemimpin yang kuat dengan kebijakan yang konkret untuk mewujudkan kemajuan sektor pertahanan tanah air @4y1n  #GanjarMahfudM3nangDebat #GanjarMahfud2024 #Coblos3 https://t.co/3pplMoeKva,0
@ganjarpranowo @timechineco @mohmahfudmd Pak Ganjar selalu bisa menjadi sorotan publik dengan berbagai penampilan nya,0
"Miris, sambil direkam ODGJ ini tiba-tiba ditinju oleh seorang pemuda hingga tumbang. Menurut info yang beredar lokasi kejadiaan di Kota Ende  Link Video Selengkapnya https://t.co/VBt4XnscwF  Tidur El Chudai Paslon 1 TikTok Menhan MASIH PAGI Sarapan Rahasia https://t.co/3sPGEG3u4N",0
"@officialinews_ semangat maju trus pak Ganjar Mahfud sukses selalu, semoga dipermudahkan selalu untuk segala urusannya ya pak, gaspol all in no urutðŸ¤ŸðŸ» Indonesia Maju bersama pak Ganjar Mahfud 2024âœŠðŸ»ðŸ”¥ðŸ”¥",0
@officialinews_ pak Ganjar sahabat milenial,0
@Gus_Raharjo Pendukung dan Tim Ganjar-Mahfud pasti merasa puas dengan performa mereka dalam debat sehingga bisa tidur nyenyak. Memang berbeda dengan tim Prabowo-Gibran yang harus menyusun klarifikasi dan melakukan blasting di media sosial  setelah debat.,0
"@ekokuntadhi1 @ganjarpranowo Saya mah sudah setuju dengan pak Ganjar dari awal belum nyalon, tidak ada keraguan lagi",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/35GWR64JFm,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  ðŸ¤Ÿ https://t.co/fMeVWmxfTz,1
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/3A30LSiggl,1
@tvOneNews Indonesia maju bersama pak Ganjar Mahfud,0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Oh https://t.co/wP8wsAEqbo,1
ðŸ»â€â„ï¸  Ganjar Mahfud Hebat #Coblos3 #3GM #GanjarMahfudM3nangDebat #DebatCapres Yeeess https://t.co/pf8JEKkpEl,1
"Yang harus dibedakan adalah ketika Anies dan Ganjar 'menyerang' Prabowo, apakah itu 'menyerang' Prabowo sebagai individu atau dengan kapasitasnya sebagai Menteri Pertahanan?",0
@kithjaeyun NANGIS DEH EL ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0
"@fadlizon Yg anies nilai itu kerja menhan bukan TNI, Klo TNI mah gak usah ditanya lagi selalu bagusðŸ‘. nih orang apa gak bisa mikir yaðŸ˜",0
Ganjar Mahfud Hebat #Coblos3 #GanjarMahfudM3nangDebat #3GM #DebatCapres Â Â  Â  Sat https://t.co/6zd3i6jb5V,1
