text,sentiment
@ch_chotimah2 @prabowo @gibran_tweet Anis saja dipecat Mentri. Indikasi terduga ala kelebihan bayar. Lanjut Gubernur intoleransi jual mayat dalam politik agama. Hasil anggaran dki bocor bocor hanya sukses kelebihan bayar yang ada. Masih mendingan Ganjar Mahfud lebih amanah dari Anis.,0
ya rab eh el 4alel deh?,0
@thereans_ Neeeeeng ðŸ˜©,0
@ganjarpranowo @mohmahfudmd Bismilah pak ganjar dan pak mahfud yang terbaik untuk Indonesia 2024,0
@misssky__ @LibraLuv3 @el_quinna23 @Daliliem8 @dyahNeZza @Nurulkjo1 @Qu3en_Bakery Kita aja bedua ya de gosa ajak el ama lup ðŸ¤£ðŸ¤£ðŸ¤£,0
Pada pembukaan debat Capres Ganjar tanggapi wacana demokrasi dari Paslon Nomor Urut 1 dengan mengungkapkan bahwa demokrasi tak dapat terwujud tanpa peran Partai Politik #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua #GanjarMahfud2024 https://t.co/O5ERFqjY0g,0
@Yuriunnos Buah el Mass effect 2 https://t.co/9TMOiGfCk8,0
"@kiki_daliyo makin yakin untuk pilih Ganjar Mahfud, debat semalem pak Ganjar banget",0
"@ekokuntadhi1 Knapa harus malu, kami akan slalu mendukung Ganjar Mahfud",0
"@ariefbudiawan7 @Kingcube12 @aewin86 @aniesbaswedan @ganjarpranowo Jgn asbun deh,RUU PA lu kira di komisi III isinya cm PDIP,tuh RUU msh di baleg,blm jg di meja komisi.Tanyakanlah sm ketum partai besar di koalisi 02,mrk semua pembantu pakdhe tinggal suruh kadernya di parlemen bahas itu. Wadas pula dibahas,lu kira itu duit Ganjar?",0
@El_Ciudadano UDI Style ðŸ¤£ðŸ¤£ðŸ¤£,0
@kiki_daliyo Memang yang paling benar itu dukung Ganjar,1
"@ganjarpranowo @mohmahfudmd Ganjar Pranowo dan Mahfud MD adalah Pemimpin yang paling berintegritas dan tetap komit dalam penegakan hukum, ham dan pemberantasan korupsi.",0
@antaranews Optimis pak Ganjar memang,0
Yarab el session tygy asra3 mn keda 3shan ana rg3t msh 3rfa a3yat tany,0
@ganjarpranowo @mohmahfudmd Mantap program program yang ganjar mafud akan luncurkan jika kelak terpilih sebagai RI1,0
"@Hadirailguard Lalu menurut anda paling kuat kepempinan dan paling bijaksana siapa ?  1. anies jadi presiden indonesia memimpin suku bangsa asli yang tidak memiliki kekuatan politik di area politik di kendalikan nasdem, pks dan pkb.  2. ganjar yg pasti di setir sebagai petugas partai pdip ?",0
"@hariankompas Mantap Pak Ganjar, tetap semangat dan gaspol m3nang 1 putaran.",1
@Melihat_Indo Gasken terus pak ganjar semakin banyak yang mendukungmu,0
@littl3fai12y kepencet itu el,0
@KataNadiaaa Rakyat yang pintar dan cerdas pasti pilih Ganjar Mahfud,0
"Dalam setiap kesempatan, Ganjar-Mahfud tak pernah lupa untuk mengenalkan sekaligus mengangkat nama-nama brand lokal yang tentunya tak kalah berkualitas dibandingkan brand luar. #GanjarMahfudSatset  #paktelur https://t.co/deI9QiFSMR",0
@KataNadiaaa emang cuma pak ganjar mahfud yg terbaik gagasan nya,0
@Prihati_utami Aku tim pan ganjar mahfud dong jelasss,0
kol el 3ayza en yet2aly shoghly helw mara abl ma el term yekhlas,0
"@Dennysiregar7 Mari kita dukung capres yang pernah jadi pelayan rakyat, yg kinerjanya bagus seperti pak ganjar ia lah sosok yang tepat untuk memimpin Indonesia",0
menunjukkan dukungan yang besar. Ganjar Pranowo juga menegaskan komitmennya untuk memperjuangkan kepentingan rakyat dan membangun Indonesia yang lebih baik.,0
@KataNadiaaa Emang yah cuman pak ganjar mahfud yang terbaik jadi makin yakin dukung Ganjar Mahfud,0
