text,sentiment
@ricxxxkiddo Pergh ini aku rasa bau macam macam ade bau sardin ade bau belacan ade bau taik pun ade,0
MAHFUD KHAWATIR ATAU BAHKAN TAKUT JIKA DIPECAT DARI JABATAN MENTERI OLEH BAPAKE SI TUKANG NGIBUL#CAWAPRESABALABALPRODUKHASILKEJAHATANDIANGGAPBAGAIKAN'ANAKNYARAJA'.,0
@xquitavee Pilihan pak Jokowi tidak memilih pa Ganjar sudah sangat tepat kalo begitu,0
@Melihat_Indo pak ganjar adalah sosok yang punya gaya beda dalam ngerangkul rakyatnya. Dia selalu berusaha keras untuk ngentasin kemiskinan.,1
@JuarnoMarga Pak Setnov kok senyum ya lihat Pak Ganjar ? https://t.co/buV0yrOSb7,0
@Melihat_Indo Pak Ganjar sangat diterima masyarakat karna kepribadiannya yang sederhana dan bersahaja.,0
"@Melihat_Indo Pak Ganjar sosok pemimpin yg diharapkan masyarakat, beliau sangat bisa mengayomi rakyat nya.",1
@Melihat_Indo Ganjar Mahfud adalah pilihan tepat untuk masa depan bangsa Indonesia,0
@Melihat_Indo Sikap pak ganjar yg sederhana gampang ditrima masyarakat karna kerendahan hatinya patut diapresiasi dan dijadikan patokan untuk kita memilih calon presiden nnti.,0
"@Melihat_Indo Barakallah pak ganjar Tulus Melayani dalam segala bidang yang beliau tekuni, kerenn pemimpin yang menginspirasi bagi masyarakat.",0
"@KompasTV Salut sama pak Ganjar Yang menerima kritikan, karena kritikan itu bisa dijadikan evaluasi",0
@Melihat_Indo Pak ganjar tuh sosok pemimpin yg paling cocok karna semua kriteria yg di butuhkan ada pada beliau.,1
@Melihat_Indo Pak Ganjar adalah sosok inspiratif yang memberi banyak manfaat untuk masyarakat.,0
"@Melihat_Indo Memang penilaian yang benar dari mbak angkie,pak Ganjar selalu mengutamakan kemanusiaan dan kesejahteraan rakyat nya",1
"@Melihat_Indo Pak Ganjar sudah jelas arah tujuan pembangunannya mau kemana. Membangun SDM Indonesia sebaik2nya, agar nanti bisa ikut membangun dan mengelola SDA yang ada agar tidak lagi perlu bantuan asing.",0
@kiki_daliyo Pak ganjar beruntung mempunyai istri seperti bu atikoh,0
"@hansssolo Dalam pikiran saya terbersit, jika mereka bersatu ya : Mahfud md, ahok, jokowi... Eh jokowi udah engak ganti ganjar aja, itu bisa membuat cita cita Indonesia akan lebih mendekati capaian yg di ingin kan.  #PILIH03GANJARMAHFUD",0
@TeddGus Ettsss Mahfud udah sering debat sama anggota DPR di setiap rapat .,0
@Gus_Raharjo Sebagai masyarakat yang cerdas tau kan seharusnya milih siapa yg pasti sudah jelas lah program yaitu pak ganjar,0
@G4b0nGOKU Jokowi kok ngintilin ganjar terus yak? Panik yak lihat anaknya minum asam sulfat hehehe,0
@YRadianto sangat mendukung Ganjar T3ruskan IKN,0
@maximilan_angel @RelawanNusanta1 Yang saya mangsutakan orang yg mengerti hukum(jelas pak Mahfud orang mengerti hukum) trus yang amanah yg saya maksud amanah itu orangnya (dan saya rasa pak Mahfud orang yg amanah ) paham ya saya bukan menyebutkan hukum yg amanah,0
"@Gede_86 mantab, pak Ganjar T3ruskan IKN",0
@Prihati_utami keceriaan bersama calon ibu negara. semoga Ganjar Mafud menang di 2024 nanti.,1
@okezonenews emg terdabest si program2 ganjar mahfud ðŸ”¥,0
"@_BungHerwin Jkw selalu berkunjung ke t4 setelah yg dikunjungi Ganjar . Ada apa ??? Terlalu khawatir ,suara mengarah ke Ganjar.",0
@Ayahanda_MD @takiyuddin61 @Alamurni @Bossbm17 @bossku_team @fikhwanBait @mynewshub @zlk69 @BNrasmi @megatppanjialam Taki kena nasihat Abah dia Midin xyah bertanding kalau x huru hara dalam PN tu.... Taki jaga kau punya kompenen sudah la... x perlu jaga tepi kain org,0
@Dennysiregar7 udah kayak jaman orbaa taul serem banget. apalagi yg berpihak ke pak ganjar,0
Semangat terus Pak Mahfud,0
"Bukti ganjar belum bisa mengalahkan Belanda adalah banjir semarang sejak jaman belanda sdg 2 periode masa gubernur blm berhasil menuntaskan. Yg seperti ini mau dipilih jadi presiden? Bisa tenggelam kita :)   Banjir Semarang, Lagu Lama Sejak Zaman Belanda https://t.co/HQObPm7B3L",0
