text,sentiment
@Melihat_Indo Pak Ganjar sangat sat set dalam hal kinerjanya,1
"Ganjar Pranowo mendorong pendidikan anti korupsi dimulai sejak dini, untuk membentuk karakter generasi muda yang jujur dan tidak melakukan korupsi. #MajuBersamaGanjarNKRI https://t.co/Du5tXnZyNI",1
"@ganjarpranowo Keberhasilan Pak Ganjar menciptakan citra yang ramah anak, menunjukkan dampak positif kepemimpinan yang inklusif",0
@ganjarpranowo @Aftershineband Semoga kebersamaan dalam shalawat membawa berkah dan kelancaran kita dan pak Ganjar,0
"@ganjarpranowo Banyak cinta untuk Pak Ganjar,, Sehat selalu ðŸ¤©ðŸ¤ŸðŸ¤Ÿ",0
@Candra4smara Siap bang gasspoll no 3 Ganjar Mahfud persiden,0
@Melihat_Indo Setuju banget sama pak ganjar yuk segera untuk disahkan biar ada efek jera buat para koruptor,0
rkaamiiil: â€œsaya setuju dengan pak â€ â€œsaya setuju dengan pak ganjarâ€ â€œsaya setuju dan akan melanjutkan program pak jokowiâ€ ðŸ¤”ðŸ¤”ðŸ¤”ðŸ¤”   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat,0
@ganjarpranowo Kemampuan Pak Ganjar berinteraksi dengan anak-anak menciptakan koneksi emosional yang positif di kalangan mereka.,0
@Melihat_Indo Mantap banget tanpa ada Bu Atikoh tdk akan ada pakde Ganjar yg hebat seperti saat ini,1
@ganjarpranowo Kelihatan banget nya kalo pak Ganjar itu bisa akrab sama siapa pun Masya Allah,0
"hansssolo: Pengemudi Truk Temanggung Ganjar Pranowo : - Merakyat - Amanah dapat dipercaya - Bikin kerja makin lancar - Selalu di hati Salam 3 Jari, Salam Demokrasi nFxzOnWEyp   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat",1
@ganjarpranowo @Aftershineband jangan gentar ada pak Ganjar jangan takut ada pak Mahmud ðŸ–¤ðŸ–¤ðŸ–¤ðŸ–¤,0
"@ganjarpranowo Sesayang itu pak Ganjar sama anak anak , wajar anak anak juga mengidolakan pak Ganjar",0
@ganjarpranowo @Aftershineband Alhamdulillah semoga doa doa dari ribuan orang untuk pak Ganjar bisa diberikan keberkahan,0
"Ganjar Pranowo mendorong adanya percepatan RUU perampasan aset koruptor, untuk memberantas korupsi hingga ke akar-akarnya. #MajuBersamaGanjarNKRI https://t.co/2OW0MbPfRt",0
"@triwul82 2009 DIAJAK JADI CAWAPRES BU MEGA, 2012 DIAJAK PDIP KOALISI USUNG JOKOWI AHOK, 2014 PAK MAHFUD JADI KETUA TPN PRABOWO HATTA. 2017 DIMINTAI TOLONG ANIES DUKUNG MAJU PILGUB. PAS BUTUH SUARA/ BERKOALISI KOK PADA MINGKEM? YOU GUYS IS A BIG JOKE, ðŸ˜‚",0
"@ganjarpranowo Reputasi positif Pak Ganjar menciptakan daya tarik yang melibatkan semua lapisan masyarakat, termasuk anak-anak.",0
"TIGA, untuk Indonesia lebih baik. TIGA, untuk Indonesia unggul. TIGA, untuk Nusa dan Bangsa. GanjarMahfud2024 untukNusadanBangsa pasTIGAnjar Pilpres2024 0ZXJ0DzzjJ   GanjarBersih KuatkanKPK Hebat Ganjar Presidenku LanjutGan Bansos Rakyat",1
@Melihat_Indo Pemimpin seperti pak Ganjar  yang kita nantikan dan paling tegas harus kita kawal sampai menang,1
